Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
8,17093,12778.0,9841,9631,8658.0,5498.0,345.0,1052,748.0,304.0,9842.0,7662.0,9842,10894,1121.0,0.0,296.0,863.0,9066.0,966,798.0,76.0,2.0,629.0,631.0,2145,0.0,16555,61114,9045.0,11504,15445.0,15418.0,15102.0,16594,16087,0.0,3639.0,41668,2.0,896082,468564,123849,107029,666228,10646.0
9,3135,1214.0,1058,1535,1267.0,462.0,18.0,73,26.0,47.0,1975.0,1105.0,1975,2048,184.0,0.0,41.0,214.0,1446.0,925,140.0,60.0,5.0,26.0,31.0,550,0.0,700,3567,1361.0,1473,1605.0,1571.0,1582.0,1702,1555,0.0,1588.0,5243,23.0,135231,96792,59381,17820,58338,2015.0
10,10833,5157.0,6693,9887,13361.0,5537.0,310.0,2353,173.0,2180.0,6302.0,4712.0,6302,8655,965.0,0.0,201.0,615.0,6151.0,892,101.0,599.0,3.0,795.0,798.0,801,0.0,9457,59711,3721.0,9387,10009.0,9812.0,9682.0,9347,16415,37.0,3242.0,3174,11.0,488741,275552,72038,85863,335260,8860.0
11,8510,6750.0,7760,7318,5703.0,4765.0,8.0,160,0.0,160.0,4367.0,2878.0,5012,5172,1490.0,628.0,62.0,80.0,3561.0,949,617.0,0.0,8.0,265.0,273.0,285,1.0,10074,56796,4950.0,6190,8559.0,9019.0,9849.0,8760,8749,0.0,4599.0,6931,11.0,551971,295231,94167,93628,365827,5120.0
12,14926,7698.0,8546,11050,12914.0,4387.0,822.0,2638,696.0,1942.0,9994.0,6899.0,9994,12632,1049.0,0.0,185.0,470.0,10830.0,965,601.0,1797.0,18.0,1213.0,1231.0,1851,0.0,24968,272438,7872.0,16099,14201.0,14730.0,14352.0,12991,12935,0.0,3258.0,44956,0.0,0,0,0,0,0,12469.0
13,61680,31935.0,31575,14011,33860.0,79595.0,15809.0,1,0.0,1.0,32036.0,7613.0,36980,36981,21798.0,4719.0,305.0,2553.0,26348.0,909,1685.0,199.0,1.0,1586.0,1587.0,3184,2646.0,12126,103623,37142.0,37935,13948.0,13727.0,14304.0,14853,33869,0.0,21351.0,12666,0.0,1240320,760257,330582,79302,830836,32984.0
14,11748,4898.0,7178,9313,8593.0,7522.0,367.0,2389,1343.0,1046.0,7177.0,5178.0,8270,10659,1050.0,77.0,121.0,605.0,8148.0,900,249.0,1941.0,361.0,1660.0,2021.0,1135,184.0,13525,215986,7010.0,11125,10131.0,10557.0,10532.0,10200,10265,0.0,3288.0,13457,4.0,538990,320318,145354,88686,305403,9488.0
1,27664,22977.0,18914,12823,2431.0,12734.0,395.0,173,84.0,89.0,16328.0,11718.0,16716,16889,3770.0,304.0,579.0,1513.0,16511.0,976,2048.0,0.0,2.0,475.0,477.0,591,0.0,13639,86910,16883.0,17522,9085.0,8136.0,7666.0,14087,14087,0.0,8050.0,24715,31.0,1060862,563678,163465,233775,672566,16512.0
2,13987,12794.0,11798,13041,1310.0,6955.0,113.0,70,5.0,65.0,4386.0,2852.0,4388,4458,625.0,0.0,17.0,35.0,4148.0,1024,521.0,3.0,13.0,273.0,286.0,1150,15.0,25393,139764,5238.0,5750,5712.0,5927.0,6009.0,12204,12236,0.0,4139.0,12051,0.0,781441,363225,128166,84987,571031,4447.0
3,26011,14135.0,19799,15088,5688.0,14259.0,391.0,504,42.0,462.0,9705.0,6625.0,10765,11269,2232.0,845.0,168.0,260.0,8558.0,960,1080.0,54.0,0.0,262.0,262.0,1279,0.0,21570,129031,10797.0,12348,9427.0,9288.0,8695.0,16972,17035,48.0,7153.0,39950,9.0,978480,567207,174696,119666,686339,10831.0
4,7455,5776.0,4088,5251,3504.0,2318.0,9.0,2511,8.0,2503.0,4264.0,3035.0,4264,6775,685.0,0.0,45.0,144.0,4511.0,897,129.0,195.0,0.0,627.0,627.0,344,0.0,11520,58386,4164.0,6919,1735.0,1860.0,1322.0,6172,6209,0.0,1844.0,18414,11.0,369187,209433,66364,65161,239606,6743.0
5,123154,25394.0,65360,15620,9895.0,38314.0,10920.0,568,27.0,541.0,25679.0,15924.0,28483,29051,9705.0,1914.0,930.0,2810.0,18517.0,883,2273.0,2673.0,118.0,2747.0,2865.0,2056,111.0,19120,334040,27760.0,30190,9238.0,9677.0,10298.0,18894,18191,0.0,21117.0,53621,0.0,1518459,1150935,405689,99177,1013689,28773.0
6,2613,1337.0,1765,1811,1104.0,1002.0,150.0,179,88.0,91.0,2142.0,1873.0,2142,2321,215.0,0.0,53.0,180.0,1919.0,994,152.0,3.0,0.0,91.0,91.0,803,0.0,2339,8521,1858.0,2311,1234.0,1257.0,1244.0,2271,993,0.0,534.0,6155,18.0,145545,92478,27359,24257,95077,2425.0
