Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
23,77331,43279,64261,65949,68344,9106,1191.0,224,224.0,0.0,31317,28395,65966,66190,2428,1695.0,328,707,61024,1009,28.0,7.0,509,25235,25744,11856,497.0,214432,941985,47515,60249,60358,57985,59421,58282,58282,0.0,3037.0,14484.0,342,3936965,2652388,1534165,238946,2163853,65867
1,82910,60374,71647,75334,77881,13541,207.0,11236,7941.0,3295.0,25289,16867,40704,51940,3252,6174.0,887,7259,43645,940,1002.0,374.0,371,9212,9583,3280,0.0,109816,114964,50396,62140,62775,63310,63693,59659,83350,0.0,858.0,6034.0,338,2767938,1526684,1083242,262355,1422964,61913
2,86907,47082,71040,72623,76071,16710,915.0,1911,1512.0,399.0,17789,16842,36879,38790,1594,1786.0,545,1166,45925,888,500.0,104.0,12,16765,16777,8319,1880.0,48461,437683,61576,67425,68079,68291,69111,67088,72408,41.0,1883.0,14684.0,196,4128047,2372871,1702058,361961,2064136,53029
3,75204,55075,61271,72482,66174,19741,1607.0,1378,951.0,427.0,24073,20569,37707,39085,2442,2133.0,873,1553,38470,944,1436.0,173.0,15,17316,17331,10361,1044.0,145550,1011441,61036,66049,64366,64515,64447,63263,68081,367.0,273417.0,19096.0,351,4219487,2722681,1692117,260966,2267123,42384
4,61368,44786,52179,58426,42814,4698,2828.0,2747,1587.0,1160.0,16298,14734,51499,54246,2958,5776.0,880,1536,44294,931,1914.0,0.0,41,20649,20690,12143,208.0,46303,237036,43418,54179,56149,56398,56193,52068,55685,0.0,3923.0,17830.0,836,0,0,0,0,0,53351
5,92114,57938,72369,79305,65394,35413,758.0,1538,1275.0,263.0,27633,23391,78057,79595,6457,10558.0,686,3907,55533,992,1554.0,200.0,694,26877,27571,18939,22.0,23487,162674,73412,81326,78690,80757,78909,80527,80527,47.0,16273.0,60181.0,174,5180290,3340975,1762039,347646,3070737,82769
6,144107,87765,91707,103103,89141,33217,1564.0,589,445.0,144.0,18124,11616,46971,47560,4605,7865.0,2081,3380,91154,931,3206.0,77.0,130,22197,22327,20486,2220.0,456514,4583975,86238,101529,101354,102861,104770,96796,90959,631.0,4894.0,49973.0,648,4932220,3016267,2131555,271151,2530579,108202
7,78812,45012,74619,74342,85753,14517,2098.0,18,0.0,18.0,56776,15595,74343,74361,16286,8646.0,866,2730,49483,935,457.0,1842.0,375,25885,26260,6740,5584.0,238171,637721,60267,73662,72574,71427,70659,73531,72267,0.0,8580.0,14432.0,116,3954863,2919217,1102672,360801,2512707,73486
8,80516,61347,67212,68466,71958,9444,868.0,1430,1285.0,145.0,16721,9582,37411,38841,8363,14507.0,634,4589,37548,931,950.0,296.0,3478,10371,13849,5766,0.0,91009,685828,65315,68579,65601,65143,64779,67540,93000,93.0,4420.0,10522.0,286,3805958,2270420,1604072,290090,1911855,62836
9,49958,43310,32693,47942,38114,27606,3069.0,1391,1072.0,319.0,12174,9764,46277,47668,2478,22295.0,347,8318,30871,991,10.0,1.0,228,17214,17442,10710,55.0,88379,860549,33284,46718,45005,44031,43988,44011,35714,140.0,5958.0,49674.0,412,2820207,1671725,1235097,193136,1392697,47322
10,139803,61164,64276,78028,77417,26755,1392.0,48,18.0,30.0,17720,14905,66545,66593,3302,12231.0,328,12240,61360,892,758.0,93.0,305,24880,25185,16298,0.0,136641,1781164,41407,68909,70022,69559,68719,65422,68422,0.0,3437.0,4022.0,401,4551747,3061226,1762905,307958,2481090,70325
11,92398,70252,73147,78747,62686,29643,3537.0,16457,10244.0,6213.0,25192,26573,43291,59748,2425,4628.0,1743,8857,60923,918,2202.0,124.0,140,18247,18387,15344,90.0,191636,1460407,57890,72232,70286,70710,72427,71193,77298,2337.0,5217.0,4786.0,754,4109959,2189683,1785516,274795,2049719,75750
12,86354,43108,72281,77583,72861,14220,52.0,6245,1940.0,4305.0,26005,17462,65108,71353,4032,14380.0,939,3505,59797,939,1509.0,0.0,44,23847,23891,7249,250.0,77553,1140466,38989,71592,71633,72313,72067,71670,71670,0.0,50.0,770.0,798,4111290,2017275,1852832,260402,2000950,70589
13,57678,43666,53361,56681,53582,29788,1451.0,3212,1067.0,2145.0,19491,13315,45620,48832,4239,7128.0,655,2538,48002,978,707.0,184.0,52,23594,23646,10075,30.0,184352,1040165,36561,50925,51239,51033,50698,50478,50478,176.0,7089.0,13547.0,973,3072219,1692906,1209955,248059,1614310,51287
14,76359,57154,60392,67983,68115,7882,495.0,4626,3585.0,1041.0,12337,9570,28855,33481,4269,10235.0,2495,3308,38522,882,1986.0,239.0,112,10343,10455,10374,2736.0,126957,862504,52961,56615,54958,55246,57357,56133,68680,0.0,4118.0,8355.0,370,3513852,2046834,1513243,244807,1756783,57119
15,53887,34822,39897,47754,40474,11940,4042.0,1426,950.0,476.0,7241,5251,23706,25132,741,2880.0,482,1178,31161,918,521.0,75.0,34,15421,15455,10305,18.0,139038,521421,35329,42780,45064,45216,46437,44635,41753,10.0,1795.0,11131.0,311,0,0,0,0,0,38054
16,56776,34246,49843,54198,53586,10148,1993.0,442,219.0,223.0,18126,4311,47836,48278,4013,10511.0,429,3526,37497,958,674.0,430.0,423,23354,23777,5907,396.0,56483,1511645,42121,43498,43650,42509,42412,44574,45035,0.0,10453.0,270.0,434,2572866,1430039,1064760,206939,1301167,48012
17,74847,34890,50085,57045,42504,17572,5261.0,6525,4349.0,2176.0,10742,8827,34518,41043,2212,6415.0,812,2928,37367,894,1217.0,18.0,61,16469,16530,11840,124.0,321673,1083679,45692,56289,58570,57384,57300,57221,52966,1.0,6431.0,14411.0,443,3433239,1946315,1480180,237697,1715451,51974
18,137455,87286,108878,114931,120526,11629,1031.0,665,197.0,468.0,29960,30362,56187,56852,647,11903.0,326,905,85444,877,189.0,29.0,186,18106,18292,14343,0.0,73628,273319,75264,100948,111745,111897,111533,110277,119084,29.0,5257.0,10559.0,293,0,0,0,0,0,104043
19,63468,37710,50388,54851,56967,20518,1499.0,4015,2353.0,1662.0,15918,15901,31107,35122,4377,337.0,1107,3973,39739,968,1155.0,159.0,417,14453,14870,10047,192.0,268790,1389236,40737,52811,51852,51891,54732,52504,52763,202.0,3443.0,9550.0,376,2720248,1526421,943072,356414,1420771,51045
20,73818,65214,54465,61123,49226,24043,3229.0,7395,5636.0,1759.0,41408,38130,62654,70049,6155,3671.0,1320,379,54896,980,44.0,231.0,1385,18964,20349,4139,3.0,40410,111871,42097,68087,70977,68978,67220,61749,67157,0.0,255.0,1048.0,1033,4339325,2632980,1499943,421978,2418529,68719
21,82681,46124,59763,54213,70133,62749,4642.0,2549,1552.0,997.0,22833,12214,29420,31969,5069,2534.0,1297,2734,44514,922,1309.0,303.0,398,15476,15874,12359,0.0,184210,503386,42239,52453,51611,52578,53193,53406,59311,25.0,8051.0,28757.0,245,2354214,1265470,957398,199776,1198270,51499
22,65846,46900,51630,57631,66902,3535,109.0,2231,1924.0,307.0,17111,12311,38040,40271,4601,8218.0,790,4498,32453,874,929.0,397.0,2235,9768,12003,6568,0.0,64791,488020,55399,57860,58278,57724,57274,56874,62718,89.0,28137.0,1979.0,352,3540408,2118951,1459795,261052,1820154,53403
23,72090,50635,58891,62322,63012,8245,947.0,442,339.0,103.0,27047,20939,47295,47737,3061,1613.0,429,1243,50444,987,459.0,144.0,362,27614,27976,11095,683.0,65167,669546,49653,56675,48486,50909,54896,56253,60695,0.0,5376.0,20775.0,334,3950565,2672564,1545455,237619,2167759,56932
1,84848,54882,74582,77941,84186,21305,213.0,11465,7264.0,4201.0,33513,18507,33513,44978,4495,0.0,1768,3985,51953,951,2064.0,508.0,79,3933,4012,2171,0.0,14501,39606,56452,68122,64923,66303,67304,64497,108809,0.0,13924.0,8152.0,78,2794898,1571287,1100290,267607,1428378,68882
2,86041,48553,70721,70751,79190,16362,468.0,1087,690.0,397.0,18181,12781,18181,19268,2025,0.0,282,1345,35558,912,126.0,56.0,71,17623,17694,4496,0.0,26907,89162,64223,68255,64067,65914,67893,60617,71834,3.0,481.0,8992.0,235,4175486,2436440,1724760,367496,2083471,45672
3,87975,60033,67718,70630,68734,20454,553.0,866,365.0,501.0,21418,16556,21418,22284,1851,0.0,842,2025,25542,923,1284.0,145.0,84,10591,10675,5172,0.0,54309,110098,51277,57884,65442,66024,65977,61518,65446,5.0,6439.0,41889.0,82,4265404,2778611,1714680,258452,2293850,28808
4,70946,49582,57955,61904,63762,36045,2166.0,1968,1130.0,838.0,14292,11132,17127,19095,2825,1056.0,1169,2885,28330,911,1859.0,30.0,114,8226,8340,4757,0.0,25083,145638,49013,57492,55691,54941,54781,53754,46258,0.0,30650.0,9859.0,134,0,0,0,0,0,36307
5,92175,65382,72680,80310,84236,30000,1945.0,861,760.0,101.0,25006,20754,58100,58961,5066,6112.0,854,2918,45458,987,805.0,221.0,368,24294,24662,16326,0.0,24857,148323,69238,74985,73195,73576,74646,72339,74626,0.0,17069.0,46888.0,122,5206415,3394209,1776073,349741,3080893,70472
6,80929,49701,54594,67767,60319,24461,902.0,183,129.0,54.0,12477,8959,56640,56823,2789,29188.0,1275,2658,62759,929,2167.0,37.0,37,31737,31774,20207,0.0,385107,1435238,66335,80942,69727,70693,73411,77214,61745,0.0,2360.0,32670.0,253,4977031,3073146,2157087,267067,2555207,83983
7,83460,44258,82436,75272,90397,9247,1138.0,9,6.0,3.0,56359,15305,65594,65603,18976,5048.0,1424,9797,46411,941,714.0,1764.0,285,23943,24228,7522,3942.0,123602,778428,58561,71848,73346,72225,72461,70442,73361,0.0,1788.0,5586.0,298,3966437,2946533,1109302,410374,2495508,68725
8,108636,77865,88129,87528,99900,16374,460.0,1530,1478.0,52.0,25227,13327,25227,26757,15795,0.0,929,5882,63653,900,1902.0,62.0,3575,10268,13843,5431,0.0,26882,65097,83857,85995,79653,79292,80595,78512,124883,2.0,17538.0,10756.0,71,3835880,2335844,1617960,293762,1924290,80059
9,51016,43183,39544,47577,45635,21096,3008.0,630,439.0,191.0,15262,10422,45960,46590,4919,19218.0,173,3074,39442,1002,89.0,37.0,186,16056,16242,6685,108.0,65063,360588,33426,46050,44125,45227,47935,45227,44258,0.0,21845.0,81792.0,275,2843230,1714272,1254628,192088,1398107,47455
10,88235,59673,72069,84800,83870,30324,2000.0,11,9.0,2.0,20105,13271,71566,71577,6903,19749.0,406,7838,65880,957,459.0,103.0,184,25976,26160,14746,0.0,110242,1102540,52845,73099,75599,78435,79284,73418,72298,3.0,297.0,3986.0,140,4586358,3113616,1781016,312068,2493727,74827
11,95603,63395,71629,74581,77389,30869,768.0,16466,10284.0,6182.0,20916,24518,20916,37382,1712,0.0,1780,7917,53340,916,2374.0,82.0,241,10982,11223,9027,0.0,163155,933240,49093,61956,64334,64251,66361,60325,68937,1577.0,7450.0,3123.0,150,4167244,2254044,1813958,277716,2075726,64286
12,91825,54927,78668,84423,82552,18407,47.0,4424,950.0,3474.0,25234,15244,69787,74211,4626,19074.0,1229,3896,72945,951,3573.0,4.0,0,31026,31026,7715,1045.0,90187,1322983,60785,77314,75012,75433,77157,73015,71813,4.0,6982.0,4403.0,721,4170391,2096930,1890784,254103,2031844,80137
13,64249,37447,71125,52272,58870,34017,837.0,832,72.0,760.0,23254,15138,35487,36319,6507,4412.0,599,1997,48576,969,265.0,42.0,113,22017,22130,7337,148.0,198900,1837634,40215,48254,48067,48804,48877,46150,45601,0.0,5504.0,11451.0,433,3111651,1750574,1224592,249416,1637874,51455
14,68761,48638,57333,66756,62433,7741,407.0,2472,1504.0,968.0,12036,8461,12036,14508,3247,0.0,1169,3531,43720,881,2093.0,275.0,254,2937,3191,8581,0.0,109979,379622,49230,52348,50920,51269,51996,48591,60897,0.0,8491.0,9067.0,144,3539076,2093699,1533332,241389,1766505,56293
15,52009,31886,42421,46314,48377,9628,136.0,702,442.0,260.0,13788,11213,45972,46674,1146,5389.0,574,1850,40168,777,517.0,33.0,34,17220,17254,6532,6293.0,145148,1390348,35585,40919,42264,41661,43087,40227,38386,0.0,13236.0,12588.0,103,0,0,0,0,0,50778
16,50175,33510,52913,46341,49106,8191,688.0,125,79.0,46.0,15761,3857,39364,39489,1892,14254.0,348,743,30104,1007,209.0,86.0,123,30425,30548,2633,125.0,111517,326134,41994,47836,44649,43027,42330,45229,47062,1.0,91.0,1970.0,197,2594579,1471434,1073628,208783,1312168,39385
17,85008,36952,48571,59016,53036,21538,1718.0,2193,925.0,1268.0,9413,8964,53261,55454,1683,10995.0,1015,2639,59691,846,792.0,32.0,124,18307,18431,4822,0.0,146346,341966,41450,50688,56207,53875,54504,50636,40719,0.0,1328.0,10770.0,218,3469408,1989117,1497042,238336,1734225,82944
18,109488,60458,92040,96218,102764,19669,627.0,23,22.0,1.0,50351,33617,50351,50374,1841,0.0,319,2003,87412,896,344.0,202.0,278,29429,29707,5767,0.0,34400,148677,91656,93853,95479,95585,97965,96053,113495,0.0,20201.0,7831.0,119,0,0,0,0,0,94647
19,60394,38475,58303,56439,70824,22221,359.0,1922,1085.0,837.0,22355,17025,22355,24277,4914,0.0,1617,2621,39290,917,2158.0,446.0,259,10054,10313,11195,0.0,117285,361037,47246,54253,53667,55596,57263,51264,52007,0.0,5831.0,16394.0,396,2737491,1558106,949949,358800,1428761,49279
20,79038,48367,71057,67405,77365,50064,2680.0,4931,3491.0,1440.0,36162,32207,42624,47555,4136,1662.0,1336,3051,55783,961,939.0,155.0,413,13826,14239,4904,0.0,34961,115961,46982,64425,61126,62370,64350,60706,67017,9.0,4886.0,28358.0,313,4388616,2699342,1518986,435645,2436482,68354
21,45368,33694,62725,45567,70928,29581,1991.0,839,490.0,349.0,23533,12940,35539,36378,5242,523.0,944,3467,51534,942,1421.0,133.0,331,9019,9350,12476,0.0,164638,467044,45423,50960,52054,52682,53524,50916,54017,0.0,15397.0,20853.0,53,2363996,1293144,961599,194926,1210145,58573
22,62135,48195,55653,59137,78650,10113,153.0,1063,909.0,154.0,8116,5726,8116,9179,2323,0.0,609,2787,24346,897,741.0,380.0,1776,4179,5955,4123,0.0,54870,211359,56565,60359,58871,58683,59302,55123,86766,20.0,18673.0,2069.0,154,3568461,2174288,1477608,258668,1833484,28780
23,74476,54365,60327,61341,59899,24253,4564.0,624,513.0,111.0,31289,17565,59374,59998,9669,0.0,591,2768,49101,958,908.0,143.0,195,22821,23016,10917,0.0,44690,164308,48196,55568,54740,56065,57165,55164,85927,0.0,16563.0,57640.0,140,3964212,2692893,1556828,236300,2171672,59824
1,93341,57860,83837,79330,90675,29042,833.0,942,533.0,409.0,20078,16504,20078,21020,1179,0.0,534,1661,37509,922,645.0,88.0,4,12464,12468,6882,0.0,40979,165182,66917,73125,73613,77634,75624,73581,78796,24.0,10467.0,20223.0,129,4223471,2501713,1747764,373115,2102986,44293
2,115111,68028,83844,77308,87770,47917,1393.0,526,168.0,358.0,33210,23231,33210,33736,3724,0.0,596,3213,34615,908,1265.0,106.0,25,13698,13723,7634,0.0,72444,180960,64899,68277,68050,68427,68704,65968,68945,5.0,23098.0,23411.0,89,4311822,2835690,1737543,255962,2320893,38376
3,69522,52355,75734,63931,88614,66621,3566.0,1676,683.0,993.0,13864,8804,51416,53092,3124,13595.0,1319,2132,39463,944,1593.0,101.0,41,10587,10628,4376,325.0,41228,274140,60629,65992,58567,57692,57226,56698,52943,4.0,6684.0,15739.0,79,0,0,0,0,0,53055
4,114967,73417,109394,90155,110515,49889,1024.0,1199,967.0,232.0,17099,11837,17099,18298,4295,0.0,662,2177,33241,951,849.0,216.0,284,12973,13257,15342,0.0,42412,82711,73894,79383,77370,77533,78769,71599,99557,35.0,5797.0,44177.0,252,5232672,3448291,1790218,351848,3091083,40848
5,107497,63133,78817,87506,89046,38038,4334.0,448,314.0,134.0,14813,9463,82475,82923,2734,25197.0,1065,2240,61672,939,1932.0,45.0,456,34511,34967,18579,0.0,397466,1408505,73141,81582,76487,77010,80121,76889,69764,1.0,3482.0,39374.0,245,5022249,3131098,2182924,263045,2580075,91751
6,73393,54866,71124,74008,75562,31250,633.0,22,15.0,7.0,14579,10792,40627,40649,5230,13151.0,435,1724,40695,950,1024.0,116.0,103,14514,14617,12524,0.0,127884,475539,52321,70266,64946,66316,67309,66907,66806,2.0,2579.0,13603.0,64,4621232,3166903,1799314,316234,2506428,49100
7,89124,61295,77663,73403,75514,35972,2703.0,12159,6366.0,5793.0,19098,19958,19098,31257,1717,0.0,1233,4258,41086,905,1899.0,125.0,39,9988,10027,6647,0.0,117818,793536,43237,62251,61728,62100,64054,63659,60332,647.0,19920.0,5213.0,283,4225327,2320296,1842854,280668,2102063,45457
8,57318,38791,54358,57850,61614,10090,501.0,304,204.0,100.0,13863,9210,46623,46927,3083,2550.0,339,2501,60175,757,642.0,82.0,22,18334,18356,5308,5081.0,160585,1334112,71785,75127,47867,47734,49210,46054,43807,192.0,1524.0,14339.0,98,0,0,0,0,0,64571
9,100884,42917,54396,80862,66619,25964,2227.0,265,162.0,103.0,12070,8874,12070,12335,2564,0.0,718,2202,34633,925,870.0,45.0,58,9121,9179,5639,0.0,168130,444824,51417,60701,58672,57956,60510,58860,48321,83.0,6804.0,9463.0,287,3505958,2032860,1514096,238978,1753205,40516
10,52736,35688,57811,52027,66396,17811,760.0,642,340.0,302.0,16458,11414,16458,17100,3252,0.0,370,1205,19496,935,714.0,199.0,148,10973,11121,8654,0.0,129061,469221,45665,46329,46918,48126,48050,45310,41747,1.0,2235.0,27250.0,302,2754844,1590448,956878,361202,1436795,23281
11,75137,43684,85809,63851,103462,60511,1502.0,6042,4084.0,1958.0,26000,24901,26935,32977,2475,657.0,1513,2982,48109,958,1401.0,112.0,459,12315,12774,5075,0.0,67407,183364,51834,63045,51468,52600,55311,53300,61658,28.0,8422.0,43443.0,157,4438466,2767377,1538271,449755,2454567,52446
12,46084,34686,62509,42726,47957,39719,2599.0,493,390.0,103.0,20669,10231,34416,34909,4855,985.0,515,2289,38476,1012,803.0,65.0,367,7017,7384,8489,0.0,153668,534357,38956,41820,41527,42024,42539,41008,33475,0.0,6797.0,14611.0,53,2373818,1321424,965819,190194,1222138,41876
13,75437,62383,70401,69196,69611,32635,2248.0,770,721.0,49.0,33304,18426,63041,63811,10360,0.0,513,3389,53022,943,1494.0,307.0,223,15656,15879,10846,0.0,88421,243022,68905,78691,70769,71149,72118,68687,99761,0.0,12916.0,57206.0,168,3977906,2713377,1568284,234988,2175592,66349
1,79918,59810,78478,75850,82719,53878,467.0,513,198.0,315.0,32212,8854,69372,69885,4176,14816.0,711,15491,53838,982,1154.0,202.0,5,17934,17939,7569,6357.0,105530,726488,72439,87372,11973,18016,24011,81002,78842,130.0,20568.0,37888.0,303,4272006,2568735,1771076,378820,2122685,72863
2,73059,56667,68698,68999,70899,55696,10575.0,198,68.0,130.0,34846,20912,65025,65223,5000,10259.0,601,4465,60920,958,1446.0,161.0,13,18066,18079,6590,0.0,94705,268526,63186,63174,10306,14882,19643,68879,61078,13.0,23615.0,151452.0,78,4358744,2893941,1760711,253496,2348254,67110
3,56820,47814,56465,55083,57734,47684,31.0,736,300.0,436.0,14387,8065,49620,50356,3325,11654.0,1033,1846,45223,900,1448.0,232.0,1,10342,10343,5652,0.0,51007,303860,54319,63473,6875,10649,15522,54662,53272,106.0,8308.0,22535.0,86,0,0,0,0,0,49582
4,89313,67129,98943,86716,91876,44410,996.0,406,366.0,40.0,36992,13866,75721,76127,9183,22891.0,506,3278,71709,984,748.0,304.0,391,29564,29955,9396,2506.0,70877,300359,83472,82482,18601,23549,28924,81503,85025,34.0,21932.0,98487.0,674,5259062,3503234,1804476,353968,3101306,79274
5,81180,57423,80373,81732,86891,52110,6082.0,94,53.0,41.0,21249,13680,80095,80189,5182,35251.0,1194,1519,73254,1044,637.0,49.0,41,32269,32310,9398,9477.0,346443,2052033,69719,76339,63119,63080,62013,78639,72231,3.0,16510.0,45042.0,150,5067878,3190142,2209071,259083,2605185,78205
6,73390,58761,77223,73274,69489,25089,498.0,24,18.0,6.0,19098,437,69592,69616,7443,26121.0,400,1768,63111,986,1039.0,188.0,157,20476,20633,10790,0.0,106556,954184,57504,69361,7577,12766,18484,70069,67669,0.0,4640.0,21125.0,368,4656371,3221101,1817799,320455,2519193,69347
7,81916,64752,82485,78009,83506,51904,3087.0,6491,3254.0,3237.0,36503,22218,65474,71965,4469,11690.0,1712,5527,72822,842,1967.0,1089.0,2,14271,14273,7335,0.0,153083,1277710,63615,78308,13467,18716,25625,75622,69372,1091.0,18844.0,17101.0,941,4284219,2388495,1872210,283652,2128734,81911
8,46639,35064,39709,45813,45248,8775,173.0,404,64.0,340.0,11856,2176,40857,41261,3570,1043.0,309,994,40254,886,404.0,102.0,41,14776,14817,1191,6434.0,160475,1271868,40814,42304,10354,12247,14872,44641,43566,0.0,3026.0,8126.0,245,0,0,0,0,0,41223
9,71657,41951,65510,62461,75523,30439,3410.0,30,19.0,11.0,13719,8163,55840,55870,3431,27377.0,663,2066,31584,918,750.0,237.0,5,28726,28731,5343,0.0,217795,712904,49558,55055,12267,15182,19650,55921,43979,5.0,17444.0,21034.0,162,3542893,2077565,1531345,239621,1772392,71560
10,48816,31899,51055,42502,52534,21767,803.0,109,69.0,40.0,17369,9798,36789,36898,5353,12962.0,338,1796,26986,993,484.0,87.0,159,12712,12871,8944,0.0,154927,677621,45398,49285,7356,10659,14441,42861,38192,8.0,4091.0,22070.0,227,2772306,1623462,963856,363620,1444875,38041
11,70353,43913,72633,61790,74825,61001,1907.0,4306,3039.0,1267.0,33515,11504,51053,55359,6580,8216.0,704,3445,48263,946,1478.0,335.0,345,15673,16018,5358,207.0,100271,418939,50659,66628,8604,13482,18706,64612,61762,20.0,23329.0,83917.0,411,4488882,2837128,1557801,464322,2472787,62106
12,42815,35744,49851,41172,45888,38755,2238.0,232,163.0,69.0,22078,11073,34648,34880,4920,1047.0,335,1634,32741,962,780.0,25.0,171,5747,5918,6426,0.0,164612,958196,19238,41370,5698,8535,11738,43776,33158,0.0,5668.0,18538.0,61,2383681,1350322,970058,185576,1234249,35389
13,61360,51559,65613,58788,59068,40328,2525.0,50,22.0,28.0,22078,11769,59855,59905,9438,0.0,198,2225,54561,962,413.0,174.0,169,11449,11618,6212,0.0,116661,969056,53685,58984,8362,11756,16100,56971,55775,0.0,13490.0,59098.0,230,3991647,2734017,1579825,233683,2179519,58961
1,78192,60983,78624,71325,72238,61364,3261.0,423,203.0,220.0,29520,11306,66458,66881,5520,13716.0,775,14377,59935,892,931.0,241.0,10,23188,23198,6010,4371.0,121840,798408,74807,70657,2445,2183,2212,70320,66802,2246.0,34256.0,68899.0,251,4321099,2637552,1794698,384612,2142567,69535
2,69400,56794,65553,69564,66401,55209,4327.0,155,86.0,69.0,34185,13807,62754,62909,7218,9980.0,548,4542,65031,946,1660.0,340.0,14,19518,19532,5145,8121.0,188604,725158,66399,67321,3705,2935,2891,61068,59530,13.0,22785.0,126857.0,78,4406177,2953389,1784188,251054,2375939,65468
3,57173,48815,60098,56647,59210,47423,1832.0,366,148.0,218.0,15356,9577,49256,49622,3599,13498.0,828,1863,49213,974,1119.0,123.0,3,11348,11351,4467,4761.0,62678,573657,49395,52605,752,659,675,55316,54149,156.0,8489.0,21856.0,58,0,0,0,0,0,49492
4,82699,65832,82897,82810,81672,54179,1393.0,590,426.0,164.0,36643,10658,75832,76422,10318,22926.0,647,3296,76560,986,1049.0,380.0,292,25764,26056,7993,5994.0,122079,638364,75631,80021,1401,1357,1544,78442,78507,0.0,45059.0,107737.0,1115,5285585,3559053,1818848,356101,3111564,77511
5,72130,53619,81900,74358,79147,53439,3952.0,61,42.0,19.0,22721,7149,66427,66488,7250,24384.0,227,1756,66319,986,510.0,163.0,39,32086,32125,7787,8980.0,341700,2231215,60665,73962,2506,2350,2462,79345,80234,137.0,18482.0,55939.0,152,5113922,3250300,2235531,255181,2630539,66281
6,70909,56034,73725,69175,65699,48872,3225.0,36,22.0,14.0,20865,70,69112,69148,9023,25688.0,476,2086,64597,975,730.0,236.0,207,21128,21335,9933,0.0,176116,2253871,49142,64395,97,101,75,68122,67790,235.0,10414.0,59548.0,160,4691777,3276227,1836474,324732,2532024,68978
7,82157,68315,85485,78259,82194,63015,2673.0,4214,1649.0,2565.0,35090,16271,60461,64675,6356,6742.0,1901,5451,64275,904,2134.0,544.0,2,14282,14284,6462,1522.0,184365,1423734,61296,79935,1891,1468,1560,72407,69593,763.0,27668.0,33702.0,495,4343932,2458700,1902033,286667,2155744,67099
8,46132,33466,46760,43308,47486,27544,1253.0,246,148.0,98.0,11582,3747,40163,40409,3801,6279.0,121,1886,37593,892,388.0,130.0,5,14174,14179,839,5520.0,269396,3193034,36901,39824,1212,1210,865,41330,40028,773.0,3837.0,9758.0,108,0,0,0,0,0,40690
9,64170,42061,62720,59922,60823,33396,4266.0,6,2.0,4.0,14033,5022,50889,50895,3939,16829.0,108,1796,43326,953,455.0,166.0,37,17462,17499,3018,17.0,367639,2252924,41507,52616,755,694,673,55226,51905,27.0,30554.0,31760.0,88,3580217,2123254,1548790,240266,1791789,52151
10,45751,31645,42915,41526,43173,36732,1172.0,106,37.0,69.0,18191,9043,36498,36604,5622,12751.0,212,1418,25049,956,478.0,145.0,164,10373,10537,8347,0.0,167271,756556,42440,41728,342,317,276,41224,41225,0.0,7796.0,36153.0,131,2789880,1657161,970886,366054,1453001,35925
11,65973,43024,66049,62223,67187,46576,322.0,4258,2470.0,1788.0,40517,13757,62030,66288,8639,8774.0,621,5624,64918,962,1549.0,658.0,540,19746,20286,5644,453.0,136841,713424,65268,66178,5163,4116,4087,65470,64303,76.0,28654.0,102042.0,510,4539871,2908636,1577579,479361,2491142,65972
12,44171,37003,48482,43925,44331,30774,204.0,282,180.0,102.0,19305,10869,29580,29862,5445,300.0,269,1128,30390,947,454.0,63.0,146,16202,16348,9475,0.0,238287,1111215,24988,31523,1340,1359,1374,38429,37186,0.0,31956.0,30657.0,41,2393585,1379852,974315,181071,1246481,31561
13,55483,50033,62713,54823,54948,39075,1829.0,29,18.0,11.0,23039,6311,57509,57538,10896,25345.0,104,2424,56642,912,391.0,172.0,201,12891,13092,6166,0.0,179265,1484585,58100,57798,910,786,784,55368,54286,1.0,15332.0,75129.0,110,4005436,2754814,1591450,232385,2183453,57859
