Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
24,46027.0,35243.0,36595.0,44271.0,24217.0,39656.0,985.0,73.0,17.0,56.0,25903.0,0.0,40297.0,40370.0,885.0,0.0,599.0,5059.0,0.0,978.0,3290.0,1507.0,141.0,10245.0,10386.0,8342.0,974.0,43728.0,389615.0,42053.0,42175.0,41045.0,40470.0,40127.0,35621.0,30158.0,0.0,5728.0,52894.0,637.0,2627306,1921654,1033442,133154,1460206,40271.0
25,53500.0,44736.0,42773.0,52181.0,28734.0,34545.0,907.0,117.0,51.0,66.0,21193.0,0.0,44696.0,44813.0,2471.0,0.0,454.0,4039.0,0.0,988.0,3228.0,173.0,69.0,14547.0,14616.0,9794.0,1953.0,51140.0,390181.0,46990.0,47376.0,47376.0,46970.0,47380.0,45090.0,42971.0,0.0,6009.0,18479.0,678.0,2966701,2129851,1224199,163628,1578713,46671.0
26,44890.0,37058.0,36625.0,44041.0,29157.0,40046.0,1293.0,752.0,235.0,517.0,30444.0,0.0,37860.0,38612.0,1838.0,0.0,644.0,3739.0,0.0,974.0,2307.0,280.0,63.0,10906.0,10969.0,9470.0,62.0,57333.0,319824.0,38955.0,38572.0,40503.0,40573.0,40465.0,40131.0,39960.0,0.0,7419.0,48180.0,650.0,2377710,1519964,925715,257658,1194091,38240.0
27,26894.0,21580.0,22880.0,26247.0,11286.0,33606.0,413.0,48.0,13.0,35.0,15551.0,0.0,24365.0,24413.0,1706.0,0.0,269.0,2429.0,0.0,967.0,1639.0,312.0,51.0,8454.0,8505.0,6863.0,1161.0,45496.0,149270.0,24091.0,24188.0,24499.0,24129.0,24166.0,23679.0,23581.0,0.0,4008.0,17123.0,363.0,1694788,1280120,635986,90517,968177,24144.0
28,66273.0,42746.0,42488.0,66920.0,43617.0,49653.0,2288.0,505.0,89.0,416.0,42562.0,0.0,57976.0,58481.0,3808.0,0.0,829.0,8336.0,0.0,974.0,2589.0,1177.0,17.0,21737.0,21754.0,12540.0,894.0,92635.0,756091.0,58004.0,58833.0,60454.0,59684.0,58989.0,52609.0,52527.0,0.0,9441.0,33281.0,1003.0,3792603,2588830,1300973,304716,2186035,57652.0
29,66601.0,44179.0,44522.0,65013.0,18146.0,39866.0,870.0,418.0,138.0,280.0,49132.0,0.0,59505.0,59923.0,945.0,0.0,1052.0,6212.0,0.0,916.0,2486.0,406.0,37.0,13342.0,13379.0,10688.0,0.0,86504.0,551770.0,59480.0,60565.0,59585.0,57115.0,59576.0,57278.0,46665.0,0.0,8530.0,60820.0,967.0,3301096,2015572,1218498,401445,1679742,53315.0
30,35889.0,30986.0,31240.0,34569.0,19392.0,23667.0,1720.0,67.0,25.0,42.0,18162.0,0.0,31563.0,31630.0,2994.0,0.0,474.0,3578.0,0.0,972.0,1808.0,259.0,67.0,12257.0,12324.0,7836.0,1509.0,43978.0,347900.0,31187.0,31111.0,30916.0,30985.0,30965.0,30966.0,30917.0,0.0,6532.0,17407.0,515.0,1882902,1314333,838264,90705,953627,28290.0
1,11353.0,7904.0,5823.0,11266.0,3742.0,6139.0,625.0,4.0,4.0,0.0,6860.0,2769.0,9945.0,9949.0,303.0,916.0,154.0,1300.0,5888.0,853.0,1023.0,177.0,34.0,2016.0,2050.0,3013.0,0.0,11979.0,54275.0,9633.0,9640.0,9721.0,9664.0,9629.0,9596.0,8852.0,40.0,1554.0,20204.0,127.0,742627,460608,267982,88906,385512,9791.0
2,85150.0,74305.0,81951.0,82525.0,28672.0,0.0,0.0,1.0,0.0,1.0,58094.0,12679.0,75013.0,75014.0,19938.0,1837.0,141.0,5450.0,9357.0,892.0,2827.0,4291.0,411.0,32048.0,32459.0,32100.0,6427.0,76893.0,1438586.0,62859.0,68502.0,74829.0,75082.0,76556.0,68149.0,68113.0,0.0,14264.0,13357.0,764.0,4584468,3683954,1568699,175085,2834585,77552.0
3,82516.0,59542.0,64280.0,82806.0,32446.0,20110.0,585.0,50.0,26.0,24.0,75841.0,16028.0,91478.0,91528.0,10964.0,6288.0,1132.0,4741.0,75841.0,1051.0,3472.0,1160.0,120.0,19492.0,19612.0,24452.0,776.0,91093.0,994660.0,75841.0,75841.0,74791.0,74674.0,74633.0,75131.0,73299.0,0.0,5626.0,20240.0,660.0,3607346,2695065,1513208,129215,1964784,75841.0
4,42047.0,27015.0,29861.0,42176.0,26568.0,28872.0,660.0,30.0,22.0,8.0,30800.0,20111.0,42539.0,42569.0,5402.0,1904.0,351.0,3964.0,26199.0,926.0,1147.0,1750.0,72.0,12467.0,12539.0,12589.0,467.0,44717.0,632790.0,44383.0,42757.0,43104.0,41511.0,40842.0,39988.0,36329.0,0.0,2340.0,27718.0,602.0,2538401,1728393,814571,312446,1410393,38924.0
5,29989.0,23231.0,23592.0,29649.0,24200.0,25127.0,840.0,272.0,0.0,272.0,21506.0,18647.0,26891.0,27163.0,1014.0,2108.0,394.0,4287.0,23235.0,929.0,2007.0,406.0,30.0,10342.0,10372.0,9441.0,229.0,50321.0,286760.0,26483.0,26653.0,26801.0,26732.0,26575.0,26494.0,25698.0,0.0,3906.0,6407.0,630.0,1712439,1014650,736068,115874,860049,26685.0
6,36927.0,32183.0,29683.0,30425.0,24789.0,10555.0,793.0,279.0,244.0,35.0,28503.0,7763.0,34943.0,35222.0,3435.0,75.0,442.0,1712.0,27453.0,923.0,2268.0,412.0,19.0,11961.0,11980.0,11553.0,1347.0,51148.0,513165.0,33865.0,33892.0,34151.0,33759.0,33677.0,33586.0,33586.0,0.0,729.0,5959.0,516.0,2110198,1416264,937472,139930,1032743,33892.0
7,41085.0,31366.0,31492.0,39551.0,24838.0,14763.0,1655.0,33.0,25.0,8.0,31454.0,20435.0,43001.0,43034.0,4782.0,2115.0,317.0,2949.0,29828.0,926.0,1258.0,387.0,132.0,11979.0,12111.0,7386.0,774.0,22074.0,348800.0,35779.0,36499.0,36450.0,35723.0,35710.0,35744.0,36639.0,0.0,6864.0,12496.0,299.0,2314140,1498475,1149660,90281,1073597,37018.0
8,59812.0,45802.0,50805.0,57823.0,45554.0,24555.0,1272.0,20.0,10.0,10.0,42768.0,11314.0,55230.0,55250.0,13821.0,2167.0,413.0,3736.0,45375.0,935.0,2049.0,770.0,70.0,15081.0,15151.0,13574.0,152.0,58318.0,419758.0,54409.0,54388.0,55330.0,54730.0,54532.0,53700.0,53586.0,0.0,11812.0,55147.0,565.0,3743675,2762791,1262170,289001,2191749,54273.0
9,26590.0,20972.0,17818.0,24996.0,3977.0,4802.0,334.0,30.0,13.0,17.0,7996.0,280.0,23841.0,23871.0,2405.0,7644.0,143.0,1076.0,17471.0,945.0,906.0,394.0,46.0,11176.0,11222.0,5704.0,230.0,37013.0,323821.0,23155.0,23186.0,23927.0,23823.0,23544.0,23264.0,23214.0,3.0,7726.0,27839.0,200.0,1829781,1497356,531433,119472,1177925,23631.0
10,16423.0,12885.0,13096.0,16196.0,9367.0,14635.0,388.0,13.0,5.0,8.0,9051.0,425.0,14572.0,14585.0,1572.0,2630.0,182.0,641.0,8657.0,934.0,827.0,222.0,63.0,4232.0,4295.0,6575.0,392.0,19410.0,171330.0,14718.0,14716.0,15699.0,15583.0,15547.0,15309.0,15309.0,1.0,4739.0,12365.0,321.0,1037385,691709,495219,37558,503659,14808.0
11,57792.0,47765.0,50804.0,56542.0,22897.0,24442.0,2602.0,68.0,38.0,30.0,34620.0,14265.0,49873.0,49941.0,2025.0,3046.0,569.0,4691.0,23374.0,948.0,3085.0,1216.0,160.0,15798.0,15958.0,11280.0,1397.0,34944.0,455898.0,52703.0,52789.0,52008.0,51983.0,52013.0,51667.0,52054.0,0.0,2572.0,34936.0,784.0,2940101,2164042,1125145,171484,1642905,50868.0
12,25209.0,12084.0,19593.0,25249.0,37004.0,6410.0,389.0,9.0,8.0,1.0,17726.0,10359.0,20799.0,20808.0,3274.0,730.0,313.0,1500.0,18191.0,944.0,1535.0,167.0,82.0,4510.0,4592.0,6270.0,85.0,31888.0,175102.0,24964.0,25044.0,24756.0,24398.0,23948.0,23313.0,23177.0,0.0,7583.0,30407.0,324.0,1590081,1166254,482761,169569,935829,21658.0
13,24988.0,20634.0,21830.0,24033.0,14804.0,12187.0,979.0,118.0,16.0,102.0,13288.0,2154.0,21891.0,22009.0,2023.0,3410.0,275.0,1810.0,13888.0,912.0,1286.0,435.0,86.0,7374.0,7460.0,9108.0,173.0,17265.0,306950.0,21581.0,21600.0,22463.0,22294.0,22159.0,21894.0,21886.0,0.0,4484.0,14171.0,364.0,1677229,1115781,825043,61423,789343,21484.0
14,12146.0,8424.0,7136.0,11420.0,6441.0,7799.0,289.0,6.0,3.0,3.0,6872.0,1834.0,9775.0,9781.0,717.0,179.0,145.0,1392.0,4614.0,876.0,862.0,305.0,13.0,2318.0,2331.0,2819.0,13.0,18031.0,43905.0,10129.0,10148.0,10472.0,10433.0,10250.0,10112.0,8015.0,5.0,2860.0,10246.0,172.0,550121,355893,248238,44320,257520,9786.0
15,28922.0,21739.0,24628.0,27656.0,17314.0,12526.0,1246.0,15.0,13.0,2.0,16911.0,3738.0,21799.0,21814.0,2593.0,1585.0,436.0,3519.0,24375.0,958.0,1362.0,253.0,27.0,6759.0,6786.0,8270.0,179.0,21389.0,251940.0,26483.0,26094.0,27109.0,27402.0,26513.0,26235.0,23340.0,175.0,9244.0,21534.0,535.0,1585271,1066562,616566,126345,841024,29045.0
16,25760.0,17189.0,18313.0,23571.0,21396.0,4502.0,295.0,299.0,297.0,2.0,13662.0,4655.0,20537.0,20836.0,859.0,0.0,275.0,1802.0,19248.0,930.0,1596.0,333.0,44.0,5687.0,5731.0,6961.0,499.0,13210.0,305428.0,21217.0,21217.0,22644.0,21977.0,21754.0,21764.0,21124.0,149.0,6173.0,23376.0,325.0,1318520,929962,475119,110171,732984,22155.0
17,62167.0,47366.0,52071.0,62407.0,29456.0,21825.0,1035.0,227.0,67.0,160.0,35022.0,25369.0,56575.0,56802.0,2677.0,8012.0,630.0,5206.0,47014.0,906.0,3866.0,395.0,44.0,17833.0,17877.0,13880.0,346.0,56308.0,586455.0,55582.0,56283.0,56122.0,55607.0,55664.0,55721.0,55492.0,79.0,7998.0,50305.0,967.0,3383489,2162849,1500239,140581,1740176,56007.0
18,23798.0,17712.0,16806.0,23603.0,15394.0,17045.0,595.0,15.0,8.0,7.0,15241.0,9676.0,21172.0,21187.0,2913.0,2005.0,215.0,1598.0,15230.0,954.0,1060.0,414.0,124.0,7006.0,7130.0,7946.0,303.0,26505.0,288891.0,20846.0,20902.0,21318.0,21084.0,21203.0,20854.0,20853.0,614.0,7377.0,7346.0,374.0,1300151,910616,449958,146523,702807,20904.0
19,43204.0,34820.0,31920.0,43213.0,31082.0,19411.0,732.0,17.0,10.0,7.0,24722.0,4024.0,37370.0,37387.0,6049.0,4394.0,372.0,3075.0,17202.0,990.0,3069.0,556.0,146.0,12595.0,12741.0,14504.0,480.0,59119.0,317390.0,38419.0,38492.0,39536.0,39336.0,39239.0,39034.0,38732.0,498.0,5169.0,36434.0,534.0,2366682,1723091,816865,141062,1408505,38016.0
20,21469.0,14513.0,13603.0,21177.0,18174.0,8628.0,3793.0,77.0,22.0,55.0,14349.0,6111.0,16385.0,16462.0,2744.0,485.0,237.0,2209.0,8085.0,906.0,707.0,470.0,36.0,6894.0,6930.0,4811.0,121.0,18037.0,189175.0,17642.0,17754.0,17682.0,17685.0,17590.0,17790.0,17398.0,56.0,4180.0,10709.0,279.0,1213907,831320,518692,57833,637281,17578.0
21,10950.0,9496.0,10315.0,10521.0,8549.0,3660.0,132.0,44.0,25.0,19.0,6716.0,4034.0,9620.0,9664.0,1193.0,217.0,96.0,2456.0,7936.0,972.0,527.0,34.0,31.0,2861.0,2892.0,3335.0,439.0,12794.0,145534.0,10469.0,10310.0,10679.0,10356.0,10305.0,10074.0,9561.0,0.0,2836.0,7129.0,135.0,740667,563819,317131,31491,391867,9560.0
22,59419.0,45778.0,49654.0,58339.0,36133.0,29524.0,694.0,94.0,62.0,32.0,40788.0,20163.0,51902.0,51996.0,8894.0,1717.0,395.0,5612.0,34202.0,963.0,2498.0,154.0,22.0,11352.0,11374.0,12291.0,279.0,54885.0,503953.0,53349.0,53337.0,54648.0,54755.0,54642.0,54162.0,54162.0,1.0,6807.0,22099.0,579.0,3509191,2575528,1155936,265480,2086174,52626.0
23,22398.0,18725.0,18569.0,22301.0,18605.0,11537.0,679.0,1.0,0.0,1.0,13768.0,11443.0,19511.0,19512.0,414.0,2832.0,207.0,700.0,18045.0,1006.0,1452.0,119.0,40.0,5046.0,5086.0,7309.0,238.0,24721.0,152710.0,20160.0,20183.0,20117.0,20239.0,20066.0,19985.0,19893.0,0.0,2308.0,22007.0,334.0,1244720,912482,407200,122607,714742,19842.0
24,45663.0,35783.0,39286.0,45450.0,21922.0,28771.0,1182.0,43.0,12.0,31.0,28075.0,0.0,41469.0,41512.0,3212.0,2657.0,566.0,4619.0,40946.0,961.0,3545.0,1616.0,199.0,11253.0,11452.0,10856.0,707.0,37955.0,503260.0,43321.0,42662.0,41942.0,41374.0,40916.0,39936.0,39408.0,0.0,11246.0,40782.0,600.0,2658593,1959993,1049487,132651,1476068,40946.0
25,51397.0,44753.0,41936.0,49598.0,37930.0,21471.0,869.0,36.0,22.0,14.0,22738.0,13851.0,45075.0,45111.0,5657.0,4639.0,441.0,4561.0,36326.0,987.0,2483.0,532.0,65.0,15815.0,15880.0,13942.0,1680.0,38163.0,374562.0,46265.0,46312.0,46900.0,46625.0,46564.0,46319.0,41597.0,129.0,6341.0,24979.0,742.0,3003096,2176682,1239737,164099,1599136,46724.0
26,50036.0,36105.0,37224.0,36603.0,32449.0,21453.0,574.0,225.0,134.0,91.0,38101.0,7730.0,42618.0,42843.0,2784.0,387.0,675.0,5051.0,36439.0,923.0,2385.0,483.0,158.0,11893.0,12051.0,11575.0,13.0,44217.0,422171.0,40565.0,43353.0,44211.0,43414.0,43067.0,38482.0,39603.0,0.0,6532.0,25774.0,512.0,2406417,1554777,940270,261094,1204863,44573.0
27,26541.0,21538.0,23140.0,25172.0,17682.0,11041.0,199.0,28.0,20.0,8.0,16638.0,1789.0,24193.0,24221.0,2856.0,883.0,240.0,2183.0,21786.0,994.0,674.0,317.0,58.0,8751.0,8809.0,7740.0,1171.0,31210.0,214470.0,23394.0,23391.0,23737.0,23359.0,23161.0,23385.0,23193.0,0.0,7210.0,11150.0,362.0,1713053,1302904,643060,90561,979348,24047.0
28,66698.0,44975.0,50970.0,62293.0,52223.0,39422.0,1236.0,345.0,69.0,276.0,44822.0,20084.0,58793.0,59138.0,2236.0,221.0,794.0,7353.0,49006.0,973.0,2690.0,1138.0,72.0,21222.0,21294.0,12648.0,900.0,72865.0,479095.0,56812.0,57196.0,58552.0,58237.0,57355.0,56979.0,56376.0,83.0,14219.0,32744.0,560.0,3839919,2649114,1320418,312650,2206171,58923.0
29,63899.0,46568.0,47075.0,48716.0,31844.0,17986.0,1218.0,174.0,30.0,144.0,49740.0,41211.0,54910.0,55084.0,2804.0,1421.0,984.0,5686.0,38007.0,926.0,3045.0,456.0,58.0,13242.0,13300.0,12836.0,0.0,36811.0,486295.0,57490.0,57598.0,59937.0,58592.0,59556.0,56549.0,53592.0,0.0,4638.0,29186.0,881.0,3352872,2073934,1232439,414672,1704664,54226.0
30,34029.0,30825.0,30760.0,34097.0,22531.0,13920.0,1322.0,22.0,16.0,6.0,20234.0,16626.0,31310.0,31332.0,4485.0,1816.0,416.0,6266.0,28050.0,964.0,1823.0,233.0,78.0,12078.0,12156.0,8616.0,1499.0,38217.0,433337.0,30836.0,30846.0,30773.0,30662.0,30710.0,30637.0,30615.0,1.0,6928.0,15152.0,463.0,1902492,1341902,843498,92466,966292,31027.0
1,13066.0,8932.0,6800.0,12914.0,6978.0,10465.0,403.0,2.0,2.0,0.0,7683.0,3412.0,11164.0,11166.0,605.0,799.0,191.0,1415.0,5675.0,853.0,975.0,164.0,53.0,2478.0,2531.0,4659.0,0.0,11773.0,118000.0,11206.0,11222.0,11492.0,11313.0,11235.0,11310.0,8799.0,0.0,2037.0,14555.0,110.0,748735,470499,270103,88255,390248,11319.0
2,104606.0,92862.0,25892.0,102530.0,49267.0,0.0,0.0,0.0,0.0,0.0,79538.0,29541.0,119066.0,119066.0,22693.0,0.0,75.0,5205.0,40890.0,958.0,3961.0,4487.0,231.0,29309.0,29540.0,29402.0,4191.0,141630.0,1131514.0,70068.0,67058.0,77715.0,77238.0,79759.0,76681.0,78610.0,0.0,34895.0,326.0,605.0,4615495,3729829,1593924,186069,2832009,77513.0
3,54938.0,39606.0,44177.0,55573.0,24574.0,3389.0,38.0,44.0,37.0,7.0,50053.0,15119.0,57559.0,57603.0,4249.0,68.0,426.0,1844.0,49957.0,970.0,3367.0,503.0,97.0,13198.0,13295.0,14145.0,662.0,79779.0,753864.0,50590.0,50594.0,49964.0,49390.0,49438.0,49515.0,48708.0,0.0,6822.0,20373.0,261.0,3531906,2665322,1477816,126936,1927077,49957.0
4,43531.0,28690.0,30748.0,42315.0,27275.0,17989.0,210.0,13.0,0.0,13.0,41173.0,37416.0,52500.0,52513.0,3677.0,2123.0,332.0,4591.0,40451.0,903.0,1050.0,1037.0,83.0,11805.0,11888.0,14976.0,439.0,82221.0,601690.0,43022.0,43080.0,40181.0,38903.0,37903.0,37181.0,35171.0,0.0,13888.0,73644.0,427.0,2571936,1771304,825843,322370,1423156,42487.0
5,29322.0,22527.0,23819.0,28844.0,25525.0,11900.0,1673.0,262.0,50.0,212.0,20763.0,17869.0,26232.0,26494.0,1787.0,2444.0,353.0,3900.0,22177.0,909.0,2240.0,374.0,15.0,8875.0,8890.0,9517.0,255.0,45405.0,294070.0,25587.0,25554.0,25985.0,25881.0,25771.0,25613.0,25092.0,0.0,3084.0,9252.0,686.0,1606355,964963,693289,106657,806173,25707.0
6,36201.0,31788.0,31017.0,39149.0,30021.0,11307.0,538.0,256.0,232.0,24.0,35207.0,8573.0,35207.0,35463.0,5707.0,229.0,439.0,2095.0,30427.0,949.0,1940.0,308.0,141.0,11080.0,11221.0,10170.0,1532.0,64237.0,490120.0,35288.0,35170.0,35379.0,35088.0,34906.0,34566.0,34563.0,0.0,1207.0,8547.0,476.0,2134842,1448678,950158,141030,1043624,32622.0
7,31476.0,25677.0,19611.0,28570.0,11613.0,3790.0,589.0,14.0,1.0,13.0,16950.0,17629.0,23168.0,23182.0,1945.0,488.0,137.0,287.0,25848.0,950.0,1599.0,326.0,107.0,11401.0,11508.0,7916.0,723.0,41377.0,372310.0,27810.0,28027.0,27851.0,27828.0,27762.0,27503.0,27195.0,0.0,4019.0,4618.0,149.0,2282728,1495565,1130190,87457,1064747,28188.0
8,55757.0,42335.0,46933.0,56785.0,42406.0,18140.0,713.0,29.0,23.0,6.0,44406.0,8274.0,52770.0,52799.0,9664.0,1566.0,320.0,3133.0,44508.0,953.0,1619.0,821.0,80.0,15079.0,15159.0,11568.0,152.0,68435.0,460850.0,54121.0,54347.0,53623.0,52994.0,52933.0,53268.0,51649.0,0.0,8977.0,72926.0,381.0,3868870,2885367,1313721,297591,2257119,52636.0
9,26664.0,20546.0,20189.0,25313.0,13773.0,1608.0,44.0,9.0,0.0,9.0,7418.0,224.0,22796.0,22805.0,2672.0,7207.0,152.0,1026.0,12135.0,935.0,966.0,321.0,36.0,11074.0,11110.0,5584.0,281.0,33726.0,302422.0,22840.0,22962.0,23661.0,23547.0,23407.0,23309.0,22882.0,9.0,7749.0,32396.0,157.0,1849966,1522830,541941,123160,1184322,22574.0
10,16032.0,12652.0,13119.0,16085.0,12011.0,14299.0,189.0,11.0,4.0,7.0,8614.0,38.0,14580.0,14591.0,1689.0,3445.0,188.0,559.0,8803.0,953.0,922.0,221.0,39.0,4099.0,4138.0,6193.0,397.0,22498.0,140960.0,12868.0,12868.0,13675.0,13543.0,13421.0,13265.0,13265.0,0.0,5438.0,18252.0,300.0,1050851,709156,501819,36148,512352,14165.0
11,51056.0,48475.0,48273.0,56114.0,38386.0,25118.0,3386.0,53.0,31.0,22.0,22391.0,13019.0,32620.0,32673.0,4734.0,2743.0,447.0,4671.0,19313.0,954.0,2794.0,1104.0,108.0,15042.0,15150.0,11832.0,1705.0,52958.0,498138.0,50550.0,50552.0,51828.0,51627.0,51866.0,51302.0,51128.0,1.0,3073.0,38796.0,722.0,2988774,2218062,1149265,176046,1663138,50165.0
12,24744.0,19642.0,19370.0,24591.0,29073.0,355.0,271.0,115.0,3.0,112.0,13581.0,12285.0,19005.0,19120.0,2004.0,0.0,173.0,891.0,14024.0,928.0,676.0,226.0,87.0,4314.0,4401.0,8035.0,179.0,27564.0,165551.0,22539.0,22070.0,23259.0,22411.0,22282.0,22007.0,21854.0,0.0,0.0,0.0,0.0,1603211,1189401,484541,177435,940132,18524.0
13,24912.0,19767.0,23287.0,23523.0,16512.0,16592.0,1289.0,52.0,0.0,52.0,12519.0,961.0,21141.0,21193.0,1826.0,5733.0,260.0,2120.0,13103.0,873.0,1650.0,421.0,57.0,6904.0,6961.0,9292.0,91.0,40653.0,366390.0,20773.0,20765.0,21783.0,21728.0,21299.0,21299.0,21298.0,1.0,6925.0,14072.0,345.0,1701736,1145558,832067,60246,808614,20923.0
14,9532.0,6620.0,5545.0,8901.0,5143.0,6990.0,190.0,7.0,2.0,5.0,4864.0,2216.0,7903.0,7910.0,783.0,175.0,80.0,1288.0,5267.0,871.0,536.0,121.0,11.0,1507.0,1518.0,3176.0,6.0,13939.0,37865.0,7715.0,7750.0,8308.0,8173.0,8079.0,8071.0,7633.0,0.0,3708.0,6918.0,58.0,557621,365722,251644,44474,261478,8028.0
15,28897.0,21759.0,23535.0,26471.0,19543.0,10931.0,935.0,21.0,21.0,0.0,16331.0,7658.0,23525.0,23546.0,3333.0,1433.0,413.0,3869.0,22775.0,932.0,1166.0,201.0,50.0,6522.0,6572.0,8122.0,132.0,30793.0,312390.0,24334.0,23913.0,25624.0,25083.0,24991.0,24481.0,15165.0,1936.0,8712.0,18740.0,118.0,1601723,1088331,628295,123871,848802,23069.0
16,24683.0,17493.0,20283.0,24792.0,17849.0,625.0,302.0,4.0,2.0,2.0,12625.0,12283.0,12905.0,12909.0,1061.0,1167.0,274.0,2057.0,15479.0,940.0,1214.0,134.0,34.0,5935.0,5969.0,7574.0,421.0,23435.0,309540.0,21813.0,21863.0,22767.0,22744.0,22523.0,22413.0,21390.0,1075.0,2151.0,11502.0,289.0,1335868,954140,480602,113450,741674,21696.0
17,60703.0,45163.0,51457.0,61246.0,42704.0,15878.0,1722.0,115.0,88.0,27.0,35385.0,29158.0,56559.0,56674.0,2643.0,9416.0,551.0,5690.0,32738.0,903.0,3749.0,438.0,48.0,16378.0,16426.0,14359.0,362.0,75634.0,573240.0,55681.0,55670.0,55831.0,55596.0,55686.0,55569.0,55429.0,167.0,11261.0,59012.0,973.0,3432418,2223359,1530332,136805,1763875,56155.0
18,23412.0,17660.0,16460.0,22691.0,14169.0,31599.0,129.0,13.0,8.0,5.0,13995.0,3239.0,20528.0,20541.0,3281.0,2099.0,207.0,1688.0,17870.0,935.0,1067.0,418.0,69.0,6340.0,6409.0,8742.0,298.0,31969.0,306154.0,20369.0,20515.0,21227.0,21005.0,20698.0,20478.0,20478.0,440.0,6788.0,3168.0,317.0,1319482,934857,455496,152667,710823,20334.0
19,41338.0,32201.0,34916.0,40838.0,28354.0,14098.0,958.0,25.0,18.0,7.0,24010.0,0.0,37036.0,37061.0,8056.0,2871.0,429.0,3332.0,26196.0,956.0,2785.0,470.0,114.0,11704.0,11818.0,15810.0,382.0,83854.0,360403.0,36047.0,35621.0,37192.0,37173.0,36961.0,36694.0,36563.0,547.0,1863.0,31587.0,404.0,2386205,1756716,825627,140327,1420110,36096.0
20,20957.0,14676.0,12084.0,20164.0,18140.0,7393.0,242.0,88.0,24.0,64.0,12332.0,9991.0,15949.0,16037.0,2216.0,1211.0,235.0,3046.0,7073.0,939.0,650.0,427.0,19.0,6648.0,6667.0,5288.0,59.0,21598.0,231140.0,18493.0,16904.0,18621.0,18575.0,18399.0,18329.0,18329.0,0.0,1258.0,7675.0,293.0,1229799,850479,524608,59420,645713,18539.0
21,9015.0,8088.0,8149.0,8348.0,7059.0,4440.0,98.0,24.0,20.0,4.0,6911.0,6796.0,8773.0,8797.0,2048.0,190.0,78.0,1938.0,8676.0,908.0,482.0,74.0,45.0,2923.0,2968.0,3500.0,465.0,11784.0,160500.0,9225.0,9224.0,9403.0,9481.0,9712.0,9291.0,8967.0,2555.0,841.0,3343.0,41.0,738025,566725,318026,31269,388630,8773.0
22,59565.0,48706.0,51462.0,59475.0,38031.0,35940.0,730.0,55.0,44.0,11.0,40387.0,18809.0,52190.0,52245.0,11725.0,3723.0,424.0,5003.0,38056.0,965.0,2847.0,486.0,54.0,10956.0,11010.0,12549.0,419.0,58852.0,551233.0,52251.0,52251.0,54463.0,54288.0,54227.0,54032.0,54032.0,0.0,10568.0,33631.0,475.0,3616991,2681446,1201047,277534,2137481,51822.0
23,19736.0,17516.0,15011.0,21468.0,16022.0,7935.0,814.0,0.0,0.0,0.0,5614.0,6641.0,10392.0,10392.0,1.0,2285.0,201.0,768.0,11409.0,1001.0,1409.0,235.0,87.0,5659.0,5746.0,7708.0,326.0,26083.0,117750.0,19315.0,19315.0,19618.0,19654.0,19499.0,19570.0,19885.0,0.0,2.0,14820.0,232.0,1254460,929321,409804,125148,719410,19247.0
24,45011.0,35015.0,38672.0,42319.0,22118.0,27891.0,755.0,56.0,39.0,17.0,26325.0,0.0,39768.0,39824.0,2915.0,2380.0,464.0,3558.0,36053.0,961.0,3133.0,1451.0,102.0,10045.0,10147.0,12172.0,908.0,47576.0,457220.0,43390.0,42878.0,40455.0,39859.0,39766.0,38559.0,38537.0,125.0,9916.0,42982.0,489.0,2690253,1999096,1065781,132149,1492102,39360.0
25,51384.0,43211.0,40242.0,49251.0,35572.0,21446.0,256.0,15.0,6.0,9.0,23045.0,16710.0,46137.0,46152.0,6835.0,7835.0,501.0,4556.0,39521.0,997.0,1748.0,657.0,36.0,15544.0,15580.0,12798.0,1550.0,43547.0,311449.0,41376.0,41322.0,42472.0,42258.0,41774.0,41661.0,42479.0,315.0,2343.0,10311.0,558.0,3039938,2224543,1255472,164572,1619824,46394.0
