Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
9,3424.0,1781.0,1387.0,1217.0,1473.0,413.0,9.0,943.0,405.0,538.0,260.0,214.0,1004.0,1947.0,0.0,134.0,14.0,62.0,1357.0,931,162.0,3.0,6.0,34.0,40.0,66.0,67.0,857.0,3629.0,824.0,2393.0,2487.0,2529.0,2265.0,1813.0,1672.0,0.0,216.0,2337.0,10.0,194119,140473,71519,21459,101145,1948.0
1,5198.0,3669.0,3061.0,3577.0,1691.0,994.0,1.0,277.0,240.0,37.0,1119.0,912.0,1119.0,1396.0,49.0,0.0,5.0,60.0,1392.0,1013,648.0,606.0,10.0,43.0,53.0,520.0,0.0,8610.0,42075.0,1132.0,4572.0,4629.0,4255.0,3865.0,4027.0,3681.0,0.0,26.0,572.0,3.0,246872,169318,84094,33326,130226,1393.0
2,3468.0,1898.0,1609.0,1572.0,2074.0,154.0,3.0,847.0,488.0,359.0,490.0,424.0,490.0,1337.0,64.0,0.0,8.0,9.0,1277.0,973,63.0,63.0,0.0,13.0,13.0,222.0,0.0,1769.0,9159.0,253.0,1871.0,1827.0,1814.0,1712.0,1708.0,1696.0,0.0,55.0,716.0,7.0,152988,103418,58764,25589,69244,1407.0
3,10021.0,6810.0,4455.0,4028.0,5389.0,3380.0,20.0,845.0,430.0,415.0,2917.0,2405.0,3760.0,4605.0,248.0,198.0,11.0,77.0,4519.0,927,608.0,539.0,8.0,141.0,149.0,684.0,41.0,2524.0,18528.0,3620.0,4612.0,4982.0,4765.0,4571.0,3799.0,3657.0,0.0,1819.0,1627.0,40.0,289763,217153,95950,34711,159139,4594.0
4,8651.0,4562.0,2931.0,4119.0,2464.0,691.0,10.0,218.0,109.0,109.0,5005.0,3453.0,5185.0,5403.0,1540.0,70.0,24.0,80.0,4273.0,830,696.0,513.0,0.0,2.0,2.0,817.0,0.0,5751.0,30373.0,1550.0,8130.0,7921.0,7632.0,7194.0,6796.0,6298.0,0.0,1282.0,4812.0,4.0,476273,348670,159526,49263,268680,5379.0
5,23937.0,14903.0,19745.0,8167.0,2772.0,784.0,0.0,315.0,26.0,289.0,12326.0,8722.0,16537.0,16852.0,3583.0,2823.0,107.0,1154.0,10384.0,941,2101.0,730.0,59.0,425.0,484.0,1022.0,4.0,3985.0,33683.0,2254.0,12324.0,11103.0,10779.0,10325.0,9984.0,9374.0,1.0,6862.0,3966.0,5.0,542366,420964,179016,46899,317147,16903.0
6,8962.0,4244.0,3783.0,5081.0,1697.0,516.0,26.0,3547.0,2016.0,1531.0,1412.0,969.0,1542.0,5089.0,25.0,17.0,10.0,38.0,4930.0,991,157.0,146.0,6.0,39.0,45.0,425.0,0.0,5420.0,15317.0,1440.0,6762.0,7292.0,7209.0,6934.0,6239.0,6005.0,0.0,84.0,1600.0,1.0,0,0,0,0,0,5082.0
7,2715.0,1512.0,1437.0,1155.0,1133.0,243.0,0.0,542.0,176.0,366.0,624.0,456.0,624.0,1166.0,5.0,0.0,8.0,16.0,1030.0,969,94.0,64.0,0.0,0.0,0.0,616.0,0.0,475.0,9123.0,751.0,2170.0,2277.0,1997.0,1856.0,1550.0,1442.0,0.0,16.0,212.0,2.0,150801,95926,60440,17974,73049,1160.0
8,12733.0,7135.0,3930.0,4399.0,3087.0,3092.0,15.0,772.0,533.0,239.0,2125.0,1843.0,2125.0,2897.0,104.0,0.0,17.0,53.0,2824.0,911,589.0,561.0,5.0,3.0,8.0,726.0,0.0,6361.0,14023.0,1572.0,8724.0,8617.0,8040.0,7431.0,6926.0,6667.0,14.0,108.0,8051.0,0.0,441316,293524,140816,60748,240462,2889.0
9,3405.0,1983.0,1106.0,1244.0,1261.0,611.0,8.0,812.0,379.0,433.0,387.0,341.0,1139.0,1951.0,0.0,153.0,18.0,65.0,1465.0,954,179.0,3.0,3.0,46.0,49.0,135.0,73.0,662.0,4545.0,822.0,2258.0,2405.0,2248.0,2076.0,1788.0,1674.0,0.0,244.0,2060.0,8.0,199386,146119,73495,22115,103783,1942.0
1,4820.0,3334.0,3018.0,3226.0,1300.0,581.0,3.0,220.0,202.0,18.0,1311.0,1163.0,1311.0,1531.0,97.0,0.0,5.0,58.0,1524.0,988,782.0,712.0,3.0,0.0,3.0,468.0,0.0,8876.0,34181.0,1313.0,4275.0,2812.0,3145.0,3461.0,4045.0,3874.0,0.0,97.0,1588.0,10.0,250114,173882,86819,33264,131160,1529.0
2,3194.0,1614.0,1293.0,1472.0,2003.0,75.0,4.0,985.0,883.0,102.0,458.0,131.0,458.0,1443.0,14.0,0.0,0.0,20.0,1451.0,1001,29.0,28.0,0.0,0.0,0.0,151.0,0.0,1603.0,4877.0,272.0,1821.0,1361.0,1426.0,1388.0,1557.0,1508.0,0.0,23.0,853.0,1.0,156042,108200,60537,26717,69683,1469.0
3,6489.0,4180.0,4436.0,2726.0,4424.0,2633.0,111.0,589.0,285.0,304.0,3155.0,2782.0,4158.0,4747.0,324.0,278.0,6.0,52.0,4714.0,965,770.0,466.0,22.0,215.0,237.0,585.0,156.0,3299.0,14267.0,4526.0,4711.0,3117.0,3093.0,3411.0,3593.0,3450.0,0.0,2069.0,1958.0,49.0,295166,224724,98100,35345,161775,4741.0
4,8165.0,5641.0,3945.0,4195.0,3104.0,1777.0,29.0,95.0,30.0,65.0,3735.0,1867.0,3938.0,4033.0,1058.0,114.0,17.0,59.0,3664.0,907,963.0,698.0,59.0,182.0,241.0,1038.0,0.0,6866.0,25808.0,1621.0,8501.0,8513.0,8032.0,7286.0,7921.0,7206.0,0.0,2683.0,9672.0,6.0,483189,357060,164554,49182,271198,4016.0
5,21335.0,15250.0,18470.0,8067.0,3054.0,726.0,5.0,201.0,30.0,171.0,12125.0,8584.0,15649.0,15850.0,3433.0,2563.0,110.0,1029.0,9803.0,920,1622.0,578.0,41.0,307.0,348.0,901.0,3.0,3802.0,31509.0,13060.0,10653.0,7142.0,7959.0,8493.0,9594.0,9214.0,0.0,6040.0,3004.0,3.0,550743,430857,183574,46740,321441,15890.0
6,10003.0,5223.0,4499.0,5585.0,4628.0,275.0,13.0,3579.0,2288.0,1291.0,1557.0,916.0,1692.0,5271.0,52.0,22.0,11.0,28.0,5035.0,974,165.0,140.0,0.0,6.0,6.0,421.0,0.0,5331.0,21062.0,2016.0,6745.0,6428.0,6468.0,6499.0,6184.0,5965.0,0.0,79.0,1681.0,10.0,0,0,0,0,0,5282.0
7,2728.0,1393.0,1378.0,1134.0,1107.0,92.0,2.0,579.0,218.0,361.0,643.0,522.0,643.0,1222.0,4.0,0.0,12.0,21.0,1157.0,870,60.0,41.0,0.0,17.0,17.0,571.0,0.0,605.0,12162.0,801.0,1857.0,1942.0,1951.0,1878.0,1642.0,1536.0,4.0,64.0,147.0,8.0,154344,99869,62005,19223,74103,1210.0
8,10584.0,6885.0,4318.0,4365.0,4874.0,2472.0,9.0,860.0,494.0,366.0,2674.0,2019.0,2674.0,3534.0,295.0,0.0,14.0,61.0,3397.0,897,541.0,527.0,8.0,27.0,35.0,569.0,0.0,5920.0,14773.0,1179.0,8215.0,5375.0,6308.0,6642.0,7066.0,6877.0,3.0,295.0,12101.0,0.0,447890,302072,143369,60372,245179,3523.0
9,3581.0,1311.0,1158.0,1234.0,1011.0,406.0,4.0,690.0,325.0,365.0,469.0,302.0,1291.0,1981.0,5.0,178.0,14.0,48.0,1556.0,976,189.0,6.0,3.0,43.0,46.0,112.0,68.0,929.0,3692.0,970.0,2270.0,2442.0,2317.0,2237.0,1849.0,1690.0,0.0,249.0,1474.0,6.0,204797,151991,75526,22791,106489,1980.0
1,4836.0,3245.0,3353.0,3349.0,3225.0,591.0,2.0,89.0,72.0,17.0,1279.0,784.0,1279.0,1368.0,158.0,0.0,2.0,61.0,1364.0,903,767.0,725.0,7.0,24.0,31.0,445.0,0.0,9385.0,35742.0,1195.0,3941.0,23.0,90.0,203.0,4356.0,4270.0,0.0,162.0,1917.0,5.0,253397,178568,89632,33202,132102,1366.0
2,2998.0,1472.0,1537.0,1405.0,2194.0,268.0,1.0,761.0,539.0,222.0,418.0,158.0,418.0,1179.0,19.0,0.0,2.0,4.0,1174.0,1086,56.0,48.0,0.0,11.0,11.0,118.0,0.0,1507.0,5973.0,335.0,1449.0,201.0,212.0,248.0,1312.0,1282.0,0.0,20.0,965.0,2.0,159156,113204,62363,27894,70125,1191.0
3,4536.0,2726.0,2774.0,3533.0,5705.0,2262.0,41.0,484.0,235.0,249.0,3015.0,2383.0,3974.0,4458.0,475.0,253.0,6.0,38.0,4417.0,967,582.0,415.0,16.0,153.0,169.0,600.0,202.0,6613.0,11183.0,3693.0,4269.0,4.0,13.0,32.0,4714.0,4365.0,0.0,2144.0,2623.0,49.0,300669,232560,100299,35991,164454,4452.0
4,11411.0,6802.0,4939.0,4846.0,4118.0,2015.0,44.0,48.0,24.0,24.0,6063.0,4942.0,7251.0,7299.0,846.0,664.0,56.0,45.0,6957.0,926,968.0,539.0,1.0,6.0,7.0,770.0,15.0,8854.0,27744.0,5912.0,10305.0,650.0,874.0,1409.0,7620.0,7191.0,0.0,3086.0,10589.0,2.0,490205,365652,169742,49102,273740,7243.0
5,10760.0,7755.0,14761.0,6537.0,5150.0,665.0,0.0,158.0,53.0,105.0,9982.0,7048.0,13467.0,13625.0,2780.0,2538.0,127.0,1293.0,8628.0,944,1546.0,470.0,55.0,340.0,395.0,819.0,56.0,3775.0,34898.0,10573.0,9772.0,709.0,741.0,896.0,9605.0,9294.0,0.0,6679.0,8395.0,12.0,559250,440983,188248,46582,325794,13628.0
6,11147.0,5701.0,5549.0,6062.0,7374.0,165.0,0.0,3989.0,2783.0,1206.0,1896.0,1037.0,2033.0,6022.0,91.0,1.0,21.0,34.0,5724.0,980,191.0,187.0,0.0,15.0,15.0,486.0,0.0,8625.0,23323.0,2695.0,6946.0,258.0,537.0,957.0,6586.0,6508.0,0.0,121.0,1933.0,2.0,0,0,0,0,0,6008.0
7,2613.0,1138.0,1190.0,1237.0,1142.0,95.0,0.0,562.0,151.0,411.0,650.0,573.0,650.0,1212.0,3.0,0.0,14.0,22.0,1130.0,993,67.0,21.0,0.0,18.0,18.0,608.0,0.0,486.0,9384.0,853.0,2099.0,176.0,344.0,497.0,1915.0,1792.0,0.0,72.0,163.0,3.0,157971,103974,63610,20557,75172,1202.0
8,8629.0,6456.0,4045.0,4547.0,5231.0,1687.0,3.0,600.0,435.0,165.0,3282.0,2065.0,3282.0,3882.0,848.0,0.0,19.0,66.0,3833.0,947,418.0,406.0,0.0,0.0,0.0,577.0,0.0,4244.0,10289.0,2454.0,8233.0,307.0,151.0,389.0,7716.0,7481.0,1.0,871.0,13773.0,2.0,454562,310870,145968,59998,249988,3866.0
9,3202.0,1208.0,1164.0,1171.0,1683.0,406.0,4.0,659.0,298.0,361.0,379.0,314.0,1137.0,1796.0,0.0,168.0,20.0,34.0,1605.0,924,183.0,10.0,1.0,46.0,47.0,69.0,66.0,767.0,2920.0,937.0,2034.0,723.0,871.0,966.0,1834.0,1755.0,0.0,232.0,971.0,3.0,210354,158100,77614,23488,109266,1776.0
1,4566.0,3189.0,4935.0,486.0,2286.0,993.0,0.0,60.0,38.0,22.0,1047.0,914.0,1047.0,1107.0,128.0,0.0,6.0,33.0,1093.0,905,388.0,719.0,0.0,20.0,20.0,371.0,0.0,8640.0,28906.0,995.0,3774.0,0.0,0.0,1.0,3717.0,3705.0,0.0,19.0,1951.0,8.0,256724,183382,92536,33140,133050,1103.0
2,1687.0,1005.0,437.0,442.0,1097.0,266.0,1.0,638.0,326.0,312.0,205.0,145.0,205.0,843.0,2.0,0.0,3.0,8.0,796.0,983,25.0,73.0,9.0,7.0,16.0,72.0,0.0,809.0,2433.0,199.0,1234.0,19.0,22.0,22.0,1139.0,1058.0,0.0,1.0,624.0,2.0,162333,118439,64243,29123,70570,841.0
3,6033.0,3772.0,1411.0,1484.0,3342.0,1862.0,32.0,598.0,250.0,348.0,2851.0,2193.0,3664.0,4262.0,469.0,273.0,22.0,172.0,3839.0,931,436.0,709.0,7.0,99.0,106.0,801.0,137.0,8214.0,23267.0,3518.0,4137.0,85.0,64.0,111.0,3800.0,3526.0,0.0,1904.0,3442.0,73.0,306274,240669,102546,36649,167177,4240.0
4,8307.0,6356.0,3223.0,634.0,2968.0,1324.0,11.0,88.0,42.0,46.0,6670.0,6339.0,7891.0,7979.0,261.0,739.0,12.0,40.0,7922.0,887,479.0,587.0,0.0,110.0,110.0,555.0,9.0,9083.0,24221.0,4132.0,8605.0,19.0,10.0,11.0,7125.0,6905.0,0.0,2822.0,8888.0,4.0,497324,374451,175093,49022,276306,7967.0
5,9360.0,6825.0,9033.0,480.0,3047.0,1654.0,9.0,155.0,126.0,29.0,9875.0,6501.0,12642.0,12797.0,2815.0,1818.0,108.0,1305.0,11414.0,917,590.0,464.0,35.0,331.0,366.0,955.0,54.0,4645.0,50800.0,10870.0,8794.0,28.0,34.0,59.0,8226.0,8074.0,575.0,5918.0,9478.0,17.0,567888,451347,193042,46425,330205,12851.0
6,11371.0,4602.0,3220.0,2895.0,5297.0,382.0,10.0,4019.0,3085.0,934.0,1767.0,1376.0,1879.0,5898.0,78.0,0.0,6.0,21.0,5749.0,922,140.0,147.0,0.0,36.0,36.0,418.0,0.0,8859.0,23626.0,1932.0,6821.0,61.0,73.0,35.0,6427.0,6347.0,0.0,59.0,2479.0,7.0,0,0,0,0,0,5893.0
7,2577.0,1338.0,571.0,367.0,833.0,227.0,0.0,407.0,155.0,252.0,703.0,626.0,703.0,1110.0,22.0,0.0,7.0,16.0,1077.0,937,71.0,39.0,0.0,39.0,39.0,434.0,0.0,539.0,6505.0,859.0,1858.0,1.0,1.0,3.0,1464.0,1409.0,4.0,40.0,330.0,15.0,161683,108248,65257,21985,76257,1133.0
8,8367.0,5856.0,2422.0,724.0,4778.0,1406.0,3.0,306.0,195.0,111.0,2289.0,1020.0,2289.0,2595.0,424.0,0.0,8.0,44.0,2562.0,918,106.0,404.0,19.0,19.0,38.0,432.0,0.0,3571.0,8603.0,1812.0,6855.0,0.0,0.0,0.0,6636.0,6597.0,4.0,536.0,13376.0,5.0,461334,319923,148615,59626,254892,2593.0
9,3539.0,1179.0,1213.0,350.0,1945.0,183.0,1.0,709.0,368.0,341.0,435.0,379.0,1253.0,1962.0,1.0,182.0,9.0,37.0,1635.0,908,156.0,19.0,3.0,8.0,11.0,102.0,28.0,889.0,2650.0,1236.0,2245.0,2.0,5.0,7.0,1676.0,1574.0,0.0,119.0,587.0,10.0,216062,164453,79759,24206,112116,1956.0
