Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,2531.0,1598.0,1268.0,1833.0,1940.0,326.0,41.0,588.0,129.0,459.0,877.0,674.0,1030.0,1618.0,1.0,6.0,24.0,57.0,1509.0,915,71.0,38.0,0.0,49.0,49.0,87.0,60.0,3264.0,6977.0,181.0,1722.0,1797.0,1818.0,1687.0,1536.0,1514.0,8.0,39.0,571.0,59.0,129536,69300,41043,7402,81618,1620.0
5,2805.0,1686.0,1717.0,2438.0,2154.0,758.0,49.0,458.0,203.0,255.0,1682.0,1453.0,2207.0,2665.0,218.0,160.0,21.0,130.0,2390.0,1002,246.0,162.0,0.0,274.0,274.0,377.0,9.0,12570.0,30094.0,951.0,2848.0,2678.0,2730.0,2753.0,2381.0,2310.0,0.0,1471.0,1972.0,68.0,166758,126860,62244,17631,87214,2648.0
6,1755.0,1060.0,842.0,1394.0,1215.0,286.0,0.0,417.0,117.0,300.0,746.0,607.0,746.0,1163.0,27.0,0.0,14.0,17.0,1107.0,840,70.0,2.0,0.0,36.0,36.0,136.0,0.0,3591.0,18657.0,0.0,1404.0,1511.0,1494.0,1430.0,1264.0,1243.0,0.0,71.0,1071.0,25.0,92050,65043,38246,2635,52305,1170.0
7,1675.0,1079.0,920.0,1207.0,936.0,831.0,32.0,366.0,148.0,218.0,934.0,718.0,994.0,1360.0,35.0,20.0,14.0,56.0,1281.0,901,76.0,12.0,0.0,50.0,50.0,416.0,0.0,3666.0,10124.0,0.0,1152.0,1151.0,1143.0,1174.0,1122.0,1078.0,1.0,432.0,760.0,107.0,55717,42487,13713,4518,37752,1363.0
8,1439.0,970.0,973.0,1193.0,1071.0,215.0,0.0,68.0,46.0,22.0,851.0,615.0,851.0,919.0,30.0,0.0,10.0,17.0,899.0,970,84.0,2.0,0.0,38.0,38.0,122.0,0.0,4476.0,13524.0,396.0,1041.0,1126.0,1159.0,1170.0,1129.0,1127.0,28.0,43.0,982.0,28.0,67411,57227,30966,2050,35405,910.0
1,3520.0,2395.0,2789.0,3013.0,2168.0,996.0,53.0,9.0,9.0,0.0,6119.0,4145.0,6362.0,6371.0,1457.0,136.0,66.0,315.0,6300.0,935,142.0,29.0,0.0,765.0,765.0,542.0,54.0,4393.0,30932.0,3166.0,5522.0,2933.0,2900.0,2906.0,2700.0,2700.0,0.0,8486.0,13879.0,188.0,425871,365296,160245,20095,248940,6305.0
2,3027.0,2354.0,2390.0,2715.0,2545.0,1583.0,0.0,152.0,25.0,127.0,2145.0,1526.0,2145.0,2297.0,77.0,0.0,21.0,126.0,2227.0,998,218.0,22.0,0.0,83.0,83.0,410.0,0.0,10947.0,27741.0,973.0,2488.0,2766.0,2753.0,2765.0,2538.0,2473.0,21.0,288.0,1295.0,77.0,131473,107228,54192,5457,75652,2276.0
3,2015.0,1493.0,1573.0,1942.0,1441.0,1030.0,0.0,131.0,32.0,99.0,1439.0,1292.0,1439.0,1570.0,62.0,0.0,25.0,100.0,1550.0,979,158.0,0.0,0.0,81.0,81.0,129.0,0.0,3182.0,13486.0,881.0,1952.0,1612.0,1613.0,1541.0,1468.0,1467.0,5.0,95.0,4522.0,66.0,90256,71330,30409,6676,53956,1571.0
4,2411.0,1691.0,1367.0,1890.0,1406.0,499.0,34.0,542.0,69.0,473.0,1114.0,1091.0,1346.0,1888.0,0.0,47.0,19.0,69.0,1804.0,1015,36.0,17.0,0.0,55.0,55.0,100.0,55.0,2417.0,7126.0,379.0,1918.0,1924.0,1811.0,1729.0,1564.0,1442.0,52.0,105.0,702.0,60.0,135781,72762,42609,7362,86702,1874.0
5,2636.0,1735.0,1652.0,2318.0,1775.0,918.0,17.0,374.0,153.0,221.0,1566.0,1261.0,2175.0,2549.0,253.0,192.0,14.0,112.0,2417.0,993,307.0,199.0,0.0,214.0,214.0,288.0,20.0,7515.0,20424.0,1531.0,2791.0,2307.0,2276.0,2328.0,2181.0,2113.0,0.0,1481.0,2311.0,79.0,169490,129830,62360,18349,89328,2539.0
6,1764.0,1119.0,1022.0,1311.0,1290.0,815.0,3.0,483.0,113.0,370.0,791.0,659.0,791.0,1274.0,28.0,0.0,10.0,37.0,1204.0,924,64.0,0.0,0.0,33.0,33.0,138.0,0.0,3891.0,13089.0,0.0,1509.0,1592.0,1465.0,1389.0,1238.0,1216.0,0.0,51.0,2658.0,39.0,95033,67613,39321,2409,55164,1264.0
7,1619.0,1143.0,1001.0,1307.0,1036.0,1259.0,36.0,352.0,155.0,197.0,943.0,895.0,1046.0,1398.0,46.0,59.0,9.0,74.0,1338.0,915,102.0,4.0,0.0,93.0,93.0,255.0,0.0,4037.0,11342.0,325.0,1361.0,1229.0,1206.0,1130.0,1069.0,977.0,0.0,323.0,964.0,158.0,55294,42615,13248,4399,38076,1400.0
