Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
5,3976.0,1623.0,2452.0,2889.0,2157.0,3594.0,136.0,1980.0,150.0,1830.0,822.0,245.0,822.0,2802.0,0.0,0.0,40.0,132.0,2667.0,954,45.0,4.0,0.0,0.0,0.0,50.0,0.0,1684.0,3302.0,972.0,2900.0,2682.0,2890.0,2858.0,2687.0,2305.0,2222.0,284.0,92.0,137.0,163281,105474,41640,13999,109852,2785.0
6,8404.0,3046.0,6278.0,6554.0,3385.0,6606.0,51.0,4135.0,270.0,3865.0,1853.0,478.0,1853.0,5988.0,1.0,0.0,70.0,225.0,5629.0,975,87.0,0.0,0.0,36.0,36.0,535.0,0.0,3614.0,36785.0,2654.0,5807.0,3859.0,4584.0,5033.0,6075.0,5095.0,0.0,0.0,595.0,128.0,291212,187069,100170,14674,177937,5954.0
7,15908.0,5497.0,10210.0,12322.0,4300.0,10183.0,464.0,7098.0,424.0,6674.0,5678.0,4324.0,7412.0,14510.0,189.0,606.0,358.0,955.0,14061.0,962,404.0,173.0,0.0,373.0,373.0,1279.0,23.0,14841.0,50449.0,6351.0,13120.0,8226.0,9982.0,10783.0,12193.0,11925.0,0.0,1460.0,1975.0,432.0,701306,443102,199588,78845,423811,14249.0
8,12015.0,3591.0,7318.0,9184.0,4253.0,4841.0,146.0,5987.0,422.0,5565.0,3472.0,817.0,3754.0,9741.0,94.0,15.0,165.0,309.0,8382.0,947,382.0,25.0,0.0,142.0,142.0,164.0,0.0,3627.0,30863.0,3823.0,10063.0,7494.0,8303.0,8897.0,9226.0,8786.0,59.0,67.0,1169.0,180.0,425269,275794,129941,49681,245851,9610.0
1,7863.0,2170.0,4987.0,3898.0,6778.0,4098.0,160.0,3169.0,309.0,2860.0,1563.0,1347.0,1563.0,4732.0,12.0,0.0,92.0,232.0,4260.0,962,52.0,6.0,0.0,121.0,121.0,404.0,0.0,9515.0,7442.0,2021.0,4463.0,86.0,112.0,154.0,3871.0,3706.0,214.0,12.0,472.0,92.0,358092,242261,86624,47477,225716,4640.0
2,55522.0,18775.0,28533.0,17211.0,19300.0,18465.0,629.0,5905.0,143.0,5762.0,15552.0,5995.0,20860.0,26765.0,2727.0,2577.0,674.0,2723.0,21570.0,943,2182.0,206.0,14.0,1497.0,1511.0,1139.0,33.0,17695.0,81797.0,20654.0,25605.0,478.0,892.0,1571.0,14739.0,13966.0,175.0,12216.0,10188.0,943.0,923279,682052,332838,37129,554553,26195.0
3,12439.0,4147.0,4446.0,8417.0,2964.0,10743.0,563.0,4481.0,156.0,4325.0,4016.0,3197.0,5637.0,10118.0,86.0,436.0,262.0,653.0,8241.0,970,589.0,13.0,1.0,225.0,226.0,327.0,9.0,12911.0,24791.0,4485.0,9594.0,27.0,104.0,352.0,8054.0,7798.0,4.0,1079.0,2321.0,254.0,454136,234248,118966,51440,284982,9966.0
5,5202.0,1842.0,3398.0,3801.0,3704.0,2235.0,30.0,1500.0,239.0,1261.0,1411.0,998.0,1411.0,2911.0,0.0,0.0,43.0,97.0,2718.0,920,74.0,6.0,0.0,0.0,0.0,102.0,0.0,4916.0,2547.0,1805.0,3475.0,201.0,225.0,278.0,3500.0,2957.0,0.0,0.0,202.0,40.0,168983,112304,42493,13836,115702,2901.0
5,3828.0,1561.0,2493.0,2742.0,2367.0,2262.0,84.0,1926.0,116.0,1810.0,828.0,177.0,828.0,2754.0,0.0,0.0,38.0,116.0,2579.0,927,34.0,0.0,0.0,0.0,0.0,51.0,0.0,3576.0,4921.0,1125.0,2952.0,44.0,103.0,235.0,2827.0,2461.0,2694.0,0.0,160.0,100.0,168983,112304,42493,13836,115702,2727.0
6,8889.0,3274.0,6207.0,6478.0,4439.0,9051.0,140.0,3743.0,120.0,3623.0,2120.0,470.0,2315.0,6058.0,0.0,51.0,83.0,231.0,5742.0,940,122.0,0.0,0.0,45.0,45.0,598.0,0.0,8448.0,42758.0,3027.0,5699.0,165.0,188.0,284.0,6580.0,5580.0,2.0,156.0,569.0,136.0,299919,195803,102639,14451,184974,6018.0
7,15925.0,5537.0,10522.0,11964.0,9412.0,10635.0,574.0,6466.0,184.0,6282.0,5516.0,3997.0,7327.0,13793.0,129.0,817.0,286.0,1048.0,13382.0,936,545.0,130.0,0.0,496.0,496.0,1121.0,23.0,16548.0,51613.0,6308.0,13382.0,117.0,209.0,469.0,11238.0,10915.0,0.0,1783.0,1811.0,364.0,716610,467139,202496,82022,433382,13580.0
8,12112.0,3805.0,8804.0,9731.0,5882.0,6177.0,231.0,5848.0,349.0,5499.0,4127.0,844.0,4338.0,10186.0,110.0,11.0,175.0,372.0,9063.0,969,377.0,31.0,0.0,193.0,193.0,302.0,0.0,5503.0,30931.0,4300.0,10299.0,168.0,306.0,686.0,10000.0,9615.0,49.0,145.0,1211.0,181.0,436415,288390,132607,51346,252742,10057.0
1,5741.0,1709.0,2488.0,1438.0,3634.0,3584.0,111.0,2990.0,216.0,2774.0,1518.0,1273.0,1518.0,4508.0,4.0,0.0,69.0,245.0,4346.0,893,36.0,20.0,0.0,90.0,90.0,345.0,0.0,12185.0,14890.0,2387.0,3707.0,6.0,5.0,17.0,2652.0,2647.0,54.0,2.0,697.0,78.0,366717,253754,87172,48624,233176,4444.0
2,54795.0,18971.0,24492.0,6798.0,11588.0,22365.0,1121.0,5494.0,63.0,5431.0,14122.0,6138.0,19788.0,25282.0,1950.0,2781.0,676.0,2622.0,20319.0,953,1703.0,122.0,5.0,1284.0,1289.0,1308.0,43.0,17018.0,99446.0,20584.0,24320.0,630.0,553.0,482.0,12040.0,12298.0,2.0,11082.0,10124.0,943.0,944086,705003,342237,37113,566354,24718.0
3,13165.0,4168.0,2646.0,3347.0,2498.0,9650.0,314.0,4071.0,102.0,3969.0,4305.0,3759.0,6002.0,10073.0,119.0,430.0,250.0,730.0,8956.0,925,844.0,3.0,0.0,399.0,399.0,312.0,4.0,14336.0,27910.0,6162.0,9578.0,174.0,77.0,84.0,7007.0,7003.0,7.0,1018.0,2683.0,358.0,466956,244905,120710,53179,294712,9960.0
5,4952.0,1734.0,2567.0,964.0,2406.0,3728.0,47.0,1800.0,282.0,1518.0,1541.0,797.0,1541.0,3341.0,0.0,0.0,54.0,144.0,3284.0,907,90.0,0.0,0.0,2.0,2.0,122.0,0.0,2479.0,88.0,2454.0,3952.0,179.0,210.0,235.0,2636.0,2726.0,0.0,10.0,300.0,95.0,174885,119577,43363,13675,121864,3431.0
5,4802.0,1374.0,2108.0,1054.0,3389.0,3241.0,91.0,1806.0,70.0,1736.0,860.0,138.0,860.0,2666.0,0.0,0.0,42.0,122.0,2538.0,927,30.0,0.0,0.0,0.0,0.0,28.0,0.0,6210.0,6030.0,1153.0,2641.0,8.0,4.0,5.0,2091.0,2068.0,385.0,0.0,145.0,89.0,174885,119577,43363,13675,121864,2625.0
6,8527.0,3558.0,4514.0,2816.0,2314.0,10589.0,178.0,3189.0,121.0,3068.0,2229.0,462.0,2502.0,5691.0,0.0,110.0,74.0,295.0,5471.0,990,146.0,0.0,0.0,53.0,53.0,699.0,1.0,9839.0,47263.0,3496.0,5123.0,2.0,1.0,1.0,4220.0,4120.0,1.0,204.0,1635.0,127.0,308886,204945,105168,14233,192289,5694.0
7,15075.0,5267.0,6330.0,3141.0,8109.0,6952.0,173.0,6618.0,87.0,6531.0,5293.0,2369.0,7348.0,13966.0,221.0,834.0,263.0,1036.0,13599.0,920,605.0,124.0,0.0,530.0,530.0,940.0,32.0,22144.0,59054.0,7148.0,13071.0,61.0,71.0,52.0,8273.0,8222.0,0.0,1538.0,3193.0,275.0,732247,492480,205445,85327,443168,13775.0
8,11288.0,3645.0,6540.0,4687.0,4259.0,6805.0,243.0,5456.0,284.0,5172.0,4098.0,878.0,4296.0,9752.0,143.0,0.0,201.0,443.0,9118.0,948,462.0,44.0,2.0,195.0,197.0,286.0,0.0,9101.0,43393.0,4489.0,9259.0,1.0,0.0,0.0,8538.0,8460.0,34.0,111.0,1832.0,258.0,447853,301561,135327,53068,259827,9634.0
