Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
38,36958.0,17991.0,30511.0,34112.0,31018.0,9385.0,1618.0,8722.0,4970.0,3752.0,23353.0,13649.0,23353.0,32075.0,40.0,0.0,299.0,4722.0,19710.0,965,126.0,512.0,1258.0,8476.0,9734.0,5396.0,85.0,62082.0,154606.0,24605.0,31045.0,30726.0,30008.0,30571.0,29083.0,25923.0,0.0,20.0,2918.0,115.0,1183083,615069,294882,188837,697883,31801.0
39,37507.0,18126.0,29924.0,34934.0,27220.0,3971.0,178.0,3866.0,496.0,3370.0,25429.0,9335.0,25429.0,29295.0,363.0,0.0,384.0,3643.0,27466.0,932,56.0,235.0,145.0,11265.0,11410.0,9896.0,0.0,122278.0,1333535.0,19359.0,27602.0,34986.0,35086.0,34155.0,35461.0,35402.0,26.0,755.0,4467.0,497.0,1418902,724302,462349,183405,773020,28946.0
40,53097.0,31796.0,41154.0,43741.0,44871.0,16241.0,977.0,2719.0,950.0,1769.0,29247.0,4533.0,33086.0,35805.0,1595.0,1321.0,936.0,7728.0,31927.0,930,379.0,496.0,1114.0,19913.0,21027.0,7988.0,64.0,80581.0,606442.0,33881.0,35477.0,43299.0,43505.0,43510.0,42277.0,40397.0,59.0,3599.0,8124.0,846.0,1957383,1216278,672105,209911,1075247,34988.0
41,17355.0,10648.0,14922.0,12889.0,16523.0,1785.0,216.0,1778.0,396.0,1382.0,12689.0,10473.0,12920.0,14698.0,103.0,20.0,355.0,1677.0,13502.0,936,59.0,59.0,580.0,6209.0,6789.0,3635.0,267.0,32732.0,250364.0,12305.0,14529.0,13227.0,12685.0,12551.0,12912.0,13992.0,18.0,460.0,8068.0,353.0,630549,343846,138909,141022,348949,14408.0
42,41439.0,28548.0,27199.0,31417.0,35268.0,7136.0,682.0,3429.0,2643.0,786.0,26385.0,2769.0,26939.0,30368.0,244.0,0.0,427.0,3910.0,26609.0,952,261.0,138.0,292.0,12568.0,12860.0,4465.0,0.0,63880.0,479721.0,22781.0,29540.0,33660.0,31985.0,30688.0,31258.0,29868.0,203.0,1300.0,777.0,69.0,1432414,833237,391854,147529,892765,29964.0
1,34834.0,20241.0,29885.0,32477.0,31741.0,7011.0,350.0,5601.0,1083.0,4518.0,24307.0,18543.0,24494.0,30095.0,3172.0,5.0,704.0,4086.0,25439.0,970,413.0,117.0,2765.0,14697.0,17462.0,1847.0,0.0,20236.0,85246.0,18007.0,29404.0,31187.0,31403.0,31753.0,30597.0,24790.0,53.0,3194.0,6783.0,589.0,1701697,1147623,530505,362507,808684,29514.0
2,37328.0,18534.0,32963.0,28315.0,37818.0,9706.0,3012.0,13684.0,2115.0,11569.0,22602.0,19162.0,23189.0,36873.0,650.0,322.0,572.0,6808.0,24882.0,927,503.0,285.0,206.0,13438.0,13644.0,5054.0,0.0,77042.0,1305815.0,20056.0,38229.0,36886.0,36056.0,35170.0,36668.0,36668.0,1.0,4936.0,7336.0,867.0,1385881,549926,525790,128105,731984,36371.0
3,33287.0,17346.0,28705.0,32467.0,28694.0,11246.0,507.0,6151.0,1051.0,5100.0,20773.0,1500.0,23396.0,29547.0,268.0,943.0,529.0,6409.0,24694.0,944,767.0,154.0,940.0,15309.0,16249.0,4254.0,53.0,104195.0,1138122.0,17440.0,31915.0,29237.0,29972.0,30336.0,29713.0,29713.0,8.0,757.0,4986.0,764.0,1575361,939768,511287,275693,788382,29117.0
4,43148.0,18184.0,33762.0,41813.0,38509.0,28047.0,2362.0,4680.0,404.0,4276.0,26111.0,9082.0,26455.0,31135.0,634.0,16.0,307.0,8182.0,30173.0,897,795.0,440.0,183.0,7889.0,8072.0,8618.0,0.0,50711.0,175080.0,24747.0,29544.0,37523.0,36912.0,36617.0,35126.0,27474.0,21.0,1578.0,2287.0,745.0,1703005,1094917,422111,98657,1182236,30944.0
5,61905.0,37861.0,57261.0,57305.0,57729.0,23099.0,3286.0,2512.0,915.0,1597.0,33122.0,9278.0,45457.0,47969.0,5187.0,5447.0,861.0,6054.0,43166.0,943,6030.0,6834.0,1020.0,13676.0,14696.0,4051.0,1372.0,94193.0,766687.0,42309.0,46105.0,50448.0,47848.0,46604.0,47131.0,44712.0,168.0,40934.0,46702.0,304.0,2371061,1660689,706036,161421,1503604,47549.0
