Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
1,22320,4409,20806,20525,17207,967.0,32.0,4355,1386,2969,13902,1595.0,14221,18576,34,0.0,450,1353,1818.0,927,426,586,24.0,2050,2074,2982,0.0,90161,540269,10375,20632,20112,19947,20225,17836,16104,17.0,0.0,0.0,25.0,1232104,804589,311881,190878,728494,15532
2,31516,4494,28314,28457,20170,672.0,339.0,7890,1462,6428,21469,9165.0,21484,29374,816,46.0,954,2550,4982.0,1006,1098,570,117.0,4537,4654,5009,3.0,47736,833611,11467,31537,30076,24953,24227,22285,18768,47.0,2320.0,1669.0,273.0,1548503,828890,386346,280229,880266,23607
3,36194,13798,31062,31340,1027561,589.0,113.0,5452,1452,4000,19464,7344.0,19464,24916,729,0.0,482,200715,3842.0,971,1029,802,243.0,4199,4442,2785,0.0,99574,564024,16997,30460,26191,25037,24021,17882,16718,733.0,44.0,152.0,129.0,2227443,1488488,574117,257724,1385282,18991
4,24260,5466,22903,25371,23942,138.0,2.0,2533,539,1994,14703,1420.0,14840,17373,377,245.0,149,1254,6.0,1005,123,462,56.0,4103,4159,3569,0.0,59442,849689,2810,21425,20747,19738,18737,19536,18803,4992.0,117.0,349.0,34.0,1439417,906810,445486,261331,729094,17882
5,9887,2355,8547,8870,7377,0.0,0.0,3264,995,2269,6044,1618.0,6044,9308,11,0.0,271,1568,361.0,1018,205,320,2.0,726,728,2080,0.0,16483,270934,2027,7436,8104,7728,7870,7156,7198,0.0,0.0,0.0,0.0,419624,240202,118047,85221,215795,9709
6,34661,12680,29402,47424,28936,1516.0,2433.0,7627,2013,5614,18338,1696.0,18338,25965,155,0.0,296,2176,16923.0,986,657,1977,35.0,5363,5398,10323,0.0,186961,1610646,19702,39936,29792,28216,30625,34495,32596,2.0,241.0,727.0,379.0,1452338,1011758,319902,120215,1010160,24252
7,47708,15612,35930,34916,27097,553.0,379.0,3462,697,2765,27686,5333.0,27686,31148,1757,34.0,511,3905,5714.0,989,1137,1442,316.0,7432,7748,8174,52.0,109131,1122031,12864,42573,33735,35204,36404,32400,30311,0.0,143.0,955.0,47.0,2536032,1869055,670458,220269,1644492,27587
8,4924,1400,5550,4533,3986,602.0,39.0,952,187,765,1991,800.0,1991,2943,24,0.0,150,238,1603.0,828,305,33,0.0,412,412,484,0.0,14265,197061,797,3941,3804,3814,4132,4552,4513,5.0,201.0,84.0,116.0,300462,178283,79084,73313,147313,2764
9,25570,8447,23368,32070,25709,1695.0,415.0,2874,1710,1164,12812,9749.0,14802,17676,302,45.0,473,1507,6856.0,915,1089,1575,52.0,4538,4590,5672,45.0,119961,672046,6006,19058,20000,20258,19804,15289,12739,9.0,3276.0,450.0,91.0,1153545,767442,272605,135598,742887,15259
10,9111,2323,7507,8523,6892,0.0,0.0,3659,871,2788,3152,0.0,3152,6811,97,22.0,126,71,0.0,991,6,72,100.0,1190,1290,1230,0.0,15807,176466,3318,7781,7451,7278,7012,6901,6910,13.0,0.0,0.0,134.0,559451,232796,173202,114387,271045,6497
11,47348,12020,40493,43801,41467,1672.0,192.0,4010,1255,2755,22857,4345.0,22857,26867,151,50.0,601,3023,0.0,1051,641,349,378.0,4101,4479,4815,3.0,52389,420910,15025,34853,36042,37467,37021,27678,28610,0.0,162.0,249.0,0.0,3414217,2017787,875631,563991,1973871,26488
12,17111,6814,16187,16503,12822,648.0,77.0,1458,742,716,10345,4199.0,10345,11803,384,32.0,235,917,3260.0,1017,896,874,362.0,1947,2309,3825,637.0,89415,868623,10317,16682,15118,15473,15945,15481,15458,43.0,131.0,1303.0,102.0,1112562,840679,276724,103033,731617,10732
13,34332,10055,29849,32204,29100,444.0,22.0,2958,1187,1771,20431,2552.0,20431,23389,328,0.0,396,699,521.0,1014,1167,1577,89.0,2421,2510,5773,0.0,106532,926164,13834,33389,26225,26097,25485,28038,22686,0.0,0.0,26.0,87.0,1763811,1197016,388471,129185,1245002,25148
14,10048,3756,9191,9326,8146,62.0,4.0,2086,1115,971,3266,1959.0,3267,5353,141,2.0,56,428,365.0,985,265,344,18.0,1066,1084,924,0.0,32132,291637,5229,8895,9441,10279,10230,9941,11223,0.0,1910.0,0.0,0.0,557620,375397,159328,69279,328251,8383
15,31395,7705,28753,25746,26711,539.0,14.0,15889,11738,4151,20381,2852.0,20381,36270,118,0.0,622,2813,5863.0,933,376,93,15.0,2927,2942,2047,0.0,48393,256907,5797,24706,25352,25272,23346,21486,39970,562.0,3.0,164.0,282.0,1500201,701565,378337,327662,790139,23138
16,12827,3265,8016,11698,13491,1112.0,188.0,5694,1609,4085,4628,1473.0,4628,10322,249,0.0,466,1637,2535.0,958,250,373,113.0,812,925,2274,0.0,50683,430086,5128,11180,11902,10916,9958,8411,6955,0.0,192.0,128.0,107.0,706531,359161,169767,168483,366654,9887
17,29180,4831,19225,21488,59123,615.0,55.0,3471,1014,2457,11672,4650.0,11672,15143,402,32.0,425,754,4533.0,1012,1034,1739,65.0,2242,2307,3086,0.0,133969,874225,10278,23609,20320,20148,19805,18979,19623,100.0,66.0,110.0,61.0,1397377,1016705,313372,127384,955143,14645
18,38873,13082,40306,34926,35167,0.0,0.0,11282,1039,10243,20191,277.0,20191,31473,360,0.0,723,1053,0.0,934,1740,1871,0.0,4447,4447,4498,0.0,98717,977785,12129,36370,32281,30025,29711,27373,26426,0.0,0.0,0.0,91.0,1726182,962370,427729,290849,1005927,26677
19,29878,10735,24731,28473,20614,275.0,270.0,1846,470,1376,25219,1503.0,25219,27065,282,0.0,279,690,1460.0,1036,391,2221,210.0,3123,3333,4863,0.0,99569,825789,11286,35304,28513,27449,27906,26005,26372,0.0,44.0,379.0,29.0,2132163,1604660,582427,136498,1410441,21295
20,32486,9202,26686,29067,30578,606.0,97.0,15747,3184,12563,8136,3294.0,8136,23883,345,0.0,821,2169,1528.0,971,690,338,1711.0,4233,5944,4566,0.0,76704,474961,8938,31358,25622,24877,23722,21331,19460,17.0,260.0,2375.0,284.0,1316656,491279,383007,270304,662484,24032
21,16029,4582,8672,13308,13745,3.0,0.0,8016,814,7202,4822,870.0,4822,12838,42,0.0,504,982,1565.0,1010,114,245,824.0,741,1565,6443,1.0,41904,179620,1474,10462,9778,10383,9557,9074,8484,12.0,51.0,193.0,1.0,578226,200759,171181,118776,287937,12972
22,46058,18904,41541,41160,31239,277.0,109.0,13072,1667,11405,28002,3154.0,28002,41074,750,0.0,1058,5021,6991.0,1018,4077,2269,100.0,6200,6300,7258,0.0,116399,1016616,12176,41885,36555,32773,31101,30507,29412,0.0,2007.0,186.0,99.0,2426930,1232848,568532,581035,1265183,34501
23,26374,6312,23422,22597,26080,280.0,27.0,14538,2910,11628,8786,1001.0,8786,23324,85,0.0,699,1864,1840.0,1091,818,132,402.0,3282,3684,2049,0.0,40757,392874,5818,21058,22508,21008,19862,13205,11480,57.0,0.0,7.0,107.0,1158782,404534,274741,302043,580955,21653
24,17085,3427,12716,16422,13491,0.0,0.0,2614,808,1806,11756,5403.0,11756,14370,157,0.0,190,426,0.0,1024,295,285,23.0,2331,2354,3156,0.0,70464,425271,4342,16371,15466,15420,15867,15076,13839,17.0,114.0,15.0,0.0,932188,636378,221789,103766,606026,12765
25,18647,3768,17583,31374,13815,292.0,0.0,8702,2412,6290,8933,5680.0,9868,18570,2,0.0,646,2459,379.0,938,72,99,19.0,2673,2692,1490,0.0,16108,179355,2615,17919,14317,12647,11719,11383,10404,0.0,0.0,0.0,223.0,585293,260134,145350,140103,299236,17659
26,24893,5642,17727,20608,13666,0.0,0.0,1355,549,806,12850,3325.0,12850,14205,158,0.0,199,1881,2437.0,1064,777,813,30.0,3165,3195,2214,0.0,56550,867043,8242,12123,13167,13475,13335,13812,13312,0.0,0.0,0.0,30.0,1637371,1205107,425883,134707,1069519,11649
27,22888,6941,22491,21071,20606,196.0,90.0,13046,2945,10101,6219,274.0,6219,19265,58,533.0,687,2089,0.0,1056,393,175,298.0,1952,2250,3118,26.0,59590,282477,4991,18664,19487,19603,18635,17119,17035,0.0,0.0,0.0,184.0,924660,351164,234229,207713,479050,19932
28,15168,3167,14252,15406,14358,362.0,82.0,1772,392,1380,11414,921.0,11414,13186,498,0.0,518,1672,1005.0,1090,284,259,43.0,2288,2331,2032,178.0,33420,382707,10215,17624,13493,13245,14061,10494,10465,0.0,0.0,8.0,8.0,1008261,651708,319421,159426,528872,10843
29,12920,1817,10994,12059,10190,0.0,1887.0,2412,966,1446,8410,0.0,8410,10822,153,0.0,210,416,0.0,1072,591,1151,0.0,1896,1896,2875,0.0,41075,563544,4865,12778,11497,11686,12027,12027,11162,0.0,0.0,0.0,0.0,0,0,0,0,0,9754
30,32275,5684,37584,31942,27194,635.0,530.0,8186,1657,6529,28275,2306.0,28441,36627,615,3.0,632,3039,919.0,849,961,1271,33.0,3115,3148,5874,21.0,100879,728968,10386,32109,31389,30296,31703,27522,24694,566.0,115.0,26.0,158.0,2010875,1234530,517988,312009,1180199,23092
1,28364,8982,24809,27677,26971,2516.0,105.0,4061,2286,1775,22660,10018.0,22660,26721,217,0.0,923,2816,9028.0,889,738,283,20.0,2643,2663,5357,0.0,117035,724078,21012,28389,26538,27103,29036,27391,25570,69.0,1438.0,56.0,574.0,1245856,825655,313758,196728,734710,25815
2,32953,10066,29597,30289,26782,4620.0,968.0,5571,1290,4281,24768,16573.0,24768,30339,1475,0.0,1067,1917,10380.0,924,1225,620,515.0,5314,5829,5490,0.0,86286,745947,14912,31283,30303,30541,31628,32264,31201,938.0,1419.0,3628.0,1401.0,1581301,860462,391569,292407,896025,29291
3,49383,21547,42702,43997,47048,5694.0,147.0,4512,503,4009,31075,18791.0,31075,35587,2186,0.0,900,3674,22247.0,995,1545,908,14.0,7015,7029,8466,193.0,122749,511388,30616,42869,39979,40593,42456,40855,39830,90.0,1198.0,3409.0,478.0,2258049,1531482,588407,275450,1386128,34712
4,26783,9545,25023,25433,25177,1407.0,63.0,1796,430,1366,17725,12867.0,17799,19595,897,0.0,486,2646,15119.0,955,788,233,20.0,5432,5452,4743,0.0,58056,1031446,8075,26804,25330,25773,26716,26631,26373,27.0,66.0,346.0,654.0,1453230,931774,454920,269841,725769,19124
5,9319,1662,8360,9108,7956,1197.0,0.0,2908,1409,1499,5880,4201.0,5880,8788,37,0.0,392,1230,1979.0,925,383,201,2.0,1034,1036,746,0.0,39727,339405,3203,8855,8816,8926,8900,8379,8221,0.0,219.0,14.0,221.0,426684,250246,119909,88590,217747,8406
6,34114,17860,29470,29789,29081,5409.0,30.0,4490,1228,3262,17091,7639.0,17091,21581,161,0.0,403,2018,18783.0,941,1742,471,52.0,5807,5859,10533,0.0,184680,1516185,17690,34426,31016,31316,32409,32175,31878,4.0,378.0,3682.0,436.0,1470119,1038505,322611,126629,1019270,21195
7,55770,18009,43211,49941,39206,4662.0,741.0,2020,835,1185,28009,16649.0,28034,30054,2716,0.0,910,2235,14249.0,911,1534,786,176.0,7020,7196,9770,187.0,95928,1006951,22921,49048,42577,43112,45866,45013,41003,54.0,0.0,2152.0,276.0,2565175,1915369,678955,226687,1658903,29136
8,6930,1635,7564,6688,5089,876.0,63.0,1110,481,629,3374,1788.0,3374,4484,93,0.0,157,537,2945.0,854,204,68,11.0,595,606,451,0.0,15331,206162,1148,5912,5809,5980,6146,6023,6023,1.0,861.0,158.0,177.0,304429,184571,80500,76109,147237,4341
9,24395,8168,23359,22118,26845,2310.0,312.0,1641,308,1333,14190,11059.0,14194,15835,539,0.0,400,1478,12320.0,944,1308,201,51.0,4412,4463,4783,32.0,88731,659328,6500,22435,21091,21661,22181,22309,22303,679.0,824.0,2670.0,406.0,1166487,787724,274174,142747,747653,15457
10,14985,5236,12715,14195,15020,1091.0,156.0,5115,962,4153,4932,1887.0,4939,10054,765,0.0,138,921,6536.0,936,138,88,74.0,1979,2053,1572,0.0,30905,356240,5215,13411,12603,12359,12026,12192,12181,5.0,552.0,141.0,276.0,565507,242315,172253,117367,275259,9921
11,70216,20700,63493,72648,74656,12275.0,1191.0,4192,1627,2565,49017,26236.0,49019,53211,316,0.0,928,4167,35165.0,906,714,325,293.0,7418,7711,3844,0.0,84438,701723,39342,59198,60608,63479,64960,64684,62068,8.0,753.0,4642.0,966.0,3452067,2079940,883923,576076,1991508,52335
12,18321,6111,17521,17872,15772,3316.0,120.0,989,352,637,12575,7457.0,12702,13691,411,89.0,266,562,7839.0,949,696,466,23.0,2823,2846,5255,122.0,120309,904253,11696,16829,17132,17503,18208,18084,18041,7.0,961.0,5946.0,133.0,1120640,856496,281135,106403,732185,13420
13,36423,11759,33373,34804,30614,3006.0,414.0,2610,1447,1163,23944,17065.0,23944,26554,392,0.0,669,1554,14137.0,935,744,580,159.0,5132,5291,7440,387.0,151036,1069913,22066,35372,33089,33542,33823,33103,32830,184.0,3415.0,119.0,732.0,1784689,1227386,394734,134153,1254908,25890
14,9450,4440,10224,9528,9242,315.0,25.0,1043,602,441,6620,3276.0,6620,7663,293,0.0,92,1144,6322.0,890,176,152,50.0,1574,1624,2673,0.0,34489,411216,5872,7537,9495,9428,9911,9324,9250,3.0,63.0,721.0,121.0,564821,385294,163466,71337,329429,7579
15,32015,8929,28049,29228,28286,1907.0,221.0,10464,3932,6532,15682,9248.0,15722,26186,566,2.0,944,4227,14598.0,933,420,148,39.0,5702,5741,3367,0.0,42660,273955,6971,28370,28113,29008,30561,30309,28984,260.0,93.0,2189.0,869.0,1525333,733573,377809,342790,801573,25249
16,17764,6092,15807,16427,17023,3470.0,1517.0,5315,1546,3769,9113,6579.0,9113,14428,275,0.0,490,3806,10209.0,960,511,370,36.0,1292,1328,3828,0.0,80301,720031,8007,16321,14825,15113,15546,14935,14084,0.0,2555.0,439.0,590.0,715281,372222,168877,174826,370319,13954
17,25759,6052,22709,26864,20576,3763.0,61.0,2892,2061,831,15639,9179.0,15740,18632,239,44.0,445,1404,6999.0,998,1280,949,176.0,1960,2136,5253,2.0,105051,647652,15325,17313,25156,25907,26731,25982,24404,0.0,7728.0,502.0,162.0,1411560,1040338,316308,132890,961213,18189
18,40300,19032,37779,36421,36153,3601.0,268.0,10381,2606,7775,22078,10707.0,22078,32459,243,0.0,857,2033,18221.0,958,1085,682,0.0,5695,5695,4375,45.0,101112,841191,16599,38116,36362,36431,37478,36287,36008,24.0,3104.0,567.0,1358.0,1751007,991527,432596,301509,1015598,31612
19,32471,10289,27204,30957,23761,2732.0,129.0,1321,612,709,26265,17638.0,26265,27586,229,0.0,392,687,14623.0,901,658,537,118.0,3188,3306,5620,0.0,77145,535017,12279,35123,31142,31665,31932,32024,31651,122.0,174.0,656.0,196.0,2171277,1651693,598701,143791,1426602,27204
20,33363,12673,29817,32229,30827,2538.0,777.0,16702,4926,11776,13063,9086.0,13063,29765,605,0.0,1007,3588,13492.0,935,615,323,823.0,6115,6938,4436,0.0,85320,510491,11881,31348,31747,31702,32084,29838,29441,22.0,308.0,586.0,1120.0,1337327,515653,387440,278908,670310,28771
21,16968,6325,13753,16131,13059,276.0,15.0,8867,1168,7699,6368,2381.0,6368,15235,168,0.0,562,1727,8439.0,942,300,160,221.0,1330,1551,2224,0.0,38846,272721,4080,15634,15696,16780,18126,15595,14800,1.0,3626.0,98.0,702.0,589654,214453,173758,122916,292720,14689
22,52322,24390,48444,48220,36862,5635.0,1836.0,11179,2309,8870,33331,29409.0,33331,44510,1427,0.0,1226,5886,25566.0,966,1805,679,1299.0,6788,8087,8708,0.0,94486,1023738,20760,46843,45929,47053,49360,48500,48070,0.0,629.0,2073.0,2208.0,2457480,1276780,561737,610849,1275440,43312
23,31444,7868,27982,35095,25994,1706.0,242.0,17147,6182,10965,10071,6633.0,10071,27218,227,0.0,1468,3338,16483.0,948,885,195,450.0,4740,5190,3055,50.0,66830,444936,6033,29402,28715,29419,31104,28365,27873,74.0,57.0,144.0,1280.0,1179143,425389,276191,311650,590493,25763
24,18213,3513,14504,17103,15605,2131.0,370.0,1717,322,1395,10780,6374.0,10780,12497,161,0.0,153,773,6435.0,929,311,86,39.0,1934,1973,5238,0.0,75424,684523,7572,16968,15979,16600,17540,17249,17003,10.0,2309.0,3000.0,253.0,942278,653254,224192,107245,610371,12354
25,17979,6783,14132,15458,14372,4030.0,619.0,5872,2163,3709,8018,6125.0,8935,14807,10,386.0,442,2325,11877.0,908,419,196,4.0,1918,1922,1223,0.0,15808,102246,6400,15178,13166,13913,14919,15199,15124,187.0,471.0,13829.0,887.0,593539,272609,147434,144510,301126,14398
26,29745,8056,23147,26936,20517,3124.0,279.0,1355,746,609,15931,4416.0,15931,17286,865,0.0,367,894,4621.0,899,806,178,28.0,5409,5437,4141,0.0,84674,462788,12820,23297,23640,24092,24367,24671,24624,0.0,2104.0,515.0,362.0,1657573,1233382,433947,145896,1072024,16936
27,24509,8684,21966,29885,21292,7777.0,711.0,9875,1209,8666,7168,5235.0,9211,19086,109,615.0,740,2641,10201.0,925,533,174,440.0,1675,2115,2023,25.0,68489,271449,5531,19887,19497,20322,21321,21147,21102,0.0,1523.0,1847.0,1598.0,938858,369090,232071,217751,486189,18554
28,18578,5510,18341,20263,18851,1148.0,34.0,936,216,720,11604,6468.0,11604,12540,1727,0.0,588,779,4332.0,927,538,170,342.0,3094,3436,1446,0.0,39871,412204,11816,15718,17845,17976,18898,18406,17950,0.0,4785.0,7394.0,503.0,1019090,668594,325129,162551,530993,11980
29,11828,3097,10843,11442,8687,1203.0,12.0,1661,286,1375,8425,2983.0,8425,10086,264,0.0,252,990,6721.0,947,634,225,3.0,1179,1182,2370,0.0,27818,342638,5749,11186,10752,10927,11675,11717,11151,59.0,101.0,261.0,243.0,0,0,0,0,0,9858
30,39610,10689,39021,58976,33499,4169.0,319.0,5722,1213,4509,23936,13677.0,23936,29658,1381,0.0,919,3625,15202.0,952,1322,684,953.0,5154,6107,6734,54.0,82094,438404,18611,41317,38529,38953,40559,39480,39271,68.0,1003.0,926.0,1012.0,2038027,1269463,523634,320479,1193388,28814
1,25818,9800,25544,25019,22789,5024.0,251.0,2807,976,1831,16969,12040.0,16969,19776,313,0.0,477,2805,12823.0,919,985,633,299.0,4914,5213,4918,0.0,97698,791638,19072,25339,22316,22898,23561,22098,21664,599.0,403.0,293.0,667.0,1259761,847272,315647,202758,740978,19320
2,36218,11780,30932,33414,28721,8843.0,610.0,5050,977,4073,27026,22398.0,27026,32076,1599,0.0,1200,7872,22465.0,953,1180,351,889.0,4437,5326,4812,0.0,68083,280838,18196,32911,29830,29465,28410,28371,27440,817.0,1174.0,4028.0,1464.0,1614794,893237,396862,305114,912067,30878
3,50095,28189,40599,42287,39642,11952.0,147.0,3194,200,2994,32162,20026.0,32162,35356,2092,0.0,652,4197,26714.0,930,1499,849,1203.0,6578,7781,8284,0.0,144322,437123,29489,37738,42007,40933,40220,38727,36946,214.0,2210.0,4266.0,623.0,2289076,1575718,603053,294395,1386974,34743
4,26353,10626,23801,24759,22793,2982.0,18.0,1466,270,1196,17465,14290.0,17599,19065,1132,35.0,517,3245,16695.0,926,767,556,96.0,5534,5630,5037,0.0,83797,612060,6720,21670,22282,22255,22677,21424,21416,1342.0,2370.0,4712.0,799.0,1467175,957425,464553,278628,722458,18572
5,9510,3265,7384,9016,6155,1223.0,73.0,2702,876,1826,5414,5230.0,5414,8116,19,0.0,186,1238,4263.0,895,273,117,13.0,725,738,1245,0.0,29157,157083,4056,8056,8414,8450,8453,7669,6036,30.0,5122.0,410.0,172.0,433862,260710,121802,92092,219717,7958
6,31764,17129,27157,29089,26308,5871.0,38.0,3576,1544,2032,18709,12949.0,18709,22285,169,0.0,386,2089,14829.0,951,982,785,18.0,6199,6217,7849,0.0,126510,641219,16858,29054,28142,28338,28988,26815,26417,281.0,1476.0,4462.0,403.0,1488117,1065959,325342,133385,1028462,21906
7,57484,15136,44588,41850,37177,4630.0,387.0,2149,413,1736,26363,17451.0,49740,51889,3330,0.0,1201,5795,43772.0,834,1125,1012,1561.0,6201,7762,9535,14.0,121655,740441,20374,44830,40316,40869,41193,39457,37463,575.0,167.0,1692.0,341.0,2594653,1962831,687560,233293,1673440,50711
8,6608,1738,6691,6348,4917,1468.0,1.0,969,151,818,3116,1271.0,3116,4085,65,0.0,127,211,2280.0,934,210,31,213.0,462,675,844,0.0,15621,100273,1820,5890,5418,5525,5778,5459,5384,105.0,0.0,248.0,163.0,308448,191080,81941,79012,147161,3969
9,27728,8826,22300,22289,21462,5268.0,413.0,1275,345,930,15369,12735.0,16304,17579,738,218.0,463,1941,15312.0,863,977,631,12.0,4918,4930,4664,0.0,81722,636051,11531,20440,19642,19564,19465,18670,18670,2338.0,2103.0,7862.0,468.0,1179576,808542,275751,150272,752450,17166
10,14154,5571,11747,12490,12077,2800.0,129.0,4671,732,3939,5606,2970.0,5606,10277,408,0.0,197,1107,8031.0,932,482,332,75.0,2070,2145,1609,0.0,26063,245874,6060,13228,13108,12989,12832,11915,11679,9.0,349.0,576.0,239.0,571629,252223,171309,120424,279538,10183
11,72915,19663,59631,61030,61399,12741.0,624.0,3679,1006,2673,50432,36826.0,50432,54111,1098,0.0,1042,9652,42302.0,917,1022,739,122.0,10122,10244,6085,0.0,92870,591273,44618,64504,60084,60362,59209,58313,57247,478.0,4336.0,6327.0,528.0,3490336,2144008,892294,588419,2009304,53085
12,18394,6227,16314,17059,15573,2455.0,32.0,883,397,486,12695,10400.0,12943,13826,499,115.0,295,2099,10161.0,947,1109,541,25.0,2761,2786,4342,10.0,90778,688920,10740,16483,16093,16197,16022,15154,15043,21.0,659.0,7021.0,180.0,1128776,872609,285617,109884,732753,13550
13,37422,10653,32342,36723,29914,3250.0,32.0,2535,1416,1119,27662,24145.0,27671,30206,417,1.0,527,3646,24582.0,912,853,544,823.0,5376,6199,7800,0.0,118670,1011194,26037,33033,33750,33638,32820,29484,28397,568.0,10748.0,3139.0,728.0,1805815,1258525,401097,139312,1264893,29707
14,10224,5877,10245,10073,9331,1469.0,88.0,739,396,343,6239,3536.0,6246,6985,322,0.0,88,1056,4463.0,927,126,113,54.0,1478,1532,2578,0.0,32393,429070,6575,6978,8961,9180,9603,9803,9448,23.0,2036.0,673.0,274.0,572116,395452,167712,73456,330611,6906
15,33093,10359,28749,31349,29187,2999.0,241.0,10576,4463,6113,16780,9228.0,16786,27362,741,0.0,1061,5776,17700.0,945,702,233,312.0,4504,4816,2793,0.0,52750,241535,9924,28228,28788,28332,27725,27418,27025,515.0,8634.0,2506.0,1550.0,1550887,767041,377282,358616,813172,26308
16,17649,5936,14698,16395,15081,5423.0,289.0,4623,1364,3259,10114,6927.0,10129,14752,315,15.0,559,2939,11291.0,940,449,281,157.0,1423,1580,3057,0.0,50205,434581,9968,15445,15198,14670,14378,13868,13521,1.0,5008.0,2119.0,692.0,724141,385757,167992,181407,374021,14195
17,26419,6763,22168,25696,23770,4018.0,25.0,2380,1134,1246,16448,11344.0,16608,18988,303,51.0,381,2031,12395.0,920,1093,706,878.0,3825,4703,6318,0.0,144310,664477,13357,21994,23429,23393,23091,21961,21000,72.0,7862.0,2873.0,454.0,1425888,1064520,319273,138633,967322,18616
18,43584,20967,37801,38550,32136,5789.0,30.0,8958,1381,7577,25292,17364.0,25292,34250,671,0.0,883,2994,26966.0,949,1202,708,0.0,7179,7179,6956,0.0,87404,781790,15248,39368,35607,35223,34845,32977,32321,129.0,3559.0,2821.0,1142.0,1776189,1021567,437518,312560,1025361,33377
19,35409,13425,26397,31864,26863,2720.0,18.0,821,255,566,29203,24428.0,29203,30024,479,0.0,369,7205,20710.0,934,1263,931,428.0,5096,5524,6187,0.0,94495,637979,24854,38007,33710,33308,32659,31857,31583,238.0,314.0,3035.0,220.0,2211110,1700105,615429,151474,1442947,29689
20,29252,10024,24915,26579,25076,3302.0,205.0,12600,2406,10194,12402,9065.0,12443,25043,609,0.0,802,3117,17387.0,956,575,274,1559.0,4635,6194,4972,10.0,103534,370844,10020,25904,27291,26637,26591,26488,25973,49.0,231.0,348.0,1246.0,1358322,541237,391924,287785,678229,24266
21,16926,6849,13393,17739,15200,275.0,5.0,8303,977,7326,6558,3348.0,6558,14861,185,0.0,572,2433,9449.0,956,359,142,370.0,2800,3170,2608,0.0,40514,272431,5290,14987,14338,14061,13967,13625,12694,4.0,6104.0,86.0,1125.0,601307,229080,176374,127201,297582,14321
22,54782,25803,47762,48753,35282,11427.0,2286.0,7533,962,6571,40376,34106.0,40376,47909,1968,0.0,1378,8399,34246.0,956,2181,1392,1130.0,8730,9860,11110,8.0,148036,901605,23905,50271,46123,45437,45574,42758,42092,18.0,17.0,2859.0,1510.0,2488414,1322278,555023,642192,1285780,46545
