Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,35308,27944,29470,30235.0,33572.0,29850.0,49.0,6549.0,0.0,6549.0,19388.0,15982.0,20569,27118,2462,1044.0,461,4099,24163.0,931.0,3332.0,918,26,2724.0,2750.0,1739.0,0.0,246005,709017,21794,27888,28322.0,27386.0,27130.0,26867,26108,692.0,7183.0,1409.0,351,1713217,1151654,538281,184487,990759,26698
5,36431,18863,24528,25759.0,25252.0,16676.0,46.0,1745.0,59.0,1686.0,24882.0,9990.0,30252,31997,5868,3988.0,547,4042,23089.0,941.0,561.0,493,9,2085.0,2094.0,1976.0,0.0,79326,531346,32060,38831,29526.0,29218.0,28999.0,30345,23479,464.0,11047.0,15996.0,120,1898409,1387476,544365,167074,1189474,32239
6,90685,58371,69605,71680.0,68761.0,42628.0,195.0,5884.0,1.0,5883.0,27649.0,9063.0,48657,54541,4365,13292.0,543,7925,50365.0,949.0,2455.0,985,141,7144.0,7285.0,7334.0,261.0,645952,1679402,46424,65623,66415.0,64334.0,64804.0,64206,61067,743.0,10065.0,15048.0,531,4974444,3766757,1557348,351505,3070972,54187
7,74278,52655,55452,63455.0,59050.0,71514.0,359.0,10718.0,0.0,10718.0,37805.0,19186.0,44044,54762,4055,4473.0,970,7648,47349.0,934.0,3220.0,990,786,7295.0,8081.0,7483.0,286.0,282159,1275652,47938,65941,61576.0,60867.0,61259.0,60448,55167,8.0,6752.0,6450.0,607,3974756,2665225,1181297,378100,2416115,54347
8,56672,39775,48178,51646.0,42308.0,44319.0,282.0,13371.0,0.0,13371.0,30968.0,25842.0,39153,52524,3040,7149.0,956,7634,47071.0,939.0,3126.0,156,111,10444.0,10555.0,5786.0,0.0,408042,927468,35127,54131,51212.0,49811.0,49067.0,49439,46460,5.0,3504.0,10597.0,787,2892472,1960355,915419,247931,1729297,51832
9,159031,51654,106954,50318.0,70265.0,21691.0,348.0,0.0,0.0,0.0,84282.0,4774.0,93531,93531,32006,6523.0,2458,21030,56744.0,923.0,2671.0,2701,2083,11472.0,13555.0,3106.0,2205.0,94310,1021821,81424,96495,47158.0,42758.0,41976.0,44419,40352,0.0,0.0,0.0,4406,4481610,3630826,1567114,259843,2671130,92749
10,113197,77782,87377,98501.0,74431.0,66227.0,78.0,47974.0,1.0,47973.0,49092.0,43843.0,53788,101762,4538,3721.0,1976,10576,92163.0,935.0,1867.0,951,30,7460.0,7490.0,1661.0,9.0,236302,623869,50907,100319,93689.0,89217.0,87591.0,88311,81648,724.0,30.0,4891.0,1288,4145386,2282119,1068618,513338,2565755,100304
11,116599,92084,94058,92895.0,71316.0,81748.0,110.0,16059.0,29.0,16030.0,55964.0,37114.0,66064,82123,10845,3408.0,1336,15679,76827.0,949.0,6362.0,567,130,18326.0,18456.0,5273.0,15.0,338337,1230608,85503,99504,94715.0,93171.0,93895.0,92334,89204,234.0,19986.0,32471.0,1084,0,0,0,0,0,81280
12,178384,144481,146288,166014.0,144195.0,118223.0,136.0,57367.0,3.0,57364.0,90064.0,67339.0,117588,174955,13314,18214.0,3013,17321,147416.0,940.0,6477.0,847,131,26218.0,26349.0,6627.0,0.0,572191,1926994,135777,168814,161959.0,157063.0,155410.0,152149,145768,1890.0,19776.0,42213.0,2215,7380954,4426068,2100367,631834,4657077,172355
13,93879,71082,80332,81206.0,73816.0,57934.0,264.0,5251.0,0.0,5251.0,47746.0,40045.0,68668,73919,9630,16906.0,975,14232,57436.0,943.0,7937.0,1927,100,9889.0,9989.0,5384.0,118.0,516889,1343894,56191,74948,77045.0,75258.0,75286.0,73033,71527,3002.0,36680.0,24954.0,984,5288152,3677145,1636892,254814,3396566,73090
14,67895,56699,58793,61201.0,55855.0,39816.0,14.0,10657.0,0.0,10657.0,43336.0,38784.0,44175,54832,2304,735.0,1116,12804,52270.0,946.0,3649.0,359,95,9453.0,9548.0,7753.0,9.0,339194,1893112,45074,55635,56042.0,54409.0,54067.0,51715,51300,497.0,14938.0,13869.0,577,3015880,1731606,607170,672577,1740740,54185
15,82142,49752,52838,68889.0,53996.0,52742.0,83.0,34347.0,0.0,34347.0,26134.0,14282.0,33985,68332,4202,5766.0,1149,6877,51430.0,922.0,1274.0,48,34,3556.0,3590.0,3158.0,0.0,151543,707523,40343,69512,68052.0,65509.0,64752.0,61997,59842,148.0,9969.0,4733.0,790,3135028,1639161,847788,258281,2029996,67186
