Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
17,31828.0,28590.0,33254.0,32306.0,15533.0,29356.0,896.0,38.0,21.0,17.0,17472.0,933.0,23214.0,23252.0,2803.0,2996.0,269.0,1892.0,21848.0,928,1392.0,503.0,2.0,6552.0,6554.0,2094.0,350.0,60404.0,395368.0,22374.0,28466.0,77.0,60.0,73.0,26940.0,27213.0,330.0,8511.0,6153.0,173.0,1683378,1235707,640772,124578,919515,23064.0
18,8231.0,6281.0,7525.0,7637.0,8414.0,7794.0,157.0,46.0,17.0,29.0,6188.0,123.0,7081.0,7127.0,1919.0,350.0,68.0,797.0,6875.0,973,417.0,66.0,27.0,2198.0,2225.0,1039.0,76.0,30162.0,386396.0,6994.0,7499.0,0.0,0.0,0.0,6295.0,6375.0,137.0,3674.0,9780.0,47.0,557522,434072,264530,20913,272338,7093.0
19,23946.0,19856.0,17004.0,23619.0,25384.0,33384.0,926.0,54.0,26.0,28.0,14427.0,610.0,21086.0,21140.0,3148.0,4199.0,216.0,2934.0,20002.0,951,971.0,333.0,15.0,6660.0,6675.0,7907.0,147.0,48466.0,316747.0,19958.0,20720.0,24.0,3.0,2.0,21090.0,21167.0,8.0,10746.0,6168.0,177.0,1195848,871334,443726,103654,649240,21006.0
20,32135.0,28359.0,28196.0,30567.0,18240.0,48870.0,2058.0,610.0,94.0,516.0,22387.0,1698.0,25122.0,25732.0,2946.0,1055.0,406.0,3976.0,23439.0,979,765.0,301.0,8.0,9989.0,9997.0,2800.0,57.0,33363.0,336201.0,28382.0,34843.0,350.0,320.0,345.0,25851.0,25916.0,1691.0,5442.0,9161.0,89.0,1498314,995401,557373,154442,786938,25460.0
21,23852.0,19407.0,20708.0,27105.0,21393.0,30320.0,514.0,12.0,3.0,9.0,10843.0,189.0,18349.0,18361.0,2888.0,3524.0,144.0,1676.0,17301.0,914,1571.0,516.0,22.0,7623.0,7645.0,6806.0,438.0,45804.0,314018.0,17746.0,18897.0,1.0,2.0,0.0,19973.0,21179.0,4.0,12883.0,21386.0,247.0,1827175,1263725,731706,155776,939948,18270.0
22,40529.0,34485.0,41619.0,42029.0,37934.0,51349.0,1679.0,4.0,4.0,0.0,25734.0,236.0,41374.0,41378.0,4264.0,9707.0,711.0,3197.0,40517.0,938,2467.0,824.0,20.0,13122.0,13142.0,4599.0,2278.0,86145.0,596567.0,38855.0,42701.0,13.0,12.0,14.0,38328.0,37595.0,4.0,63461.0,14889.0,585.0,3199190,2266099,1169688,260683,1770778,40668.0
23,51724.0,36640.0,42360.0,47813.0,43950.0,29709.0,1866.0,569.0,173.0,396.0,26674.0,3126.0,38944.0,39513.0,2205.0,2641.0,701.0,4748.0,37254.0,957,543.0,215.0,12.0,10511.0,10523.0,1694.0,212.0,6596.0,152824.0,31983.0,49312.0,149.0,141.0,170.0,39137.0,39671.0,150.0,6676.0,8917.0,433.0,2073039,1178842,838404,172177,1072678,39226.0
24,25541.0,21371.0,24663.0,26902.0,24471.0,31260.0,934.0,20.0,8.0,12.0,19065.0,5023.0,27360.0,27380.0,7407.0,3780.0,324.0,3006.0,27098.0,959,1909.0,545.0,14.0,8936.0,8950.0,4265.0,1294.0,71601.0,512436.0,24525.0,25612.0,8.0,6.0,4.0,23110.0,23110.0,260.0,17292.0,18225.0,448.0,1810599,1372896,688497,127794,995081,27187.0
25,36675.0,28981.0,33004.0,38808.0,32840.0,50022.0,1593.0,91.0,21.0,70.0,17441.0,115.0,32042.0,32133.0,7024.0,10101.0,195.0,2646.0,29551.0,933,1165.0,473.0,28.0,10898.0,10926.0,7682.0,547.0,74126.0,677544.0,29799.0,33622.0,0.0,0.0,0.0,34954.0,33514.0,67.0,14506.0,8131.0,266.0,2727396,1977120,1092782,281126,1353554,32145.0
26,15999.0,14883.0,15120.0,13649.0,15972.0,15035.0,306.0,15.0,7.0,8.0,3850.0,205.0,13129.0,13144.0,2045.0,3716.0,43.0,1542.0,12957.0,929,1094.0,80.0,27.0,4447.0,4474.0,2327.0,2113.0,58528.0,541290.0,13872.0,14478.0,82.0,62.0,72.0,13577.0,12291.0,7.0,36707.0,14578.0,49.0,1211336,990419,482096,46863,685098,14259.0
