Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
11,11755.0,6301.0,8297.0,10732.0,8826.0,1919.0,372.0,5951.0,2761.0,3190.0,2634.0,1424.0,6329.0,12280.0,132.0,0.0,70.0,1161.0,3442.0,851,60.0,106.0,344.0,2631.0,2975.0,5065.0,59.0,29195.0,500197.0,2970.0,11785.0,12408.0,11210.0,10672.0,11062.0,11062.0,2.0,590.0,1651.0,3.0,744500,385935,241138,71879,430760,12257.0
12,21542.0,3685.0,15992.0,20438.0,12284.0,1573.0,286.0,10528.0,9947.0,581.0,2563.0,555.0,8824.0,19352.0,435.0,0.0,158.0,7921.0,2390.0,962,158.0,319.0,293.0,2667.0,2960.0,9092.0,0.0,52974.0,712356.0,2843.0,17009.0,16299.0,14504.0,13480.0,14379.0,14032.0,0.0,1094.0,3128.0,20.0,964338,584486,304194,54846,604596,19195.0
13,16169.0,7796.0,12700.0,14266.0,12026.0,1662.0,155.0,6740.0,2684.0,4056.0,3128.0,722.0,8324.0,15064.0,197.0,67.0,99.0,3748.0,5422.0,888,279.0,843.0,357.0,3474.0,3831.0,9719.0,163.0,41697.0,871274.0,2263.0,15505.0,14841.0,13990.0,13283.0,13999.0,13999.0,0.0,1040.0,1323.0,65.0,862617,480723,280221,47160,534969,14965.0
14,10893.0,2740.0,9267.0,9822.0,5570.0,1789.0,251.0,3725.0,1857.0,1868.0,1594.0,397.0,3210.0,6935.0,488.0,232.0,96.0,1475.0,1390.0,921,219.0,696.0,152.0,1065.0,1217.0,3309.0,2.0,36063.0,569300.0,3628.0,11522.0,10623.0,10242.0,10114.0,10168.0,10168.0,0.0,812.0,2344.0,49.0,0,0,0,0,0,6852.0
15,31514.0,16163.0,23317.0,28667.0,18224.0,1610.0,437.0,6102.0,2757.0,3345.0,9488.0,869.0,17669.0,23771.0,1393.0,23.0,83.0,9478.0,1434.0,888,400.0,877.0,1246.0,6013.0,7259.0,11904.0,12.0,117440.0,1385518.0,13755.0,35508.0,33312.0,31154.0,30022.0,33817.0,37412.0,0.0,522.0,1576.0,0.0,1880315,1220782,575915,90783,1213226,20245.0
16,14040.0,8131.0,12359.0,11637.0,6322.0,2840.0,346.0,3296.0,785.0,2511.0,2762.0,2052.0,7521.0,10817.0,317.0,204.0,197.0,899.0,8755.0,906,345.0,131.0,154.0,2067.0,2221.0,9254.0,0.0,48798.0,1014390.0,5725.0,11676.0,11799.0,11625.0,11766.0,11826.0,11826.0,0.0,712.0,1271.0,17.0,792738,569102,240693,39692,509807,10632.0
17,32067.0,10676.0,29168.0,27629.0,21253.0,7166.0,504.0,9136.0,4796.0,4340.0,6474.0,2001.0,13572.0,22708.0,766.0,42.0,132.0,3140.0,3826.0,1060,198.0,526.0,278.0,3377.0,3655.0,22173.0,167.0,75754.0,1916342.0,9133.0,27607.0,24877.0,23484.0,24707.0,25838.0,25838.0,0.0,2786.0,4951.0,2.0,1751902,1013689,556257,77103,1115397,21236.0
1,44594.0,27602.0,40632.0,42385.0,43833.0,13703.0,1537.0,12393.0,3897.0,8496.0,7394.0,5371.0,23448.0,35841.0,1823.0,1669.0,715.0,2736.0,31699.0,884,983.0,642.0,2165.0,5116.0,7281.0,10944.0,147.0,11418.0,1975576.0,29058.0,48129.0,46533.0,45241.0,45489.0,41310.0,41285.0,0.0,13678.0,14987.0,190.0,2601437,1706070,815345,138331,1647561,35420.0
2,28074.0,26337.0,23856.0,22529.0,26788.0,9969.0,326.0,6256.0,3178.0,3078.0,6729.0,4684.0,14850.0,21106.0,1007.0,390.0,338.0,4577.0,20120.0,898,807.0,621.0,1211.0,3933.0,5144.0,19179.0,194.0,59843.0,1912502.0,18281.0,25229.0,24583.0,23666.0,23938.0,22580.0,22351.0,0.0,4834.0,10569.0,15.0,1344811,797356,443567,96168,804739,20838.0
3,11216.0,6424.0,8843.0,9984.0,10808.0,4601.0,357.0,2456.0,637.0,1819.0,3853.0,2853.0,6274.0,8730.0,800.0,454.0,175.0,374.0,7795.0,857,595.0,313.0,281.0,1922.0,2203.0,5856.0,271.0,27882.0,756740.0,7831.0,10744.0,10848.0,10545.0,10107.0,9634.0,9634.0,426.0,1877.0,3993.0,6.0,603569,362364,188675,30459,384327,8531.0
