Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,96457.0,23294.0,40212.0,18405.0,57242.0,30861.0,2442.0,1645.0,193.0,1452.0,7597.0,4619.0,7947.0,9592.0,417.0,170.0,139.0,1816.0,7624.0,922,1682.0,347.0,0.0,282.0,282.0,4536.0,96.0,25501.0,601485.0,9328.0,17484.0,8055.0,9602.0,10945.0,21476.0,20896.0,0.0,2404.0,24985.0,63.0,910949,713941,292026,13107,605834,9568.0
5,56837.0,12505.0,32607.0,15065.0,31505.0,12619.0,210.0,1121.0,30.0,1091.0,4813.0,3642.0,5644.0,6765.0,648.0,384.0,65.0,858.0,5526.0,867,683.0,21.0,1.0,6.0,7.0,3817.0,169.0,6755.0,266067.0,6742.0,13509.0,11507.0,12031.0,11542.0,20515.0,19791.0,0.0,2389.0,11005.0,16.0,2350584,1726811,658137,41186,1651460,6759.0
6,122861.0,40228.0,107941.0,32272.0,87007.0,31014.0,7495.0,620.0,12.0,608.0,29961.0,12555.0,34911.0,35531.0,6557.0,2987.0,520.0,7300.0,23718.0,888,2944.0,1888.0,63.0,4994.0,5057.0,6365.0,627.0,23667.0,768031.0,31924.0,40876.0,12119.0,14383.0,16338.0,31439.0,29482.0,8.0,23425.0,27057.0,331.0,3840472,2889297,1196562,54735,2589336,35436.0
7,38842.0,14423.0,30639.0,13398.0,28892.0,9388.0,466.0,2375.0,701.0,1674.0,6084.0,4486.0,9991.0,12366.0,1509.0,1318.0,91.0,1956.0,9953.0,898,2509.0,1078.0,42.0,1305.0,1347.0,3338.0,234.0,20669.0,350549.0,10638.0,15188.0,9211.0,10007.0,10325.0,17655.0,16729.0,2.0,9604.0,15094.0,24.0,2835777,2194571,897689,59192,1879129,12488.0
9,42948.0,16756.0,24271.0,15256.0,19069.0,15338.0,304.0,1465.0,296.0,1169.0,3948.0,1776.0,7806.0,9271.0,542.0,2202.0,42.0,1308.0,6202.0,920,2207.0,300.0,4.0,593.0,597.0,2933.0,555.0,18535.0,387410.0,7529.0,15221.0,11415.0,12436.0,13572.0,21295.0,19320.0,10.0,19462.0,9026.0,50.0,2418899,1917838,792355,48421,1578153,9364.0
9,37862.0,17185.0,32190.0,16720.0,29960.0,21527.0,1507.0,1424.0,165.0,1259.0,9602.0,6817.0,10580.0,12004.0,1597.0,557.0,146.0,1661.0,9240.0,848,1388.0,352.0,51.0,607.0,658.0,4517.0,195.0,16109.0,483490.0,11342.0,15634.0,11334.0,12298.0,12941.0,21817.0,21120.0,3.0,5559.0,5444.0,26.0,2418899,1917838,792355,48421,1578153,11953.0
10,134370.0,58794.0,78046.0,30218.0,94036.0,40848.0,3375.0,2426.0,342.0,2084.0,22979.0,15167.0,29567.0,31993.0,6220.0,3745.0,704.0,6113.0,20661.0,866,3946.0,1075.0,94.0,2476.0,2570.0,7913.0,481.0,25864.0,548765.0,29062.0,39925.0,25493.0,24351.0,24881.0,38643.0,37732.0,6.0,35525.0,56022.0,330.0,2635324,2060015,874117,34759,1726646,31776.0
1,122758.0,34169.0,70412.0,31854.0,57455.0,30271.0,1103.0,977.0,51.0,926.0,36660.0,9910.0,46312.0,47289.0,8086.0,5373.0,1023.0,10098.0,25591.0,913,5043.0,1454.0,370.0,3225.0,3595.0,8112.0,484.0,28252.0,467881.0,38668.0,44792.0,3476.0,3411.0,3807.0,32364.0,30114.0,0.0,70040.0,55139.0,784.0,564368,439803,191054,11670,361743,46853.0
2,51283.0,15039.0,23345.0,15426.0,19269.0,15587.0,414.0,963.0,398.0,565.0,6939.0,4317.0,10643.0,11606.0,1369.0,2368.0,129.0,2017.0,8992.0,888,2865.0,61.0,0.0,178.0,178.0,4752.0,475.0,13121.0,217111.0,10750.0,14921.0,1622.0,2257.0,2382.0,21508.0,20710.0,0.0,21750.0,56074.0,334.0,1790827,1452439,588648,26635,1175888,11539.0
3,79097.0,18940.0,54408.0,21507.0,41071.0,38984.0,1637.0,463.0,13.0,450.0,42249.0,29971.0,42420.0,42883.0,9328.0,89.0,1120.0,7369.0,33937.0,903,3132.0,1515.0,98.0,3025.0,3123.0,7177.0,22.0,15172.0,307766.0,38305.0,45399.0,1797.0,2169.0,2537.0,17164.0,15617.0,0.0,50506.0,76713.0,1306.0,132450,109518,54282,3040,75324,42249.0
4,88935.0,24928.0,47623.0,20450.0,63233.0,30331.0,2218.0,2417.0,183.0,2234.0,6301.0,4288.0,7299.0,9716.0,468.0,287.0,108.0,1767.0,8014.0,913,1622.0,307.0,7.0,254.0,261.0,5554.0,258.0,19099.0,409394.0,8899.0,17084.0,3431.0,4190.0,4452.0,26273.0,24493.0,0.0,3270.0,30642.0,50.0,922656,730727,296341,13231,613114,9663.0
5,49074.0,16320.0,27135.0,17096.0,25184.0,14624.0,263.0,2181.0,121.0,2060.0,4651.0,3571.0,5018.0,7199.0,541.0,179.0,53.0,1283.0,6193.0,922,705.0,48.0,6.0,50.0,56.0,4199.0,100.0,8904.0,236579.0,7168.0,13056.0,2415.0,3058.0,3149.0,29837.0,25422.0,0.0,3385.0,14857.0,45.0,2407035,1787477,676745,42355,1688266,7212.0
6,114853.0,39349.0,77968.0,33775.0,66960.0,49559.0,5922.0,1071.0,65.0,1006.0,31708.0,10553.0,38274.0,39345.0,7089.0,4294.0,631.0,8280.0,26125.0,898,4437.0,1499.0,47.0,4139.0,4186.0,8501.0,628.0,20152.0,435073.0,35644.0,44030.0,4440.0,4682.0,5066.0,36152.0,34082.0,0.0,32855.0,57670.0,449.0,3935880,2984528,1228516,55405,2652227,39187.0
7,40735.0,15033.0,26006.0,12812.0,24081.0,9298.0,474.0,2056.0,568.0,1488.0,5911.0,3924.0,10613.0,12669.0,1655.0,2033.0,93.0,2101.0,9544.0,872,2393.0,958.0,27.0,1033.0,1060.0,4186.0,181.0,12449.0,293266.0,11093.0,14727.0,3363.0,3375.0,3449.0,18984.0,16998.0,0.0,19537.0,20020.0,22.0,2889172,2255068,912342,61237,1915982,12738.0
9,46034.0,19561.0,22287.0,17952.0,18508.0,15801.0,284.0,2051.0,758.0,1293.0,3625.0,1762.0,8283.0,10334.0,434.0,2673.0,48.0,1303.0,7219.0,905,2791.0,281.0,8.0,516.0,524.0,3377.0,518.0,20404.0,389245.0,7180.0,15253.0,5278.0,6122.0,6994.0,27989.0,25568.0,2.0,22802.0,9605.0,64.0,2484441,1986423,814424,50030,1620037,10417.0
9,35592.0,16637.0,29562.0,16511.0,24103.0,24344.0,1271.0,1399.0,74.0,1325.0,9629.0,7276.0,10912.0,12311.0,1451.0,780.0,97.0,1755.0,10403.0,878,1281.0,225.0,58.0,340.0,398.0,6360.0,138.0,15049.0,417671.0,11367.0,15076.0,1105.0,1924.0,2532.0,25111.0,23737.0,1.0,6056.0,8296.0,41.0,2484441,1986423,814424,50030,1620037,12253.0
10,136088.0,58219.0,85222.0,32693.0,97179.0,34508.0,3037.0,2203.0,405.0,1798.0,23559.0,13474.0,31988.0,34191.0,6359.0,4763.0,636.0,7218.0,22515.0,868,4352.0,971.0,162.0,2276.0,2438.0,8929.0,500.0,28167.0,451231.0,30561.0,39306.0,6284.0,7407.0,8053.0,41400.0,39140.0,7.0,42505.0,83788.0,337.0,2682607,2111285,891893,34789,1756252,34005.0
1,115530.0,37427.0,78215.0,32496.0,58852.0,30271.0,812.0,1063.0,20.0,1043.0,34539.0,15261.0,44319.0,45382.0,7963.0,5595.0,964.0,9568.0,27137.0,910,4758.0,1522.0,475.0,3178.0,3653.0,11951.0,618.0,23686.0,686605.0,37249.0,43142.0,3072.0,2904.0,2961.0,31218.0,29214.0,10.0,65939.0,48243.0,521.0,558508,438954,189441,11763,357446,45021.0
2,53323.0,15341.0,23562.0,15641.0,21001.0,14408.0,261.0,1011.0,172.0,839.0,7778.0,4596.0,11399.0,12410.0,1371.0,2375.0,114.0,2162.0,7988.0,918,4477.0,134.0,14.0,162.0,176.0,3759.0,339.0,13155.0,234730.0,11801.0,15616.0,1149.0,1396.0,1530.0,21887.0,20933.0,1.0,22988.0,47761.0,612.0,1818842,1487184,600302,27326,1191716,12446.0
3,85848.0,21469.0,57131.0,20187.0,55997.0,39045.0,1755.0,440.0,13.0,427.0,43445.0,31183.0,43630.0,44070.0,10707.0,98.0,1189.0,6920.0,33221.0,919,3182.0,1256.0,72.0,2662.0,2734.0,8217.0,23.0,17105.0,413133.0,39529.0,48283.0,672.0,988.0,1131.0,16524.0,15940.0,0.0,60994.0,90741.0,1115.0,129410,108007,53571,3031,73084,43395.0
4,90894.0,27506.0,41312.0,24145.0,46994.0,31160.0,1263.0,2919.0,79.0,2840.0,7895.0,4527.0,8796.0,11715.0,580.0,292.0,148.0,2109.0,9709.0,904,1772.0,271.0,24.0,300.0,324.0,5416.0,216.0,19644.0,536514.0,10021.0,19285.0,1707.0,1752.0,1346.0,30056.0,29632.0,0.0,5983.0,27623.0,80.0,934514,747907,300721,13357,620482,11622.0
5,55352.0,19416.0,32916.0,19278.0,30085.0,18644.0,285.0,2162.0,10.0,2152.0,5362.0,4220.0,5659.0,7821.0,544.0,176.0,49.0,1256.0,6349.0,920,855.0,62.0,5.0,66.0,71.0,4778.0,64.0,12204.0,393143.0,7111.0,14218.0,1260.0,1774.0,1872.0,29287.0,26940.0,1.0,3980.0,17760.0,42.0,2464841,1850274,695878,43558,1725892,7793.0
6,105951.0,41272.0,94591.0,33816.0,85443.0,48803.0,4892.0,1637.0,226.0,1411.0,31650.0,8449.0,38528.0,40165.0,7689.0,4484.0,644.0,8620.0,25710.0,899,4955.0,1339.0,62.0,4064.0,4126.0,9998.0,518.0,18379.0,832875.0,36271.0,44667.0,3895.0,3668.0,3719.0,42959.0,40717.0,3.0,42155.0,69810.0,508.0,4033658,3082898,1261324,56084,2716645,39914.0
7,43825.0,16572.0,26739.0,13286.0,22175.0,10571.0,703.0,2181.0,568.0,1613.0,6117.0,3893.0,11003.0,13184.0,1737.0,2306.0,107.0,2175.0,10120.0,916,2884.0,968.0,47.0,958.0,1005.0,4064.0,184.0,11965.0,514302.0,11305.0,15169.0,2635.0,2641.0,2237.0,19214.0,16990.0,0.0,18193.0,8393.0,23.0,2943572,2317233,927234,63351,1953557,13261.0
9,56879.0,25534.0,29555.0,19756.0,21544.0,17228.0,357.0,1745.0,447.0,1298.0,3334.0,1671.0,8584.0,10329.0,382.0,2930.0,64.0,1267.0,7333.0,886,3306.0,347.0,9.0,485.0,494.0,3761.0,560.0,21455.0,603862.0,7644.0,16257.0,3752.0,4023.0,4433.0,28867.0,26647.0,1.0,30021.0,20747.0,24.0,2551758,2057462,837108,51692,1663033,10431.0
9,38893.0,19414.0,29072.0,18483.0,26712.0,20795.0,1612.0,1145.0,3.0,1142.0,10535.0,7879.0,12109.0,13254.0,1776.0,907.0,104.0,1812.0,10826.0,881,1728.0,315.0,55.0,461.0,516.0,5422.0,144.0,12985.0,512885.0,11664.0,15356.0,924.0,1183.0,1329.0,25065.0,23935.0,0.0,6264.0,5612.0,30.0,2551758,2057462,837108,51692,1663033,13179.0
10,147740.0,56752.0,91375.0,33580.0,104536.0,31439.0,2838.0,2194.0,307.0,1887.0,24153.0,13189.0,31678.0,33872.0,6734.0,4470.0,593.0,7002.0,20826.0,881,4622.0,1191.0,135.0,2334.0,2469.0,12160.0,519.0,20131.0,627435.0,30554.0,39252.0,3958.0,3945.0,4098.0,43636.0,41481.0,2.0,39559.0,167066.0,247.0,2730739,2163832,910030,34820,1786366,33698.0
1,119217.0,37499.0,69713.0,30227.0,47307.0,30791.0,788.0,948.0,0.0,948.0,34641.0,20784.0,43708.0,44656.0,8565.0,5365.0,942.0,9936.0,29923.0,907,5814.0,1314.0,856.0,3140.0,3996.0,12295.0,569.0,20464.0,825826.0,36618.0,41441.0,2237.0,2065.0,2055.0,30557.0,29014.0,6.0,83609.0,47812.0,363.0,552709,438107,187841,11857,353201,44306.0
2,53141.0,15051.0,25237.0,16090.0,22138.0,14178.0,418.0,822.0,167.0,655.0,8784.0,4745.0,12190.0,13012.0,1733.0,2228.0,175.0,2417.0,8165.0,900,3978.0,98.0,21.0,234.0,255.0,4534.0,224.0,13764.0,229251.0,12257.0,15915.0,991.0,834.0,737.0,21644.0,20973.0,3.0,22869.0,41795.0,662.0,1847295,1522761,612187,28034,1207757,12899.0
3,100491.0,21279.0,66570.0,19152.0,68933.0,35564.0,1860.0,456.0,10.0,446.0,43963.0,31098.0,44161.0,44617.0,11754.0,109.0,1131.0,6360.0,35725.0,915,2894.0,1166.0,118.0,3210.0,3328.0,9636.0,177.0,14491.0,505713.0,42992.0,48224.0,252.0,223.0,211.0,15863.0,15303.0,0.0,65253.0,91825.0,1264.0,126441,106517,52870,3021,70911,44025.0
4,89650.0,25028.0,47510.0,24132.0,53404.0,31240.0,1224.0,3189.0,9.0,3180.0,7687.0,3020.0,8580.0,11769.0,481.0,336.0,144.0,2123.0,10423.0,929,2138.0,256.0,8.0,200.0,208.0,6033.0,235.0,18898.0,706434.0,9361.0,18204.0,685.0,591.0,584.0,31011.0,30296.0,0.0,3936.0,37902.0,76.0,946524,765492,305165,13483,627938,11683.0
5,55698.0,20410.0,31174.0,18588.0,26889.0,16588.0,258.0,2306.0,0.0,2306.0,5703.0,3967.0,5914.0,8220.0,563.0,141.0,50.0,1279.0,6596.0,960,437.0,42.0,10.0,63.0,73.0,4048.0,52.0,13629.0,358426.0,7039.0,13414.0,797.0,747.0,649.0,28600.0,27675.0,8.0,2406.0,10277.0,41.0,2524035,1915276,715553,44795,1764357,8195.0
6,104621.0,44360.0,80863.0,32677.0,68443.0,54961.0,3121.0,1653.0,70.0,1583.0,32906.0,3049.0,40373.0,42026.0,7458.0,4897.0,836.0,9103.0,29065.0,911,6100.0,1276.0,46.0,4140.0,4186.0,12167.0,593.0,22959.0,1150211.0,35810.0,43700.0,2374.0,1701.0,1674.0,40366.0,39547.0,3.0,45605.0,127006.0,575.0,4133865,3184510,1295008,56771,2782628,41667.0
7,42199.0,16834.0,25260.0,13926.0,21918.0,8266.0,361.0,1838.0,451.0,1387.0,5456.0,3401.0,9900.0,11738.0,1717.0,2105.0,143.0,1820.0,8794.0,899,2595.0,880.0,16.0,941.0,957.0,3876.0,257.0,13151.0,650470.0,10198.0,13223.0,1767.0,1395.0,989.0,19720.0,17917.0,1.0,28217.0,10997.0,41.0,2998997,2381111,942369,65539,1991870,11789.0
9,64444.0,31841.0,33493.0,20666.0,24026.0,19637.0,283.0,1696.0,481.0,1215.0,3761.0,2082.0,9087.0,10783.0,505.0,2768.0,87.0,1185.0,7230.0,891,2495.0,387.0,3.0,576.0,579.0,4115.0,600.0,24136.0,802091.0,8386.0,16356.0,2954.0,2609.0,2489.0,32416.0,29774.0,3.0,31997.0,24275.0,12.0,2620900,2131041,860424,53410,1707170,10901.0
9,41679.0,20925.0,28160.0,18440.0,27060.0,25231.0,1902.0,980.0,8.0,972.0,10353.0,7891.0,12229.0,13209.0,1751.0,1142.0,112.0,2051.0,10433.0,875,1745.0,317.0,155.0,509.0,664.0,3885.0,161.0,14849.0,548889.0,12055.0,15365.0,395.0,379.0,330.0,24313.0,23914.0,0.0,6445.0,8654.0,36.0,2620900,2131041,860424,53410,1707170,13134.0
10,168110.0,66075.0,97649.0,33112.0,110428.0,31181.0,2499.0,2018.0,38.0,1980.0,23421.0,13288.0,30382.0,32400.0,6047.0,4352.0,573.0,7693.0,20851.0,915,5878.0,1132.0,65.0,2054.0,2119.0,11361.0,548.0,23044.0,755748.0,29392.0,37701.0,3027.0,2606.0,2530.0,42728.0,42211.0,0.0,42886.0,259105.0,326.0,2779734,2217687,928537,34850,1816996,32195.0
1,131936.0,38387.0,32015.0,2539.0,38541.0,27253.0,2093.0,655.0,2.0,653.0,35162.0,19657.0,43669.0,44324.0,9144.0,4878.0,908.0,12088.0,30526.0,913,3927.0,1145.0,126.0,2708.0,2834.0,11626.0,536.0,19266.0,623450.0,38490.0,41984.0,1805.0,1558.0,1427.0,29433.0,29504.0,5.0,92141.0,74219.0,522.0,546970,437262,186254,11951,349006,44011.0
2,57066.0,15550.0,17811.0,4127.0,27852.0,13237.0,386.0,556.0,29.0,527.0,8766.0,5054.0,11850.0,12406.0,1801.0,2002.0,163.0,2380.0,7676.0,912,1375.0,111.0,20.0,227.0,247.0,2401.0,144.0,12686.0,181016.0,11816.0,13918.0,943.0,659.0,513.0,21029.0,20436.0,12.0,19335.0,35318.0,436.0,1876193,1559189,624308,28762,1224014,12264.0
3,91505.0,29233.0,34643.0,2641.0,50273.0,39077.0,1973.0,392.0,9.0,383.0,45689.0,32021.0,46097.0,46489.0,12316.0,240.0,1207.0,6911.0,35593.0,962,1770.0,1132.0,69.0,3304.0,3373.0,14108.0,73.0,13210.0,473831.0,43496.0,47581.0,181.0,178.0,130.0,16332.0,15882.0,2.0,65500.0,105488.0,2757.0,123539,105047,52178,3012,68803,45822.0
4,49332.0,21102.0,36834.0,3914.0,53301.0,17113.0,655.0,2726.0,5.0,2721.0,7097.0,2415.0,7883.0,10609.0,413.0,358.0,124.0,1818.0,9268.0,942,1355.0,238.0,3.0,247.0,250.0,4384.0,157.0,17139.0,555948.0,7844.0,15816.0,483.0,431.0,323.0,30784.0,34113.0,2.0,3649.0,29812.0,138.0,958689,783490,309674,13611,635484,10532.0
5,63476.0,19237.0,27329.0,4725.0,34349.0,19271.0,533.0,1565.0,0.0,1565.0,7085.0,3686.0,7312.0,8877.0,613.0,129.0,70.0,1211.0,6366.0,887,478.0,23.0,15.0,109.0,124.0,4200.0,17.0,14864.0,236268.0,6512.0,12715.0,661.0,494.0,463.0,30074.0,29366.0,2.0,1996.0,25702.0,72.0,2584652,1982563,735784,46067,1803679,7744.0
6,104224.0,38596.0,42568.0,3986.0,46830.0,48028.0,1124.0,1156.0,27.0,1129.0,34705.0,914.0,41470.0,42626.0,8115.0,4359.0,747.0,8956.0,27591.0,916,4720.0,1097.0,32.0,3962.0,3994.0,12597.0,481.0,21713.0,988219.0,35528.0,41706.0,1888.0,1422.0,1048.0,38064.0,38504.0,10.0,45011.0,161024.0,632.0,4236561,3289471,1329591,57466,2850214,42328.0
7,44604.0,19667.0,22310.0,2162.0,15475.0,9920.0,262.0,1034.0,162.0,872.0,6178.0,3536.0,10395.0,11429.0,1663.0,1821.0,136.0,2306.0,8419.0,897,1019.0,754.0,16.0,753.0,769.0,3245.0,298.0,12499.0,575672.0,10722.0,12734.0,1890.0,1320.0,1042.0,18747.0,18117.0,3.0,43082.0,86554.0,61.0,3055466,2446751,957751,67803,2030934,11700.0
9,61650.0,28567.0,18955.0,5026.0,21094.0,20708.0,525.0,1063.0,113.0,950.0,3870.0,1967.0,9139.0,10202.0,667.0,2897.0,84.0,1403.0,5995.0,895,1608.0,483.0,8.0,687.0,695.0,3033.0,409.0,22311.0,690036.0,7904.0,15058.0,2367.0,2232.0,1759.0,30808.0,29970.0,9.0,27397.0,23567.0,97.0,2691915,2207252,884389,55185,1752478,10494.0
9,42077.0,20812.0,20046.0,2780.0,21246.0,21216.0,574.0,790.0,3.0,787.0,11215.0,9146.0,12918.0,13708.0,1381.0,983.0,121.0,2189.0,12250.0,870,808.0,251.0,129.0,429.0,558.0,3956.0,87.0,16682.0,535349.0,13117.0,15910.0,747.0,244.0,161.0,25627.0,25382.0,6.0,4713.0,7606.0,57.0,2691915,2207252,884389,55185,1752478,13639.0
10,158239.0,58975.0,68158.0,4290.0,93682.0,32746.0,1813.0,1249.0,0.0,1249.0,23950.0,11411.0,30193.0,31442.0,6508.0,4230.0,503.0,7255.0,18829.0,909,3691.0,944.0,58.0,1812.0,1870.0,7975.0,407.0,19735.0,516883.0,27714.0,34966.0,2613.0,2096.0,1797.0,41095.0,41293.0,42.0,30926.0,230276.0,145.0,2829609,2272881,947419,34880,1848152,30425.0
