Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
6,44775.0,22263.0,26236.0,41441,21625.0,2222.0,400.0,3843.0,829.0,3014.0,38142.0,33164.0,42578.0,46421.0,787.0,3118.0,711.0,3807.0,40485.0,901,42.0,10.0,138.0,13274.0,13412.0,7353.0,273.0,31937.0,132879.0,42042.0,57283,140,1637.0,4793,51104,46956.0,0.0,6916.0,47815.0,40.0,2950733,1875874,520274,402866,2049550,41401.0
7,41557.0,25207.0,35115.0,38257,26343.0,2363.0,89.0,3826.0,1246.0,2580.0,21210.0,20198.0,22106.0,25932.0,82.0,0.0,281.0,2303.0,24815.0,906,49.0,30.0,28.0,6501.0,6529.0,6260.0,176.0,11487.0,60159.0,24421.0,38557,90,1312.0,3687,37717,37061.0,46.0,5909.0,19883.0,3.0,1845643,1176824,338290,279047,1245788,25739.0
8,99944.0,46821.0,64725.0,89326,22252.0,4179.0,52.0,28927.0,7602.0,21325.0,48280.0,44829.0,57442.0,86369.0,2096.0,2040.0,1044.0,4991.0,79838.0,918,365.0,173.0,12.0,21105.0,21117.0,14875.0,0.0,37681.0,194702.0,54501.0,108688,370,5257.0,11648,97905,96472.0,0.0,17219.0,58312.0,1.0,4227730,2168008,719636,628705,2916072,83694.0
9,113220.0,65340.0,88203.0,90007,81928.0,10072.0,1052.0,27925.0,2374.0,25551.0,49023.0,40156.0,50792.0,78717.0,1575.0,227.0,1212.0,5642.0,73940.0,923,108.0,112.0,288.0,21496.0,21784.0,17350.0,934.0,62544.0,257662.0,63024.0,105840,1044,4108.0,9839,104821,100203.0,23.0,21434.0,51344.0,18.0,4823289,2796798,1012140,919964,2974420,77631.0
10,80533.0,48422.0,52020.0,55527,14692.0,8814.0,361.0,7596.0,1576.0,6020.0,37512.0,36718.0,39903.0,47499.0,399.0,748.0,612.0,2615.0,44447.0,928,112.0,9.0,25.0,9629.0,9654.0,6757.0,0.0,21732.0,140808.0,45168.0,63054,138,2442.0,5853,60573,58811.0,115.0,8412.0,13851.0,28.0,2746788,1707801,328396,490097,1981502,44720.0
11,43405.0,24472.0,31073.0,38023,32065.0,9338.0,208.0,13165.0,4484.0,8681.0,26809.0,24960.0,28434.0,41599.0,516.0,874.0,524.0,2922.0,39092.0,927,12.0,0.0,29.0,7002.0,7031.0,3859.0,87.0,19066.0,78693.0,28007.0,42019,620,2015.0,4290,41016,38684.0,30.0,7166.0,11563.0,35.0,1929993,1086827,468417,321291,1142705,41072.0
12,24946.0,15284.0,19665.0,24051,13828.0,4152.0,363.0,1202.0,279.0,923.0,15957.0,10780.0,17192.0,18394.0,172.0,325.0,296.0,2909.0,16437.0,922,49.0,8.0,9.0,4461.0,4470.0,7627.0,0.0,14185.0,85000.0,20971.0,26237,43,302.0,1067,25972,25949.0,37.0,3795.0,31829.0,0.0,999300,598076,204532,99634,699935,16881.0
13,36946.0,14577.0,22546.0,33209,8709.0,3902.0,202.0,2285.0,474.0,1811.0,24352.0,24292.0,25840.0,28125.0,62.0,67.0,318.0,2638.0,28000.0,937,15.0,0.0,24.0,11901.0,11925.0,4073.0,657.0,12329.0,73111.0,21791.0,37288,271,1349.0,3419,34750,34398.0,0.0,546.0,19765.0,0.0,1784847,1121078,274081,282841,1245428,27976.0
14,103412.0,66394.0,78318.0,83343,31304.0,24146.0,316.0,21961.0,4420.0,17541.0,52140.0,47391.0,56210.0,78171.0,609.0,2132.0,1315.0,5718.0,71699.0,959,230.0,72.0,10.0,16380.0,16390.0,21677.0,88.0,40893.0,231533.0,59417.0,96143,982,4663.0,10900,84697,82638.0,309.0,12235.0,42940.0,10.0,3393490,1673617,668943,404489,2338235,73053.0
15,55348.0,39673.0,47402.0,52563,12683.0,7758.0,46.0,9438.0,2802.0,6636.0,33942.0,33697.0,33971.0,43409.0,15.0,10.0,480.0,2537.0,41403.0,953,27.0,0.0,15.0,7573.0,7588.0,7117.0,0.0,12929.0,81780.0,38361.0,50657,25,1162.0,4273,53241,51746.0,0.0,6900.0,14900.0,1.0,1852406,983229,296113,329004,1250953,43146.0
16,66006.0,23212.0,31383.0,46843,22166.0,14935.0,2182.0,14232.0,519.0,13713.0,20897.0,20295.0,24402.0,38634.0,170.0,1381.0,831.0,2889.0,34946.0,931,573.0,0.0,53.0,3958.0,4011.0,5274.0,7.0,9952.0,80872.0,26237.0,49300,511,2520.0,5799,48534,45843.0,161.0,15802.0,26923.0,27.0,1879735,1053358,394719,209449,1298095,38065.0
17,26898.0,23184.0,24426.0,25346,22830.0,7653.0,128.0,7528.0,3828.0,3700.0,16322.0,16268.0,17005.0,24533.0,57.0,342.0,326.0,1959.0,23572.0,899,30.0,0.0,12.0,4374.0,4386.0,10422.0,0.0,17214.0,129194.0,21873.0,27482,31,264.0,884,24598,24661.0,1554.0,4257.0,18166.0,5.0,1093542,622946,192884,160429,754289,23761.0
18,65771.0,43033.0,47522.0,59493,52586.0,2452.0,26.0,16186.0,544.0,15642.0,37474.0,36633.0,39574.0,55760.0,78.0,574.0,620.0,3472.0,52622.0,939,6.0,0.0,2.0,12207.0,12209.0,7673.0,0.0,43710.0,139735.0,46996.0,63364,60,1795.0,5740,58610,56849.0,7.0,8796.0,10170.0,2.0,2230910,1086597,423292,422548,1421471,55155.0
19,102255.0,54401.0,60933.0,101959,11995.0,22092.0,249.0,27625.0,6483.0,21142.0,53941.0,50905.0,54558.0,82183.0,17.0,317.0,1055.0,3979.0,79628.0,908,233.0,335.0,46.0,24041.0,24087.0,12046.0,42.0,39797.0,205105.0,55746.0,113475,200,3152.0,9283,104986,101935.0,0.0,14018.0,59458.0,22.0,4914346,2728108,1164598,680401,3080564,81596.0
20,28841.0,12287.0,21730.0,27043,18369.0,6600.0,432.0,2674.0,1062.0,1612.0,20797.0,20709.0,23112.0,25786.0,63.0,1376.0,467.0,1608.0,22738.0,949,33.0,16.0,34.0,6241.0,6275.0,3861.0,13.0,10395.0,66888.0,21805.0,29688,43,555.0,1986,23583,22917.0,0.0,4412.0,15913.0,1.0,1472279,929388,233287,253814,1001119,23076.0
21,122634.0,50889.0,60893.0,97131,48374.0,5361.0,765.0,29445.0,5534.0,23911.0,53771.0,39579.0,55615.0,85060.0,1600.0,332.0,1237.0,6042.0,71333.0,922,122.0,57.0,18.0,17069.0,17087.0,10507.0,45.0,23996.0,106966.0,73153.0,109891,845,4086.0,10821,99648,107351.0,63.0,14114.0,31968.0,34.0,5301661,3132543,916158,935639,3554986,82832.0
22,63590.0,38013.0,48601.0,63960,29221.0,15538.0,489.0,6566.0,1959.0,4607.0,41330.0,40092.0,44192.0,50758.0,1387.0,1768.0,866.0,5399.0,44307.0,931,170.0,344.0,60.0,14482.0,14542.0,19653.0,3.0,29873.0,227926.0,45441.0,66098,186,1574.0,4853,68678,66002.0,4621.0,16426.0,72578.0,26.0,3109680,1786022,757988,357971,2002421,50094.0
23,55814.0,32356.0,35529.0,49791,16063.0,11913.0,562.0,8567.0,128.0,8439.0,29774.0,29140.0,29994.0,38561.0,290.0,99.0,682.0,1182.0,37421.0,927,25.0,601.0,108.0,9531.0,9639.0,9526.0,12.0,20415.0,198815.0,33663.0,55726,166,2152.0,17167,52481,51319.0,8.0,9684.0,19970.0,2.0,2407786,1318799,508739,394924,1525617,37986.0
24,98435.0,47331.0,49217.0,81786,15934.0,751.0,30.0,21935.0,537.0,21398.0,67270.0,65528.0,67432.0,89367.0,234.0,4.0,981.0,2785.0,76409.0,934,98.0,51.0,126.0,27134.0,27260.0,5861.0,670.0,22605.0,82113.0,91446.0,116987,635,4503.0,10597,101314,98965.0,23.0,11128.0,16186.0,5.0,4360956,2268335,780959,929575,2727790,88560.0
25,133564.0,72628.0,72883.0,98343,40917.0,16749.0,1145.0,2936.0,492.0,2444.0,63934.0,58691.0,70366.0,73302.0,4123.0,1186.0,1264.0,5410.0,65130.0,921,411.0,1252.0,214.0,42140.0,42354.0,13961.0,16208.0,45495.0,128419.0,84030.0,123318,5625,8288.0,14027,124265,121029.0,9328.0,26341.0,39236.0,188.0,6357599,3969498,1465179,665144,4258081,67839.0
26,129295.0,71297.0,91002.0,118567,54822.0,945.0,148.0,29722.0,6178.0,23544.0,61888.0,56391.0,71790.0,101512.0,119.0,2822.0,808.0,3139.0,90989.0,965,77.0,64.0,467.0,34493.0,34960.0,9841.0,12511.0,38745.0,120026.0,80437.0,148587,5,6768.0,17183,127182,123324.0,72.0,15740.0,30658.0,59.0,5653726,2977252,1178713,846105,3695864,92958.0
27,103486.0,43413.0,65882.0,100724,30283.0,5762.0,745.0,20694.0,2976.0,17718.0,71143.0,62759.0,94849.0,115543.0,1187.0,3557.0,1529.0,7275.0,85797.0,922,240.0,30.0,41.0,18747.0,18788.0,21557.0,0.0,32642.0,225763.0,82587.0,103260,54,1602.0,6612,96034,96367.0,36.0,4768.0,28121.0,56.0,3607136,1723447,774006,489695,2384648,90499.0
28,69961.0,48049.0,61494.0,64111,23834.0,5057.0,32.0,5741.0,843.0,4898.0,26535.0,25884.0,32959.0,38700.0,93.0,632.0,439.0,2125.0,30857.0,915,6.0,0.0,138.0,10912.0,11050.0,16243.0,0.0,17121.0,41548.0,43574.0,64538,261,1652.0,4537,68418,67842.0,52.0,8712.0,36587.0,1.0,3192067,2112946,541524,496196,2183497,32488.0
29,61582.0,29698.0,32874.0,53909,28741.0,6625.0,358.0,6044.0,1067.0,4977.0,39923.0,25693.0,48292.0,54336.0,559.0,183.0,811.0,3917.0,44165.0,947,75.0,74.0,10.0,10755.0,10765.0,3792.0,58.0,11004.0,83510.0,43758.0,58223,198,1804.0,5702,53236,51575.0,3.0,9235.0,37569.0,5.0,2084899,1002108,345652,346781,1415053,45512.0
30,110507.0,53158.0,71882.0,100816,31660.0,15708.0,23.0,12303.0,1328.0,10975.0,87629.0,75122.0,87990.0,100293.0,228.0,58.0,1129.0,7781.0,97755.0,915,86.0,0.0,47.0,17445.0,17492.0,20159.0,0.0,40330.0,351003.0,96919.0,118048,165,2369.0,9662,108762,105983.0,53.0,17135.0,65589.0,293.0,4667363,2692263,934406,564405,3197038,99679.0
31,91082.0,48943.0,71413.0,85985,32906.0,2941.0,578.0,24190.0,7476.0,16714.0,47958.0,39109.0,49314.0,73504.0,278.0,399.0,810.0,2322.0,70921.0,925,26.0,0.0,45.0,26900.0,26945.0,14152.0,10.0,35204.0,245674.0,59988.0,96793,208,3256.0,9808,92523,91659.0,33.0,8318.0,52197.0,16.0,4274039,2604308,510286,688734,3152060,72120.0
32,15783.0,9879.0,10792.0,15383,4229.0,1125.0,4.0,2128.0,1904.0,224.0,13323.0,10475.0,13731.0,15859.0,194.0,100.0,233.0,2367.0,15196.0,885,5.0,0.0,12.0,3145.0,3157.0,3371.0,5.0,3509.0,17616.0,13328.0,17813,2,363.0,977,15084,15084.0,143.0,3164.0,7343.0,7.0,686968,399304,146623,96691,449166,15291.0
33,19932.0,12603.0,14428.0,18492,1947.0,24.0,0.0,3884.0,537.0,3347.0,9247.0,7714.0,9247.0,13131.0,0.0,0.0,183.0,1218.0,12899.0,916,8.0,0.0,8.0,2263.0,2271.0,1376.0,0.0,5834.0,26710.0,16146.0,20200,36,548.0,1748,18237,17353.0,1.0,1777.0,3290.0,53.0,722514,371637,139627,118929,479395,12773.0
34,93277.0,55487.0,67444.0,79471,38865.0,16954.0,182.0,13102.0,1848.0,11254.0,42982.0,42464.0,43460.0,56562.0,142.0,252.0,882.0,3903.0,53098.0,949,60.0,0.0,72.0,15310.0,15382.0,15077.0,0.0,28927.0,105222.0,54203.0,96289,98,2875.0,7973,88981,87656.0,0.0,12276.0,65520.0,26.0,3774343,1800165,770053,525646,2535374,55597.0
35,88905.0,54560.0,73299.0,82154,66105.0,24670.0,0.0,14014.0,7087.0,6927.0,38759.0,35159.0,40122.0,54136.0,84.0,93.0,724.0,1927.0,50644.0,918,685.0,0.0,23.0,13145.0,13168.0,30612.0,1419.0,65325.0,511957.0,52107.0,77569,112,1476.0,4877,81146,79782.0,10409.0,4674.0,22722.0,190.0,3614434,2401344,443681,638667,2586973,52622.0
36,65372.0,31287.0,37694.0,59119,14841.0,20543.0,73.0,8920.0,1009.0,7911.0,46074.0,40106.0,46524.0,55444.0,236.0,64.0,741.0,3453.0,52753.0,956,81.0,0.0,225.0,12893.0,13118.0,6011.0,31.0,14437.0,88334.0,48906.0,66156,291,2202.0,6814,58284,56081.0,24.0,13089.0,43499.0,7.0,2465458,1371549,452763,535038,1521737,54518.0
37,92207.0,55350.0,69046.0,85004,63150.0,28740.0,29.0,6062.0,618.0,5444.0,60029.0,57809.0,61474.0,67536.0,736.0,391.0,641.0,3367.0,65222.0,887,832.0,177.0,71.0,17622.0,17693.0,17819.0,282.0,42629.0,320734.0,71322.0,86970,120,2350.0,7425,81519,80434.0,2.0,15976.0,78182.0,32.0,3864586,2412612,756281,469921,2668592,67173.0
1,94771.0,53944.0,62499.0,84020,79750.0,15277.0,199.0,21509.0,1960.0,19549.0,54327.0,50982.0,54327.0,75836.0,274.0,0.0,938.0,9489.0,74423.0,942,110.0,0.0,185.0,10400.0,10585.0,9375.0,0.0,31494.0,143338.0,59510.0,90343,0,3.0,6,86696,82338.0,257.0,8068.0,20275.0,40.0,3208752,1702795,716749,515560,2011956,75311.0
2,64544.0,45650.0,47256.0,48621,27827.0,19733.0,507.0,15282.0,4304.0,10978.0,31349.0,28729.0,31475.0,46757.0,142.0,59.0,548.0,3922.0,45932.0,925,112.0,84.0,83.0,12272.0,12355.0,12323.0,128.0,16996.0,118152.0,43381.0,54912,1,7.0,29,58743,58229.0,0.0,10603.0,36909.0,98.0,2853260,1849810,482245,484495,1917219,46712.0
3,56599.0,35668.0,45612.0,52762,45878.0,47128.0,105.0,5838.0,429.0,5409.0,33203.0,30802.0,33203.0,39041.0,134.0,0.0,632.0,4327.0,38050.0,943,416.0,57.0,65.0,9742.0,9807.0,8189.0,36.0,21535.0,95290.0,34741.0,47641,3,6.0,123,52681,52035.0,77.0,10423.0,29118.0,457.0,2288354,1281989,359271,520353,1440787,38615.0
4,89575.0,77410.0,72435.0,71340,74425.0,7415.0,154.0,8284.0,2641.0,5643.0,54258.0,53131.0,55728.0,64012.0,48.0,367.0,719.0,4355.0,70038.0,890,55.0,23.0,58.0,20052.0,20110.0,11201.0,0.0,26365.0,121193.0,64599.0,78413,14,6.0,5,80623,80121.0,11.0,244.0,1256.0,70.0,3340242,2035532,602201,487978,2288202,73462.0
5,87670.0,37897.0,51980.0,75125,31320.0,41314.0,1687.0,12375.0,2777.0,9598.0,50610.0,39352.0,50888.0,63263.0,1775.0,54.0,1192.0,4740.0,60209.0,922,455.0,331.0,128.0,16447.0,16575.0,8142.0,149.0,17769.0,94753.0,55732.0,80654,112,98.0,99,79044,76585.0,21.0,16934.0,44526.0,1779.0,3401256,2007719,512249,574892,2351403,62354.0
6,47575.0,25209.0,28139.0,40977,15743.0,3220.0,50.0,4101.0,739.0,3362.0,36071.0,34572.0,42437.0,46538.0,942.0,3709.0,567.0,3814.0,39287.0,896,0.0,1.0,80.0,10161.0,10241.0,6290.0,380.0,23701.0,119939.0,46910.0,60571,1,0.0,88,54333,53145.0,12.0,4591.0,25449.0,163.0,3009089,1952236,522361,429973,2087120,39719.0
7,41866.0,25474.0,34361.0,35365,20322.0,7270.0,224.0,3987.0,1497.0,2490.0,20879.0,19893.0,20879.0,24866.0,110.0,0.0,274.0,2920.0,24192.0,912,44.0,43.0,166.0,5096.0,5262.0,4533.0,0.0,4850.0,25553.0,22982.0,37669,5,0.0,1,38472,38970.0,125.0,5356.0,17836.0,86.0,1882207,1228858,340771,299681,1266023,24894.0
8,106442.0,51173.0,68289.0,88079,6041.0,5684.0,31.0,27998.0,6833.0,21165.0,50131.0,47674.0,53814.0,81812.0,2005.0,1412.0,1027.0,5617.0,79590.0,918,336.0,39.0,38.0,21867.0,21905.0,11924.0,0.0,22318.0,154246.0,53072.0,109499,14,46.0,78,100819,99765.0,0.0,9400.0,37644.0,5.0,4303602,2265996,716738,668349,2968969,81311.0
9,121015.0,76798.0,85293.0,86998,86893.0,15362.0,866.0,27309.0,3247.0,24062.0,47588.0,34545.0,47740.0,75049.0,2094.0,53.0,852.0,7263.0,70885.0,900,129.0,110.0,132.0,17635.0,17767.0,16114.0,12.0,54618.0,228386.0,64757.0,107257,181,15.0,65,108209,104806.0,11.0,19067.0,53645.0,25.0,4937737,2937698,1013415,1000741,3039607,75098.0
10,90910.0,56624.0,60808.0,63521,49968.0,10559.0,232.0,7231.0,1654.0,5577.0,37836.0,37258.0,40460.0,47691.0,476.0,609.0,616.0,3791.0,44268.0,912,152.0,26.0,56.0,9375.0,9431.0,7646.0,46.0,25670.0,145873.0,47577.0,73540,5,29.0,102,68556,67509.0,2.0,7879.0,11985.0,56.0,2795028,1800284,320249,527537,2020247,44747.0
11,46384.0,28593.0,37423.0,39490,38837.0,14241.0,336.0,11816.0,3903.0,7913.0,26612.0,25255.0,29916.0,41732.0,596.0,440.0,585.0,2763.0,40551.0,901,5.0,0.0,42.0,7665.0,7707.0,4529.0,215.0,15431.0,73161.0,30468.0,43649,5,16.0,18,42852,42510.0,8.0,4920.0,15618.0,19.0,1974884,1152801,474367,331877,1171952,40962.0
12,25436.0,17041.0,20920.0,24522,8537.0,6381.0,58.0,1039.0,211.0,828.0,14239.0,9459.0,15978.0,17017.0,190.0,423.0,213.0,2473.0,14922.0,932,39.0,16.0,58.0,4880.0,4938.0,6842.0,0.0,15001.0,84248.0,19798.0,24582,27,26.0,103,25330,23837.0,4.0,4384.0,27336.0,2.0,970067,592985,194194,96401,685690,15022.0
13,43867.0,26075.0,30576.0,36577,5414.0,4161.0,302.0,2551.0,329.0,2222.0,23912.0,23754.0,24644.0,27195.0,119.0,42.0,346.0,3417.0,27051.0,932,12.0,0.0,46.0,10692.0,10738.0,3627.0,2607.0,7370.0,83894.0,22252.0,38152,59,87.0,132,39238,37654.0,0.0,217.0,16892.0,60.0,1826819,1177783,271502,298988,1280289,27272.0
14,108848.0,74545.0,89859.0,91661,75625.0,32193.0,498.0,21442.0,4371.0,17071.0,56731.0,46260.0,62766.0,84208.0,721.0,690.0,1176.0,5756.0,76424.0,940,261.0,50.0,24.0,17423.0,17447.0,21144.0,0.0,26849.0,183927.0,64800.0,101155,410,407.0,425,92715,91836.0,546.0,10233.0,37345.0,126.0,3479263,1789581,669279,420606,2414223,77389.0
15,58504.0,46241.0,54176.0,54090,10814.0,7721.0,36.0,8910.0,2308.0,6602.0,35273.0,35049.0,35273.0,44183.0,83.0,0.0,442.0,3632.0,41677.0,916,24.0,0.0,21.0,8259.0,8280.0,7914.0,0.0,14701.0,86322.0,40531.0,50842,0,0.0,0,54985,54433.0,0.0,7516.0,15968.0,37.0,1901926,1045861,293623,350809,1290044,43887.0
16,60849.0,29815.0,42050.0,49670,25495.0,17942.0,2438.0,16122.0,482.0,15640.0,23439.0,23268.0,26826.0,42948.0,171.0,1588.0,921.0,4098.0,40331.0,931,508.0,0.0,19.0,4433.0,4452.0,4932.0,0.0,15533.0,82554.0,29205.0,53034,322,203.0,210,52415,49249.0,433.0,16949.0,28970.0,90.0,1930293,1148610,397338,229757,1334730,42260.0
17,27105.0,20514.0,22825.0,23770,20355.0,8245.0,84.0,5142.0,1946.0,3196.0,14859.0,14625.0,15085.0,20227.0,31.0,124.0,257.0,1890.0,19847.0,866,62.0,0.0,18.0,3480.0,3498.0,7142.0,0.0,11227.0,84012.0,17587.0,24765,2,5.0,11,25955,25922.0,20.0,4388.0,13492.0,8.0,1118010,655773,190702,170856,775717,20056.0
18,65097.0,57304.0,58662.0,59294,55115.0,8469.0,23.0,15251.0,957.0,14294.0,42107.0,41894.0,43952.0,59203.0,107.0,429.0,686.0,7933.0,57632.0,933,1.0,0.0,6.0,12735.0,12741.0,13162.0,0.0,48977.0,177494.0,48314.0,64796,10,7.0,14,64507,63472.0,0.0,8321.0,12018.0,68.0,2292184,1160698,418384,448121,1475564,58651.0
19,111802.0,68911.0,72839.0,102063,30716.0,10620.0,51.0,29999.0,7368.0,22631.0,58601.0,51682.0,58700.0,88699.0,72.0,53.0,936.0,4595.0,87714.0,911,134.0,111.0,25.0,21692.0,21717.0,12507.0,73.0,36587.0,192212.0,62506.0,117803,24,16.0,45,108187,106463.0,6.0,11676.0,58291.0,60.0,5027291,2893664,1188392,713441,3140942,88500.0
20,34156.0,17365.0,24194.0,26681,28078.0,10629.0,380.0,2516.0,984.0,1532.0,20964.0,20872.0,23923.0,26439.0,45.0,1421.0,356.0,2066.0,22997.0,914,42.0,17.0,21.0,6332.0,6353.0,5172.0,1.0,7916.0,44967.0,21316.0,28209,0,0.0,3,24644,24204.0,0.0,4020.0,15073.0,147.0,1499632,964334,233259,271714,1016711,23275.0
21,129336.0,55994.0,69261.0,96268,46196.0,5977.0,1116.0,31777.0,6431.0,25346.0,52510.0,36514.0,52510.0,84287.0,1763.0,0.0,971.0,6798.0,73460.0,914,119.0,70.0,61.0,20106.0,20167.0,12300.0,56.0,33302.0,98417.0,66634.0,109427,23,12.0,33,104575,102039.0,44.0,17346.0,44492.0,72.0,5434764,3311205,917628,1029917,3634632,83698.0
22,74629.0,45011.0,64047.0,69747,44143.0,21824.0,668.0,8039.0,1847.0,6192.0,39117.0,37738.0,42861.0,50900.0,1031.0,2475.0,737.0,6211.0,44432.0,900,39.0,105.0,89.0,16395.0,16484.0,20326.0,0.0,26880.0,205417.0,41615.0,64844,5,9.0,6,74988,74200.0,3557.0,14321.0,91806.0,165.0,3170553,1859526,762309,372755,2047383,50284.0
23,61383.0,42858.0,45187.0,51893,33443.0,5643.0,315.0,7341.0,174.0,7167.0,28272.0,27965.0,28297.0,35638.0,105.0,17.0,549.0,1900.0,34803.0,929,21.0,368.0,47.0,8119.0,8166.0,10333.0,0.0,19111.0,173661.0,33013.0,55495,194,207.0,46140,57372,56620.0,51.0,8673.0,17534.0,19.0,2457400,1382821,508796,420066,1558159,35281.0
24,107769.0,62132.0,61669.0,89706,29234.0,1241.0,0.0,23437.0,1378.0,22059.0,67095.0,60379.0,67095.0,90532.0,256.0,0.0,1083.0,2721.0,83619.0,918,193.0,2.0,145.0,25689.0,25834.0,7509.0,30.0,27271.0,131794.0,87066.0,113807,87,81.0,144,112351,110974.0,3.0,5217.0,16309.0,43.0,4474451,2417063,776867,1004626,2800287,91372.0
25,148874.0,110547.0,108589.0,100650,110817.0,21979.0,587.0,5811.0,245.0,5566.0,63617.0,57392.0,65455.0,71266.0,4651.0,774.0,1087.0,10217.0,67180.0,909,442.0,9923.0,413.0,40491.0,40904.0,17645.0,3161.0,45359.0,170048.0,87922.0,135898,186,248.0,217,134263,145471.0,5082.0,26441.0,42143.0,593.0,6494441,4108285,1489645,710592,4336981,69951.0
26,146978.0,88604.0,112025.0,129815,35611.0,4741.0,121.0,38391.0,7619.0,30772.0,62230.0,56638.0,78062.0,116453.0,108.0,4135.0,742.0,4428.0,100475.0,948,45.0,42.0,304.0,24746.0,25050.0,10554.0,24377.0,45673.0,228585.0,77000.0,153268,185,93.0,76,152529,148291.0,10.0,11347.0,27738.0,187.0,5801486,3183690,1190482,920208,3784435,100214.0
27,115632.0,52264.0,77557.0,102016,69568.0,11740.0,731.0,17267.0,2421.0,14846.0,72858.0,64715.0,72858.0,90125.0,918.0,0.0,1475.0,10053.0,85604.0,921,446.0,4.0,26.0,16805.0,16831.0,19666.0,0.0,32419.0,222223.0,81935.0,105171,0,0.0,0,95626,95440.0,154.0,4523.0,29824.0,507.0,3698240,1837997,773412,526333,2455442,88605.0
28,71327.0,54255.0,63255.0,63697,39632.0,10563.0,217.0,6191.0,1847.0,4344.0,26360.0,26126.0,30124.0,36315.0,197.0,1148.0,412.0,2890.0,31457.0,911,34.0,0.0,250.0,11296.0,11546.0,14599.0,0.0,14596.0,62663.0,40683.0,62825,185,163.0,268,72140,70964.0,61.0,6332.0,27438.0,0.0,3252896,2199392,541296,529572,2222274,32334.0
29,59957.0,34720.0,40530.0,53628,13283.0,5778.0,230.0,8258.0,891.0,7367.0,40258.0,19491.0,40258.0,48516.0,303.0,0.0,919.0,6858.0,47272.0,962,29.0,20.0,25.0,10580.0,10605.0,6344.0,55.0,14527.0,104499.0,44403.0,59359,23,79.0,91,55505,54995.0,8.0,8320.0,33183.0,19.0,2133684,1058509,341369,363715,1459392,47621.0
30,120758.0,74493.0,86274.0,103646,25814.0,23855.0,111.0,8308.0,1133.0,7175.0,89443.0,79995.0,89443.0,97751.0,204.0,0.0,923.0,8302.0,96929.0,919,86.0,0.0,83.0,17048.0,17131.0,18242.0,0.0,38686.0,337158.0,94879.0,116288,81,70.0,19,111455,110705.0,31.0,15534.0,58387.0,758.0,4774711,2850345,941274,602039,3270824,97265.0
31,101101.0,53442.0,76520.0,88393,41398.0,5879.0,816.0,24350.0,8142.0,16208.0,50106.0,31384.0,50215.0,74565.0,365.0,58.0,681.0,6156.0,71787.0,902,53.0,13.0,57.0,24664.0,24721.0,13210.0,0.0,34722.0,211098.0,59330.0,97625,32,28.0,59,98197,97255.0,27.0,9114.0,55986.0,129.0,4358607,2729796,501839,748129,3215208,74038.0
32,16245.0,10334.0,11962.0,15021,4235.0,2542.0,21.0,2057.0,1605.0,452.0,12481.0,9421.0,13186.0,15243.0,159.0,86.0,200.0,2248.0,13957.0,920,1.0,12.0,10.0,2713.0,2723.0,3275.0,0.0,3885.0,23293.0,12306.0,16722,0,0.0,0,15998,15971.0,0.0,2507.0,8666.0,20.0,700242,419216,146281,102472,459057,14404.0
33,20919.0,14500.0,16270.0,18104,1126.0,21.0,18.0,3505.0,196.0,3309.0,9838.0,8153.0,9838.0,13343.0,15.0,0.0,225.0,1341.0,12532.0,921,4.0,20.0,226.0,1834.0,2060.0,2063.0,0.0,2802.0,26662.0,14863.0,19863,5,3.0,4,18043,18120.0,0.0,1435.0,3505.0,90.0,740101,397589,140087,131916,489818,13506.0
34,99962.0,70337.0,78624.0,78178,46455.0,18539.0,258.0,12367.0,1867.0,10500.0,45078.0,44691.0,45107.0,57474.0,141.0,2.0,736.0,4311.0,56633.0,917,47.0,11.0,61.0,11530.0,11591.0,12174.0,0.0,18606.0,108609.0,58527.0,99548,8,22.0,18,96525,95649.0,166.0,10661.0,50502.0,96.0,3867514,1904547,774211,577442,2595356,56906.0
